campaign_id,variant_id,run_id,status,reason
nq_fomc_pre_announcement_drift,decision_day_open_long_1000,run1,not_run,limited_core_grid_test_failed
nq_fomc_pre_announcement_drift,decision_day_late_morning_long_1130,run1,not_run,limited_core_grid_test_failed
nq_fomc_pre_announcement_drift,decision_day_momentum_confirmed_long_1130,run1,not_run,limited_core_grid_test_failed
nq_fomc_pre_announcement_drift,decision_day_low_range_long_1130,run1,not_run,limited_core_grid_test_failed
nq_fomc_pre_announcement_drift,prior_day_late_long_1500,run1,not_run,limited_core_grid_test_failed
