wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.stress_rank_min,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,11,False,27,0.75,0.012,2.5,223,223,223,0,0,0,0,0,0,0,223,59.52838773692398,291.25,1.0063068427890862,0.012308617876047591,6712.5,0.04316546762589928,0.0005179467255678194,0.011999099142321149,0.45739910313901344,0,0,True,-1217.5,6.377682403433476,6,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,12,False,17,0.7,0.012,2.0,236,236,236,0,0,0,0,0,0,0,236,62.998652492888155,332.5,1.0069281658592488,0.014021457592458916,7902.5,0.050418693675731714,0.0005912444870508349,0.011726691906248685,0.4661016949152542,0,0,True,-1217.5,4.458646616541353,6,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,13,False,15,0.7,0.009,2.5,236,236,236,0,0,0,0,0,0,0,236,62.998652492888155,226.25,1.0048713532134783,0.019176529813628652,9647.5,0.061104117679658614,0.0004024172885248589,0.006585763837300649,0.4533898305084746,0,0,True,-942.5,6.138121546961326,8,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,14,False,11,0.7,0.006,2.0,236,236,236,0,0,0,0,0,0,0,236,62.998652492888155,-355.0,0.991580195671509,0.010196414451948237,6440.0,0.042098382088576566,-0.0006323149240580195,-0.015019934085058311,0.4279661016949153,0,0,False,-630.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,15,False,18,0.7,0.012,2.5,236,236,236,0,0,0,0,0,0,0,236,62.998652492888155,-448.75,0.9906578536483814,0.009493460750026068,7902.5,0.05067126197250832,-0.0007994830116881957,-0.01577783896761748,0.461864406779661,0,0,False,-1217.5,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,16,False,7,0.65,0.012,1.5,247,247,247,0,0,0,0,0,0,0,247,65.93503036331938,-478.75,0.990611824688695,0.008292309030426107,8388.75,0.053632222488611846,-0.0008529930237640704,-0.01590448771622681,0.4574898785425101,0,0,False,-1217.5,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,17,False,20,0.75,0.006,2.0,223,223,223,0,0,0,0,0,0,0,223,59.52838773692398,-390.0,0.9902731013842125,0.009154130013019755,6025.0,0.03950172102933945,-0.0006947153604803802,-0.01758696437465062,0.42152466367713004,0,0,False,-630.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,18,False,1,0.65,0.006,1.5,247,247,247,0,0,0,0,0,0,0,247,65.93981611664421,-878.75,0.9799257567104511,0.010845870945759634,9420.0,0.06090435204267184,-0.0015673266976597988,-0.025734231546567836,0.4331983805668016,0,0,False,-630.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,19,False,5,0.65,0.009,2.0,247,247,247,0,0,0,0,0,0,0,247,65.93503036331938,-1347.5,0.9732453092425295,0.01026666521063262,11265.0,0.07132906984106883,-0.0024059790592908525,-0.03373069443708871,0.44129554655870445,0,0,False,-942.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,20,False,3,0.65,0.006,2.5,247,247,247,0,0,0,0,0,0,0,247,65.93503036331938,-1253.75,0.972680721250749,0.009279849835316142,9051.25,0.0584942240891833,-0.0022380709046562197,-0.03826139998444875,0.4089068825910931,0,0,False,-630.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,21,False,22,0.75,0.009,1.5,223,223,223,0,0,0,0,0,0,0,223,59.52838773692398,-1352.5,0.9690662702269999,0.0012985761681990257,7951.25,0.05142737025927932,-0.002414936341057161,-0.04695819227936161,0.452914798206278,0,0,False,-942.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,22,False,13,0.7,0.009,1.5,236,236,236,0,0,0,0,0,0,0,236,62.998652492888155,-1486.25,0.9677533087437622,0.001457070109765658,8535.0,0.05504276535885013,-0.0026546256456364548,-0.048228420725769855,0.4576271186440678,0,0,False,-942.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,23,False,8,0.65,0.012,2.0,247,247,247,0,0,0,0,0,0,0,247,65.93503036331938,-2160.0,0.957935735150925,0.002742107704168728,10395.0,0.06632107823590398,-0.003864444612118212,-0.05826872413582282,0.4534412955465587,0,0,False,-1217.5,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,24,False,6,0.65,0.009,2.5,247,247,247,0,0,0,0,0,0,0,247,65.93503036331938,-3591.25,0.9291945977917981,-0.0013381966643930085,13465.0,0.08528291729013768,-0.006447943074553986,-0.07560650220978828,0.43724696356275305,0,0,False,-942.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,25,False,9,0.65,0.012,2.5,247,247,247,0,0,0,0,0,0,0,247,65.93503036331938,-2941.25,0.9427688865106776,-0.0015842374570221786,10395.0,0.06665330821945258,-0.005272367003613665,-0.07910135512335965,0.4493927125506073,0,0,False,-1217.5,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,26,False,2,0.65,0.006,2.0,247,247,247,0,0,0,0,0,0,0,247,65.93503036331938,-3247.5,0.9286459763801154,-0.011966201086031884,9332.5,0.06100670044124857,-0.005825768634530326,-0.09549391447814376,0.41295546558704455,0,0,False,-630.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0bfa882e529a176d9816b59d2482cf87cb70fd619d06760ab57019518d97ec37,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,27,False,4,0.65,0.009,1.5,247,247,247,0,0,0,0,0,0,0,247,65.93503036331938,-5303.75,0.894693735729177,-0.018268530632456464,12352.5,0.07966206902111263,-0.009563559432550717,-0.12005160737183605,0.44129554655870445,0,0,False,-942.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
