point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-05 10:30:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-05 15:55:00-05:00,1,470.0,470.0,150470.0,150470.0,0.0,0.0
2,2015-01-06 13:25:00-05:00,2,1820.0,2290.0,152290.0,152290.0,0.0,0.0
3,2015-01-07 15:55:00-05:00,3,-280.0,2010.0,152010.0,152290.0,280.0,0.0018385974128307834
4,2015-01-08 15:55:00-05:00,4,-417.5,1592.5,151592.5,152290.0,697.5,0.004580077483748112
5,2015-01-09 15:55:00-05:00,5,157.5,1750.0,151750.0,152290.0,540.0,0.0035458664390307965
6,2015-01-12 15:55:00-05:00,6,-292.5,1457.5,151457.5,152290.0,832.5,0.005466544093505811
7,2015-01-13 13:53:00-05:00,7,1838.75,3296.25,153296.25,153296.25,0.0,0.0
8,2015-01-14 15:55:00-05:00,8,-80.0,3216.25,153216.25,153296.25,80.0,0.0005218653424333603
9,2015-01-15 15:55:00-05:00,9,882.5,4098.75,154098.75,154098.75,0.0,0.0
10,2015-01-16 15:55:00-05:00,10,-1167.5,2931.25,152931.25,154098.75,1167.5,0.007576310644959806
11,2015-01-20 15:55:00-05:00,11,-205.0,2726.25,152726.25,154098.75,1372.5,0.00890662643272577
12,2015-01-21 15:55:00-05:00,12,-292.5,2433.75,152433.75,154098.75,1665.0,0.01080475993478208
13,2015-01-22 15:55:00-05:00,13,-1067.5,1366.25,151366.25,154098.75,2732.5,0.017732136049124343
14,2015-01-23 15:55:00-05:00,14,295.0,1661.25,151661.25,154098.75,2437.5,0.015817779183802595
15,2015-01-26 15:55:00-05:00,15,-455.0,1206.25,151206.25,154098.75,2892.5,0.01877043129811241
16,2015-01-27 15:55:00-05:00,16,-80.0,1126.25,151126.25,154098.75,2972.5,0.019289578922606444
17,2015-01-28 15:55:00-05:00,17,1557.5,2683.75,152683.75,154098.75,1415.0,0.009182423608238224
18,2015-01-29 15:40:00-05:00,18,-1217.5,1466.25,151466.25,154098.75,2632.5,0.017083201518506803
19,2015-01-30 15:55:00-05:00,19,582.5,2048.75,152048.75,154098.75,2050.0,0.013303157877659618
20,2015-02-02 11:38:00-05:00,20,-1217.5,831.25,150831.25,154098.75,3267.5,0.021203935787928195
21,2015-02-03 15:55:00-05:00,21,-555.0,276.25,150276.25,154098.75,3822.5,0.024805522432855557
22,2015-02-04 15:55:00-05:00,22,170.0,446.25,150446.25,154098.75,3652.5,0.023702333730805734
23,2015-02-05 15:55:00-05:00,23,-330.0,116.25,150116.25,154098.75,3982.5,0.02584381768184362
24,2015-02-06 15:55:00-05:00,24,670.0,786.25,150786.25,154098.75,3312.5,0.02149595632670609
25,2015-02-09 15:55:00-05:00,25,107.5,893.75,150893.75,154098.75,3205.0,0.020798351706292233
26,2015-02-10 15:55:00-05:00,26,-880.0,13.75,150013.75,154098.75,4085.0,0.026508975575726602
27,2015-02-11 15:55:00-05:00,27,-105.0,-91.25,149908.75,154098.75,4190.0,0.027190356832875025
28,2015-02-12 15:55:00-05:00,28,-417.5,-508.75,149491.25,154098.75,4607.5,0.029899658498203262
29,2015-02-13 15:55:00-05:00,29,-155.0,-663.75,149336.25,154098.75,4762.5,0.030905507020660455
30,2015-02-17 15:55:00-05:00,30,-180.0,-843.75,149156.25,154098.75,4942.5,0.03207358917577203
31,2015-02-18 15:55:00-05:00,31,-305.0,-1148.75,148851.25,154098.75,5247.5,0.03405283949415553
32,2015-02-19 15:55:00-05:00,32,7.5,-1141.25,148858.75,154098.75,5240.0,0.03400416940435922
33,2015-02-20 15:55:00-05:00,33,-1030.0,-2171.25,147828.75,154098.75,6270.0,0.04068819506971991
34,2015-02-23 15:55:00-05:00,34,-192.5,-2363.75,147636.25,154098.75,6462.5,0.04193739404115867
35,2015-02-24 15:55:00-05:00,35,-130.0,-2493.75,147506.25,154098.75,6592.5,0.04278100893096148
36,2015-02-25 15:55:00-05:00,36,-130.0,-2623.75,147376.25,154098.75,6722.5,0.043624623820764284
37,2015-02-26 15:55:00-05:00,37,-155.0,-2778.75,147221.25,154098.75,6877.5,0.044630472343221476
38,2015-02-27 15:55:00-05:00,38,257.5,-2521.25,147478.75,154098.75,6620.0,0.0429594659268813
39,2015-03-02 15:55:00-05:00,39,-205.0,-2726.25,147273.75,154098.75,6825.0,0.044289781714647265
40,2015-03-03 15:55:00-05:00,40,-67.5,-2793.75,147206.25,154098.75,6892.5,0.0447278125228141
41,2015-03-04 15:55:00-05:00,41,-455.0,-3248.75,146751.25,154098.75,7347.5,0.04768046463712392
42,2015-03-05 15:55:00-05:00,42,32.5,-3216.25,146783.75,154098.75,7315.0,0.04746956091467322
43,2015-03-06 15:55:00-05:00,43,1220.0,-1996.25,148003.75,154098.75,6095.0,0.039552559641139205
44,2015-03-09 15:55:00-04:00,44,-317.5,-2313.75,147686.25,154098.75,6412.5,0.0416129267758499
45,2015-03-10 15:55:00-04:00,45,345.0,-1968.75,148031.25,154098.75,6067.5,0.03937410264521938
46,2015-03-11 15:55:00-04:00,46,282.5,-1686.25,148313.75,154098.75,5785.0,0.03754086259622482
47,2015-03-12 15:55:00-04:00,47,-480.0,-2166.25,147833.75,154098.75,6265.0,0.040655748343189024
48,2015-03-13 15:55:00-04:00,48,-92.5,-2258.75,147741.25,154098.75,6357.5,0.041256012784010254
49,2015-03-16 15:55:00-04:00,49,-417.5,-2676.25,147323.75,154098.75,6775.0,0.043965314449338495
50,2015-03-17 15:55:00-04:00,50,-255.0,-2931.25,147068.75,154098.75,7030.0,0.04562009750241323
51,2015-03-18 14:17:00-04:00,51,-1255.0,-4186.25,145813.75,154098.75,8285.0,0.05376422586166338
52,2015-03-19 15:55:00-04:00,52,207.5,-3978.75,146021.25,154098.75,8077.5,0.05241768671063198
53,2015-03-20 15:55:00-04:00,53,-367.5,-4346.25,145653.75,154098.75,8445.0,0.054802521110651446
54,2015-03-23 15:55:00-04:00,54,220.0,-4126.25,145873.75,154098.75,8225.0,0.05337486514329286
55,2015-03-24 15:55:00-04:00,55,557.5,-3568.75,146431.25,154098.75,7667.5,0.04975705513510006
56,2015-03-25 15:55:00-04:00,56,1507.5,-2061.25,147938.75,154098.75,6160.0,0.03997436708604061
57,2015-03-26 15:55:00-04:00,57,-317.5,-2378.75,147621.25,154098.75,6477.5,0.0420347342207513
