campaign_id,variant_id,run_id,stage,trade_log_csv
nq_consumer_sentiment_state_intraday,low_sentiment_long_1000,run1,limited_core_grid_test,backtest-campaigns/nq_consumer_sentiment_state_intraday/low_sentiment_long_1000/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_consumer_sentiment_state_intraday,high_sentiment_short_1030,run1,limited_core_grid_test,backtest-campaigns/nq_consumer_sentiment_state_intraday/high_sentiment_short_1030/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_consumer_sentiment_state_intraday,rising_sentiment_long_1130,run1,limited_core_grid_test,backtest-campaigns/nq_consumer_sentiment_state_intraday/rising_sentiment_long_1130/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_consumer_sentiment_state_intraday,falling_sentiment_short_1200,run1,limited_core_grid_test,backtest-campaigns/nq_consumer_sentiment_state_intraday/falling_sentiment_short_1200/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_consumer_sentiment_state_intraday,low_sentiment_ma_long_1330,run1,limited_core_grid_test,backtest-campaigns/nq_consumer_sentiment_state_intraday/low_sentiment_ma_long_1330/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
