campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,criteria_failures,profitable_combo_rate,benchmark_pass_combos,core_profitable_combos,core_combos,apex_rule_violations,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,best_day_concentration,top_failure_reason,source_config_path,report_path
es_trade_fragmentation_liquidity_reversion,morning_15m_fragmented_up_fade_short,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-1984.375,0.7422052614485223,-0.48046446744141663,-0.0725333466720021,105,73.89549742423229,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/variants/morning_15m_fragmented_up_fade_short/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/morning_15m_fragmented_up_fade_short/ES/run1/campaign_test_summary.json
es_trade_fragmentation_liquidity_reversion,morning_15m_fragmented_up_fade_short,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-4041.25,0.40547995586612723,-0.6904571071512522,-0.22586653709102686,147,102.86569578857457,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/rescue_attempts/parameter_space_rescue_1/morning_15m_fragmented_up_fade_short/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/morning_15m_fragmented_up_fade_short/ES/rescue1/campaign_test_summary.json
es_trade_fragmentation_liquidity_reversion,morning_15m_fragmented_down_fade_long,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-4456.875,0.4256604381443299,-0.6759724127171438,-0.27405834041348054,107,75.5958654317588,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/variants/morning_15m_fragmented_down_fade_long/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/morning_15m_fragmented_down_fade_long/ES/run1/campaign_test_summary.json
es_trade_fragmentation_liquidity_reversion,morning_15m_fragmented_down_fade_long,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-3925.0,0.4130841121495327,-0.6949309628852004,-0.2109879584017515,145,101.65645848190185,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/rescue_attempts/parameter_space_rescue_1/morning_15m_fragmented_down_fade_long/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/morning_15m_fragmented_down_fade_long/ES/rescue1/campaign_test_summary.json
es_trade_fragmentation_liquidity_reversion,midday_30m_fragmented_up_fade_short,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-2121.875,0.6537127702978376,-0.6734496403736775,-0.06745113424988171,95,69.807619766126,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/variants/midday_30m_fragmented_up_fade_short/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/midday_30m_fragmented_up_fade_short/ES/run1/campaign_test_summary.json
es_trade_fragmentation_liquidity_reversion,midday_30m_fragmented_up_fade_short,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-3881.25,0.26386913229018494,-0.7216392784790202,-0.3235714285714287,140,100.65944881889764,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/rescue_attempts/parameter_space_rescue_1/midday_30m_fragmented_up_fade_short/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/midday_30m_fragmented_up_fade_short/ES/rescue1/campaign_test_summary.json
es_trade_fragmentation_liquidity_reversion,midday_30m_fragmented_down_fade_long,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-3273.125,0.645285830398266,-0.6933587543498503,-0.14387155133423793,134,94.47652853720757,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/variants/midday_30m_fragmented_down_fade_long/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/midday_30m_fragmented_down_fade_long/ES/run1/campaign_test_summary.json
es_trade_fragmentation_liquidity_reversion,midday_30m_fragmented_down_fade_long,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-3803.75,0.45854092526690393,-0.6816263526080489,-0.17751401957988783,167,116.4337866857552,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/rescue_attempts/parameter_space_rescue_1/midday_30m_fragmented_down_fade_long/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/midday_30m_fragmented_down_fade_long/ES/rescue1/campaign_test_summary.json
es_trade_fragmentation_liquidity_reversion,day_60m_fragmented_two_sided_fade,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-3865.0,0.7506853733268828,-0.6411271683724983,-0.06753528334410687,208,144.98761505278014,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/variants/day_60m_fragmented_two_sided_fade/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/day_60m_fragmented_two_sided_fade/ES/run1/campaign_test_summary.json
es_trade_fragmentation_liquidity_reversion,day_60m_fragmented_two_sided_fade,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,81,0,-7023.75,0.2914249684741488,-0.7001443028315796,-0.3097170971709718,271,188.91164694297072,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,campaigns/es_trade_fragmentation_liquidity_reversion/rescue_attempts/parameter_space_rescue_1/day_60m_fragmented_two_sided_fade/config.yaml,backtest-campaigns/es_trade_fragmentation_liquidity_reversion/day_60m_fragmented_two_sided_fade/ES/rescue1/campaign_test_summary.json
