wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.term_spread_rank_min,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,54,0.6,0.005,0.006,2.0,167,167,167,0,0,0,0,0,0,0,167,44.22936646012775,3470.0,1.1675114651218923,0.050427721385381596,4750.0,0.031275720164609055,0.006075371006864172,0.19425199403526233,0.4431137724550898,0,0,True,-565.0,0.29971181556195964,5,False,min_profit_factor;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,69,0.65,0.0025,0.004,2.0,157,157,157,0,0,0,0,0,0,0,157,42.25782498581183,1950.0,1.1038338658146964,0.052771319892038294,3355.0,0.022199430953483756,0.0034825569814185275,0.15687595725835532,0.42038216560509556,0,0,True,-395.0,0.37948717948717947,4,False,min_profit_factor;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,39,0.6,0.0025,0.0025,2.0,182,182,182,0,0,0,0,0,0,0,182,48.20206404636677,1815.0,1.096516883807498,0.0748389995073242,3155.0,0.020800369198312237,0.0031904884311517723,0.1533861442906817,0.41208791208791207,0,0,True,-250.0,0.2644628099173554,6,False,min_profit_factor;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,30,0.6,0.0,0.0025,2.0,210,210,210,0,0,0,0,0,0,0,210,55.577466418764736,1275.0,1.0581926061159288,0.05447681745839718,2355.0,0.0155312273296841,0.0022425681062010483,0.1443909137763333,0.40476190476190477,0,0,True,-250.0,0.3764705882352941,6,False,min_profit_factor;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,45,0.6,0.0025,0.006,2.0,182,182,182,0,0,0,0,0,0,0,182,48.20206404636677,2080.0,1.0879678578980756,0.02903664415269952,3865.0,0.025558788520037033,0.0036539677736080467,0.14296326176584961,0.42857142857142855,0,0,True,-585.0,0.5,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,78,0.65,0.005,0.004,2.0,143,143,143,0,0,0,0,0,0,0,143,38.68775285031261,2120.0,1.1275571600481349,0.06397354386356069,4065.0,0.0267689572289355,0.0038041333024434465,0.14210988010886827,0.42657342657342656,0,0,True,-385.0,0.3490566037735849,4,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,53,0.6,0.005,0.006,1.5,167,167,167,0,0,0,0,0,0,0,167,44.22936646012775,2397.5,1.1157373883659185,0.036338850000807485,4750.0,0.0313546875257851,0.004208487343034584,0.1342219513294035,0.4431137724550898,0,0,True,-565.0,0.3461939520333681,5,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,48,0.6,0.005,0.0025,2.0,167,167,167,0,0,0,0,0,0,0,167,44.22936646012775,1690.0,1.0987437919953258,0.08165240637495315,3540.0,0.02324359816152331,0.002971659638044022,0.12784852058590523,0.41916167664670656,0,0,True,-250.0,0.28402366863905326,5,False,min_profit_factor;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,81,0.65,0.005,0.006,2.0,143,143,143,0,0,0,0,0,0,0,143,38.68775285031261,2180.0,1.1235827664399094,0.038806296042393086,4880.0,0.03223036787530546,0.0039112331650070775,0.12135242080199213,0.44755244755244755,0,0,True,-565.0,0.4724770642201835,4,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,52,0.6,0.005,0.006,1.0,167,167,167,0,0,0,0,0,0,0,167,44.22936646012775,1865.0,1.0931335830212234,0.02812940224769328,4555.0,0.030142606624094233,0.0032779828608118233,0.10874915038673516,0.4550898203592814,0,0,True,-565.0,0.30563002680965146,5,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,68,0.65,0.0025,0.004,1.5,157,157,157,0,0,0,0,0,0,0,157,42.25782498581183,1280.0,1.0688357085237967,0.03827440738023477,3347.5,0.022149804803811287,0.002289688955689151,0.10337287285236785,0.4267515923566879,0,0,True,-395.0,0.443359375,4,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,80,0.65,0.005,0.006,1.5,143,143,143,0,0,0,0,0,0,0,143,38.68775285031261,1810.0,1.1026077097505669,0.032842369320547814,4880.0,0.032272997817604655,0.0032502925862676335,0.10071244712490346,0.44755244755244755,0,0,True,-565.0,0.4585635359116022,4,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,66,0.65,0.0025,0.0025,2.0,157,157,157,0,0,0,0,0,0,0,157,42.25797636337398,1185.0,1.0720583764062024,0.06774801309718362,3370.0,0.02219076153162348,0.002120246187876651,0.0955463463863168,0.40764331210191085,0,0,True,-250.0,0.4050632911392405,4,False,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,14,False,43,0.6,0.0025,0.006,1.0,182,182,182,0,0,0,0,0,0,0,182,48.20206404636677,1575.0,1.0700934579439252,0.02075162557143255,4375.0,0.029077495679914928,0.0027702200341550576,0.09527024144890742,0.44505494505494503,0,0,True,-585.0,0.3619047619047619,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,15,False,77,0.65,0.005,0.004,1.5,143,143,143,0,0,0,0,0,0,0,143,38.68775285031261,1285.0,1.0781867964709462,0.04574167801136092,3865.0,0.02545191136281321,0.002310451944029568,0.09077714876083054,0.43356643356643354,0,0,True,-385.0,0.44163424124513617,4,False,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,16,False,51,0.6,0.005,0.004,2.0,167,167,167,0,0,0,0,0,0,0,167,44.22936646012775,1530.0,1.076710955126598,0.044189356455987795,4675.0,0.030804203867821962,0.002691365256566991,0.08737006377815816,0.41916167664670656,0,0,True,-385.0,0.48366013071895425,5,False,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,17,False,42,0.6,0.0025,0.004,2.0,182,182,182,0,0,0,0,0,0,0,182,48.20206404636677,1235.0,1.0555555555555556,0.03336295897948545,3965.0,0.02627306762084617,0.002174001577710527,0.08274639296347647,0.41208791208791207,0,0,True,-395.0,0.5991902834008097,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,18,False,41,0.6,0.0025,0.004,1.5,182,182,182,0,0,0,0,0,0,0,182,48.20206404636677,1125.0,1.0518313752591568,0.02948070172723982,3752.5,0.024885189913291444,0.0019808964090917147,0.07960141819266153,0.4230769230769231,0,0,True,-395.0,0.5044444444444445,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,19,False,50,0.6,0.005,0.004,1.5,167,167,167,0,0,0,0,0,0,0,167,44.22936646012775,1255.0,1.0646240988671474,0.03797550991454994,4270.0,0.028158332921179748,0.002209100513972384,0.07845281608666446,0.4311377245508982,0,0,True,-385.0,0.45219123505976094,5,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,20,False,36,0.6,0.0,0.006,2.0,210,210,210,0,0,0,0,0,0,0,210,55.577466418764736,1115.0,1.0402236652236652,0.015962354418280887,4120.0,0.027174988457225775,0.001961912272290034,0.07219551446647865,0.42857142857142855,0,0,True,-585.0,0.9327354260089686,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
