wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.term_spread_rank_min,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,36,0.6,0.0,0.006,2.0,194,194,194,0,0,0,0,0,0,0,194,53.8380209418835,3390.0,1.1427067985687225,0.04870171409798185,4120.0,0.02698277555832078,0.006221302433318865,0.23056569624841203,0.4381443298969072,0,0,True,-565.0,0.30383480825958703,6,False,min_profit_factor;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,45,0.6,0.0025,0.006,2.0,171,171,171,0,0,0,0,0,0,0,171,47.45516278897979,2805.0,1.1342105263157896,0.04871918781401101,3865.0,0.025362556598201982,0.00515485632348911,0.20324671542988498,0.43859649122807015,0,0,True,-565.0,0.3672014260249554,6,False,min_profit_factor;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,54,0.6,0.005,0.006,2.0,154,154,154,0,0,0,0,0,0,0,154,42.737398067268344,3190.0,1.1714132186996238,0.06457105825058843,4750.0,0.03097287428273344,0.005857036568620355,0.18910213224497213,0.44805194805194803,0,0,True,-565.0,0.322884012539185,6,False,min_profit_factor;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,9,0.55,0.0,0.006,2.0,219,219,219,0,0,0,0,0,0,0,219,60.272169997671476,2795.0,1.104779756326148,0.038254401495341823,5455.0,0.035812762605042014,0.005093917960530714,0.1422375038951491,0.4337899543378995,0,0,True,-565.0,0.3685152057245081,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,18,0.55,0.0025,0.006,2.0,193,193,193,0,0,0,0,0,0,0,193,53.116569906623724,2240.0,1.0948951493327685,0.03775766412090122,5470.0,0.03591123949579832,0.0040878306073590664,0.1138315097098598,0.43005181347150256,0,0,True,-565.0,0.45982142857142855,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,35,0.6,0.0,0.006,1.5,194,194,194,0,0,0,0,0,0,0,194,53.8380209418835,1742.5,1.0733529783203537,0.026946777623538587,4570.0,0.030106889339064843,0.00321036694165322,0.10663230284264691,0.4381443298969072,0,0,True,-565.0,0.4763271162123386,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,53,0.6,0.005,0.006,1.5,154,154,154,0,0,0,0,0,0,0,154,42.737398067268344,1767.5,1.0949758194519075,0.04072878518407649,4750.0,0.0311495835792511,0.003256232459010411,0.10453534477357843,0.44805194805194803,0,0,True,-565.0,0.4695898161244696,6,False,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,44,0.6,0.0025,0.006,1.5,171,171,171,0,0,0,0,0,0,0,171,47.45516278897979,1295.0,1.0619617224880382,0.026253614920068336,4477.5,0.029497504817431693,0.0023884491561587673,0.08097122692043097,0.43859649122807015,0,0,True,-565.0,0.640926640926641,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,30,0.6,0.0,0.0025,2.0,194,194,194,0,0,0,0,0,0,0,194,53.8380209418835,665.0,1.0340763515244684,0.0413126654319448,2355.0,0.015551226598870803,0.0012283536709185583,0.07898757458834474,0.4020618556701031,0,0,True,-245.0,0.6917293233082706,6,False,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,27,0.55,0.005,0.006,2.0,175,175,175,0,0,0,0,0,0,0,175,48.162692920513734,1645.0,1.077175697865353,0.03948738308474102,6150.0,0.040173759675997,0.0030062754719983875,0.07483181798875986,0.4342857142857143,0,0,True,-565.0,0.6261398176291794,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,81,0.65,0.005,0.006,2.0,133,133,133,0,0,0,0,0,0,0,133,36.90957105809539,1175.0,1.0723522167487685,0.03155790734921866,4880.0,0.032142269059772764,0.0021677480275827943,0.06744228366552413,0.44360902255639095,0,0,True,-565.0,0.8765957446808511,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
