wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.term_spread_rank_min,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,51,0.6,0.005,0.004,2.0,125,125,125,0,0,0,0,0,0,0,125,32.3110947290822,14215.0,1.2366799866799867,0.10356670480816273,8060.0,0.04942814215190262,0.023679915712665256,0.4790775999610124,0.456,0,0,True,-1340.0,0.17833274709813576,6,False,min_profit_factor;min_trades_per_year;preferred_min_total_trades
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,24,0.55,0.005,0.004,2.0,152,152,152,0,0,0,0,0,0,0,152,39.290291190563956,15150.0,1.209746642669251,0.08936710185535685,8775.0,0.05268371757925072,0.02518336883779404,0.4780104744869487,0.4473684210526316,0,0,True,-1340.0,0.16732673267326734,7,False,min_profit_factor;preferred_min_total_trades
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,54,0.6,0.005,0.006,2.0,125,125,125,0,0,0,0,0,0,0,125,32.311015331084086,21470.0,1.2921485916451219,0.10201664948952857,13340.0,0.07728852838933951,0.03518353490812265,0.4552232477617668,0.496,0,0,True,-2000.0,0.17140195621797857,5,False,min_trades_per_year;preferred_min_total_trades
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,22,0.55,0.005,0.004,1.0,152,152,152,0,0,0,0,0,0,0,152,39.290291190563956,12700.0,1.2098826640224756,0.10029343625572809,7490.0,0.04663760896637609,0.021230307711737062,0.45521861395259977,0.5526315789473685,0,0,True,-1340.0,0.10354330708661418,5,False,min_profit_factor;preferred_min_total_trades
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,27,0.55,0.005,0.006,2.0,152,152,152,0,0,0,0,0,0,0,152,39.290194642598244,23105.0,1.2661253167472932,0.09093557529196351,14840.0,0.08370230406948871,0.037726017447026416,0.45071659456000995,0.4934210526315789,0,0,True,-2000.0,0.15927288465700065,5,False,preferred_min_total_trades
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,53,0.6,0.005,0.006,1.5,125,125,125,0,0,0,0,0,0,0,125,32.311015331084086,17135.0,1.2419685094965756,0.08341080983804665,10610.0,0.06315100291649306,0.02835431793628862,0.44899236159056094,0.512,0,0,True,-2000.0,0.16092792529909541,4,False,min_profit_factor;min_trades_per_year;preferred_min_total_trades
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,23,0.55,0.005,0.004,1.5,152,152,152,0,0,0,0,0,0,0,152,39.290291190563956,12892.5,1.1867801521187975,0.09100752063270479,7940.0,0.04931983353003292,0.02154249708491096,0.4367917639420423,0.47368421052631576,0,0,True,-1340.0,0.15338375024238898,7,False,min_profit_factor;preferred_min_total_trades
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,26,0.55,0.005,0.006,1.5,152,152,152,0,0,0,0,0,0,0,152,39.290194642598244,18220.0,1.2165309881751738,0.07296133534798055,12110.0,0.07034358572216898,0.030075802318024314,0.42755571825429195,0.506578947368421,0,0,True,-2000.0,0.15134467618002195,5,False,min_profit_factor;preferred_min_total_trades
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,78,0.65,0.005,0.004,2.0,111,111,111,0,0,0,0,0,0,0,111,29.12510289297634,9810.0,1.1732909379968204,0.08177635649354723,7105.0,0.04475167700689699,0.016761302960088376,0.37454022019119365,0.45045045045045046,0,0,True,-1340.0,0.25840978593272174,5,False,min_profit_factor;min_mar;min_trades_per_year;preferred_min_total_trades
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,81,0.65,0.005,0.006,2.0,111,111,111,0,0,0,0,0,0,0,111,29.125030244223662,18660.0,1.2718333454730861,0.10175075173198223,14480.0,0.08419094133379848,0.03124296588237696,0.3710965263888131,0.4954954954954955,0,0,True,-2000.0,0.19721329046087888,5,False,min_mar;min_trades_per_year;preferred_min_total_trades
