wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.term_spread_rank_min,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,66,0.65,0.0025,0.0025,2.0,143,143,143,0,0,0,0,0,0,0,143,40.23645758715896,1635.0,1.1435469710272168,0.11788397972520993,1105.0,0.007254464285714286,0.003055037348727252,0.4211251483784027,0.4195804195804196,0,0,True,-225.0,0.25688073394495414,6,False,min_profit_factor;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,45,0.6,0.0025,0.006,2.0,159,159,159,0,0,0,0,0,0,0,159,44.32705309272477,3655.0,1.224164366758663,0.10034845363048078,2495.0,0.016065679330328396,0.006734229046187146,0.4191686456404264,0.46540880503144655,0,0,True,-500.0,0.24350205198358413,6,False,min_profit_factor;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,72,0.65,0.0025,0.006,2.0,143,143,143,0,0,0,0,0,0,0,143,40.23499391491581,2840.0,1.1966759002770082,0.08371859344988855,2015.0,0.0131227613155324,0.005291297717804566,0.4032152677761246,0.46853146853146854,0,0,True,-440.0,0.31338028169014087,5,False,min_profit_factor;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,36,0.6,0.0,0.006,2.0,179,179,179,0,0,0,0,0,0,0,179,49.864722503965744,3675.0,1.1958955223880596,0.08868175522618385,2765.0,0.017853107344632767,0.0067655775858437295,0.3789579850298545,0.4581005586592179,0,0,True,-500.0,0.24217687074829933,6,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,81,0.65,0.005,0.006,2.0,124,124,124,0,0,0,0,0,0,0,124,34.942920900428355,1725.0,1.1376695929768554,0.06870587545833402,1445.0,0.009433962264150943,0.00322737868659706,0.34210214077928836,0.46774193548387094,0,0,True,-440.0,0.5159420289855072,6,False,min_profit_factor;min_mar;min_trades_per_year;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,54,0.6,0.005,0.006,2.0,139,139,139,0,0,0,0,0,0,0,139,38.81056948333754,2665.0,1.1867554309740715,0.09208251882764094,2455.0,0.01582645693656524,0.004929236139980864,0.3114554419689741,0.4676258992805755,0,0,True,-500.0,0.3339587242026266,6,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,75,0.65,0.005,0.0025,2.0,124,124,124,0,0,0,0,0,0,0,124,34.9455421273586,1355.0,1.1338932806324111,0.11666193193031336,1265.0,0.008366678792288106,0.0025375485088063865,0.30329221090038067,0.41935483870967744,0,0,True,-225.0,0.28044280442804426,6,False,min_profit_factor;min_mar;min_trades_per_year;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,78,0.65,0.005,0.004,2.0,124,124,124,0,0,0,0,0,0,0,124,34.942920900428355,1425.0,1.1298405466970387,0.08552652404247989,1580.0,0.010391660363708113,0.002667995241403487,0.2567438838475906,0.43548387096774194,0,0,True,-330.0,0.41403508771929826,6,False,min_profit_factor;min_mar;min_trades_per_year;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,69,0.65,0.0025,0.004,2.0,143,143,143,0,0,0,0,0,0,0,143,40.23512305818322,1475.0,1.1145186335403727,0.07464733905232639,1635.0,0.010749506903353058,0.002757029853992732,0.2564796579769385,0.43356643356643354,0,0,True,-330.0,0.4610169491525424,5,False,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,63,0.65,0.0,0.006,2.0,158,158,158,0,0,0,0,0,0,0,158,44.45544782207482,2710.0,1.163548581774291,0.07444872765347771,3115.0,0.02027136953763056,0.005050640482284097,0.24915141884757167,0.4620253164556962,0,0,True,-480.0,0.3284132841328413,5,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,9,0.55,0.0,0.006,2.0,200,200,200,0,0,0,0,0,0,0,200,55.71477374744776,2815.0,1.13353889943074,0.07357864104786485,3375.0,0.021726535341830822,0.005192889559331837,0.23901139678418,0.455,0,0,True,-500.0,0.31616341030195383,8,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,51,0.6,0.005,0.004,2.0,139,139,139,0,0,0,0,0,0,0,139,38.81056948333754,1645.0,1.1291715744012565,0.09557250244753583,1970.0,0.012824268463366208,0.0030500063799572263,0.23783082744016718,0.43884892086330934,0,0,True,-340.0,0.3586626139817629,6,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,39,0.6,0.0025,0.0025,2.0,159,159,159,0,0,0,0,0,0,0,159,44.328650856039395,1365.0,1.1052428681572861,0.10675951121983869,1660.0,0.010877756298941712,0.0025287665065210074,0.23247133296845682,0.41509433962264153,0,0,True,-225.0,0.3076923076923077,6,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,14,False,18,0.55,0.0025,0.006,2.0,177,177,177,0,0,0,0,0,0,0,177,49.345210046618135,2825.0,1.1534492123845737,0.08375008371750946,3525.0,0.022668810289389066,0.0052152012222459465,0.23006064966219708,0.4576271186440678,0,0,True,-500.0,0.31504424778761064,6,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,15,False,48,0.6,0.005,0.0025,2.0,139,139,139,0,0,0,0,0,0,0,139,38.81345413135059,1265.0,1.1098090277777777,0.11232262235477755,1620.0,0.01059619975798803,0.0023477464688648197,0.22156494993357898,0.4172661870503597,0,0,True,-225.0,0.30039525691699603,6,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,16,False,42,0.6,0.0025,0.004,2.0,159,159,159,0,0,0,0,0,0,0,159,44.32719406720771,1570.0,1.1063325431764308,0.08119128238351073,2165.0,0.014145241906504197,0.0029070268438033953,0.205512699112392,0.4339622641509434,0,0,True,-340.0,0.43312101910828027,6,False,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration
