wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.term_spread_rank_min,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,64,0.65,0.0025,0.0025,1.0,155,155,155,0,0,0,0,0,0,0,155,40.40866763189578,8490.0,1.3823463183967575,0.15631180069758355,2355.0,0.015243211754425709,0.014456714336743337,0.94840343161578,0.5806451612903226,0,0,True,-650.0,0.07420494699646643,4,False,preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,21,0.55,0.005,0.0025,2.0,148,148,148,0,0,0,0,0,0,0,148,38.582440502153105,9680.0,1.3449135934437912,0.16399986489035942,3085.0,0.02038456455662746,0.016436395863735687,0.8063157698598894,0.43243243243243246,0,0,True,-650.0,0.13119834710743802,6,False,preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,12,0.55,0.0025,0.0025,2.0,190,190,190,0,0,0,0,0,0,0,190,49.53151145546683,11690.0,1.3175767454496061,0.1644360443302305,3760.0,0.024871014684482076,0.019756432576176985,0.7943557119325629,0.4421052631578947,0,0,True,-650.0,0.1086398631308811,6,False,preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,70,0.65,0.0025,0.006,1.0,155,155,155,0,0,0,0,0,0,0,155,40.40720554968487,12570.0,1.3552854720180894,0.10136963423446756,4485.0,0.028080390683696468,0.021200339861465523,0.7549873539962706,0.5419354838709678,0,0,True,-1430.0,0.12052505966587113,7,False,preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,79,0.65,0.005,0.006,1.0,121,121,121,0,0,0,0,0,0,0,121,31.54368949362496,11635.0,1.437406015037594,0.12128064649863934,4230.0,0.02626187371950084,0.019665953617095333,0.7488404607814527,0.5454545454545454,0,0,True,-1430.0,0.13021057155135368,6,False,min_trades_per_year;preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,76,0.65,0.005,0.004,1.0,121,121,121,0,0,0,0,0,0,0,121,31.544064728589188,6915.0,1.2883653044203502,0.10550165781263003,2510.0,0.01584445917368936,0.011818535591174406,0.7459096875202763,0.5371900826446281,0,0,True,-965.0,0.146059291395517,4,False,min_trades_per_year;preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,73,0.65,0.005,0.0025,1.0,121,121,121,0,0,0,0,0,0,0,121,31.54483086102832,6210.0,1.3611514975283512,0.14084918348181205,2165.0,0.014390162844798937,0.010631709309040005,0.7388178593741657,0.5619834710743802,0,0,True,-650.0,0.10144927536231885,4,False,min_trades_per_year;preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,65,0.65,0.0025,0.0025,1.5,155,155,155,0,0,0,0,0,0,0,155,40.40776633583276,8200.0,1.3072311727238666,0.14966991195855509,3085.0,0.01924096423114105,0.013972154072428467,0.7261670415568292,0.49032258064516127,0,0,True,-650.0,0.11585365853658537,5,False,preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,10,0.55,0.0025,0.0025,1.0,190,190,190,0,0,0,0,0,0,0,190,49.53320548425934,8200.0,1.284574006593788,0.11964383491763586,3010.0,0.019985392736206094,0.01397246788879758,0.699134016189968,0.5631578947368421,0,0,True,-650.0,0.07682926829268293,6,False,preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,55,0.65,0.0,0.0025,1.0,184,184,184,0,0,0,0,0,0,0,184,47.96899899528273,6330.0,1.2200973574408902,0.09938550260221263,2515.0,0.015896090762569922,0.010834050769587433,0.6815544105408651,0.5489130434782609,0,0,True,-650.0,0.0995260663507109,5,False,min_profit_factor;preferred_min_total_trades
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,4ed832f68826ac6421a8731253d1e507f4efe6cf2629b5cba96059af2215c718,2d5708fa34e0b8c9c91b46ba3ca242eebccc62290b5a5cb941c45760053dd825,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,80,0.65,0.005,0.006,1.5,121,121,121,0,0,0,0,0,0,0,121,31.54323609662047,10112.5,1.3351839575737487,0.10857803209329617,4130.0,0.025967085304704568,0.017153096824145564,0.6605707426484968,0.512396694214876,0,0,True,-1430.0,0.21483312731767615,6,False,min_trades_per_year;preferred_min_total_trades
