point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-07 14:02:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-07 15:30:00-05:00,1,57.5,57.5,150057.5,150057.5,0.0,0.0
2,2015-01-08 15:30:00-05:00,2,182.5,240.0,150240.0,150240.0,0.0,0.0
3,2015-01-14 14:32:00-05:00,3,-617.5,-377.5,149622.5,150240.0,617.5,0.004110090521831736
4,2015-01-23 15:30:00-05:00,4,-267.5,-645.0,149355.0,150240.0,885.0,0.005890575079872205
5,2015-02-06 15:30:00-05:00,5,-592.5,-1237.5,148762.5,150240.0,1477.5,0.00983426517571885
6,2015-02-09 15:30:00-05:00,6,-330.0,-1567.5,148432.5,150240.0,1807.5,0.012030750798722045
7,2015-02-13 15:30:00-05:00,7,-217.5,-1785.0,148215.0,150240.0,2025.0,0.013478434504792332
8,2015-03-17 15:30:00-04:00,8,157.5,-1627.5,148372.5,150240.0,1867.5,0.012430111821086262
9,2015-03-23 15:30:00-04:00,9,-55.0,-1682.5,148317.5,150240.0,1922.5,0.012796192758253461
10,2015-03-30 15:30:00-04:00,10,-5.0,-1687.5,148312.5,150240.0,1927.5,0.01282947284345048
11,2015-04-10 15:30:00-04:00,11,57.5,-1630.0,148370.0,150240.0,1870.0,0.01244675186368477
12,2015-04-15 15:30:00-04:00,12,20.0,-1610.0,148390.0,150240.0,1850.0,0.012313631522896698
13,2015-04-16 15:30:00-04:00,13,-42.5,-1652.5,148347.5,150240.0,1892.5,0.012596512247071352
14,2015-04-24 15:30:00-04:00,14,70.0,-1582.5,148417.5,150240.0,1822.5,0.012130591054313099
15,2015-04-30 15:30:00-04:00,15,707.5,-875.0,149125.0,150240.0,1115.0,0.007421458998935038
16,2015-05-05 15:30:00-04:00,16,-180.0,-1055.0,148945.0,150240.0,1295.0,0.00861954206602769
17,2015-05-12 15:30:00-04:00,17,57.5,-997.5,149002.5,150240.0,1237.5,0.00823682108626198
18,2015-05-22 15:30:00-04:00,18,-42.5,-1040.0,148960.0,150240.0,1280.0,0.008519701810436636
19,2015-06-09 15:30:00-04:00,19,-155.0,-1195.0,148805.0,150240.0,1435.0,0.009551384451544196
20,2015-06-19 15:30:00-04:00,20,-267.5,-1462.5,148537.5,150240.0,1702.5,0.011331869009584664
21,2015-07-02 15:30:00-04:00,21,207.5,-1255.0,148745.0,150240.0,1495.0,0.009950745473908413
22,2015-07-08 14:47:00-04:00,22,-642.5,-1897.5,148102.5,150240.0,2137.5,0.014227236421725239
23,2015-07-17 15:30:00-04:00,23,-167.5,-2065.0,147935.0,150240.0,2305.0,0.015342119275825346
24,2015-07-22 15:30:00-04:00,24,-5.0,-2070.0,147930.0,150240.0,2310.0,0.015375399361022364
25,2015-07-29 15:30:00-04:00,25,-367.5,-2437.5,147562.5,150240.0,2677.5,0.017821485623003196
26,2015-08-03 15:30:00-04:00,26,-55.0,-2492.5,147507.5,150240.0,2732.5,0.018187566560170395
27,2015-08-06 15:30:00-04:00,27,120.0,-2372.5,147627.5,150240.0,2612.5,0.01738884451544196
28,2015-08-27 14:49:00-04:00,28,882.5,-1490.0,148510.0,150240.0,1730.0,0.011514909478168264
29,2015-09-10 13:37:00-04:00,29,-605.0,-2095.0,147905.0,150240.0,2335.0,0.015541799787007454
30,2015-09-17 14:45:00-04:00,30,882.5,-1212.5,148787.5,150240.0,1452.5,0.00966786474973376
31,2015-09-24 14:50:00-04:00,31,845.0,-367.5,149632.5,150240.0,607.5,0.004043530351437699
32,2015-10-01 14:17:00-04:00,32,-592.5,-960.0,149040.0,150240.0,1200.0,0.007987220447284345
33,2015-10-02 15:17:00-04:00,33,-605.0,-1565.0,148435.0,150240.0,1805.0,0.012014110756123535
34,2015-11-20 15:30:00-05:00,34,-205.0,-1770.0,148230.0,150240.0,2010.0,0.013378594249201278
35,2015-12-04 15:30:00-05:00,35,-292.5,-2062.5,147937.5,150240.0,2302.5,0.015325479233226837
36,2015-12-08 15:30:00-05:00,36,-167.5,-2230.0,147770.0,150240.0,2470.0,0.016440362087326944
37,2015-12-11 15:30:00-05:00,37,-367.5,-2597.5,147402.5,150240.0,2837.5,0.018886448349307774
38,2015-12-14 15:30:00-05:00,38,120.0,-2477.5,147522.5,150240.0,2717.5,0.01808772630457934
39,2015-12-28 15:30:00-05:00,39,95.0,-2382.5,147617.5,150240.0,2622.5,0.017455404685835996
40,2015-12-31 15:30:00-05:00,40,445.0,-1937.5,148062.5,150240.0,2177.5,0.014493477103301384
