wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,1,True,66,0.75,4,0.0045,2.5,191,191,191,0,0,0,0,0,0,0,191,53.00701248951292,1663.75,1.026354348170442,-0.0028832308735414394,13022.5,0.08681666666666667,0.003065943978302066,0.03531515429029064,0.4973821989528796,0,0,True,-1092.5,1.5484598046581517,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,2,False,16,0.55,4,0.0075,1.5,268,268,268,0,0,0,0,0,0,0,268,74.3763316606778,1378.75,1.0149591775842894,-0.0022958218146635965,13526.25,0.09015997333777703,0.0025424791056130047,0.028199643494656024,0.5485074626865671,0,0,True,-1767.5,1.8776065276518585,8,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,3,False,12,0.55,4,0.0045,2.5,268,268,268,0,0,0,0,0,0,0,268,74.3763316606778,991.25,1.01146086252746,-0.003784616385905583,12545.0,0.08363333333333334,0.0018296071451657792,0.021876530233150008,0.503731343283582,0,0,True,-1092.5,2.5989911727616644,8,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,4,False,57,0.75,2,0.0045,2.5,195,195,195,0,0,0,0,0,0,0,195,54.11710699191109,-93.75,0.9985653072155483,-0.01039347137043061,12565.0,0.08376666666666667,-0.0001734914410473909,-0.0020711274299330387,0.49230769230769234,0,0,False,-1092.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,5,False,70,0.75,4,0.0075,1.5,191,191,191,0,0,0,0,0,0,0,191,53.00701248951292,-155.0,0.9977511788175553,-0.009100992538262229,14141.25,0.0939805276799362,-0.00028688152367306596,-0.0030525634485696978,0.5287958115183246,0,0,False,-1767.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,6,False,25,0.55,6,0.0075,1.5,258,258,258,0,0,0,0,0,0,0,258,71.60109540468237,-508.75,0.9943352633337045,-0.006793928482088748,13843.75,0.09229166666666666,-0.0009424231217720624,-0.010211356624166817,0.5465116279069767,0,0,False,-1767.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,7,False,7,0.55,2,0.0075,1.5,275,275,275,0,0,0,0,0,0,0,275,76.31899703987462,-593.75,0.9937786509495743,-0.005805968449152617,14387.5,0.09017549357568161,-0.0011001053883736844,-0.012199604845527113,0.5454545454545454,0,0,False,-1767.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,8,False,3,0.55,2,0.0045,2.5,275,275,275,0,0,0,0,0,0,0,275,76.31899703987462,-806.25,0.9910001674387453,-0.009021048967266946,11767.5,0.07845,-0.001494594805588667,-0.019051559025986833,0.5018181818181818,0,0,False,-1092.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,9,False,65,0.75,4,0.0045,2.0,191,191,191,0,0,0,0,0,0,0,191,53.007907520111786,-1042.5,0.9834864565182956,-0.020925470714234482,14247.5,0.09498333333333334,-0.0019336836599919138,-0.020358136444905216,0.4973821989528796,0,0,False,-1092.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,ae42254028ad607e9cf49758e02772bef561e822c0f570202d2a090c6c8f4148,bcd3d67cac14c398f029029280f871fde920569c971d6ef842444afb3b27a445,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,10,False,75,0.75,6,0.0045,2.5,185,185,185,0,0,0,0,0,0,0,185,51.341870735915656,-1318.75,0.9789572363172172,-0.01798196273592303,12582.5,0.08388333333333334,-0.0024476833869990777,-0.02917961518377601,0.4918918918918919,0,0,False,-1092.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
