wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.stress_rank_min,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,16,0.7,0.012,1.5,230,230,230,0,0,0,0,0,0,0,230,61.48686735199563,3332.5,1.0888074616922052,0.034670078351948665,4362.5,0.028018625561978164,0.0058915479691477035,0.21027255445187334,0.4608695652173913,0,0,True,-1025.0,0.404351087771943,6,False,min_profit_factor;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,25,0.75,0.012,1.5,217,217,217,0,0,0,0,0,0,0,217,58.01152267557848,3395.0,1.0951913640824338,0.03687025281456695,4470.0,0.02867774427407455,0.006001141937221899,0.20926129614200836,0.4700460829493088,0,0,True,-1025.0,0.3549337260677467,6,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,15,0.7,0.009,2.5,230,230,230,0,0,0,0,0,0,0,230,61.48686735199563,4380.0,1.1207443142660234,0.0643176505824256,6515.0,0.04118204804045512,0.007724037683963347,0.18755836709178844,0.4434782608695652,0,0,True,-775.0,0.2751141552511416,6,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,14,False,17,0.7,0.012,2.0,230,230,230,0,0,0,0,0,0,0,230,61.48686735199563,3265.0,1.0860569319978914,0.040288930735080504,6125.0,0.038914832110295755,0.0057731497157538225,0.14835345298139965,0.45652173913043476,0,0,True,-1025.0,0.36906584992343033,6,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,15,False,18,0.7,0.012,2.5,230,230,230,0,0,0,0,0,0,0,230,61.48686735199563,2612.5,1.0688587243015288,0.03512470398024173,6125.0,0.039076829832368376,0.00462665895019887,0.11839903518392593,0.45652173913043476,0,0,True,-1025.0,0.5033492822966508,6,False,min_profit_factor;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,16,False,12,0.7,0.006,2.5,230,230,230,0,0,0,0,0,0,0,230,61.48686735199563,1667.5,1.0493927725118484,0.03608717122840816,4527.5,0.029669069462647444,0.002959839748689186,0.0997617991496344,0.4,0,0,True,-530.0,0.7736131934032984,12,False,min_profit_factor;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,17,False,11,0.7,0.006,2.0,230,230,230,0,0,0,0,0,0,0,230,61.48686735199563,1695.0,1.0507333133792278,0.035849883461241856,4755.0,0.03117828339125303,0.0030084524097748755,0.09649191945631257,0.41304347826086957,0,0,True,-530.0,0.6076696165191741,12,False,min_profit_factor;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,18,False,7,0.65,0.012,1.5,244,244,244,0,0,0,0,0,0,0,244,65.229546234291,1212.5,1.0298021383802385,0.020408021110550175,6482.5,0.04163455362877328,0.00215458221772713,0.05174985750869482,0.45081967213114754,0,0,True,-1025.0,1.111340206185567,6,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,19,False,10,0.7,0.006,1.5,230,230,230,0,0,0,0,0,0,0,230,61.49577559299288,752.5,1.0229806077263703,0.027787915219172187,4420.0,0.02907990394420869,0.001338863110667221,0.04604083676603264,0.43478260869565216,0,0,True,-530.0,1.0232558139534884,11,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,20,False,8,0.65,0.012,2.0,244,244,244,0,0,0,0,0,0,0,244,65.229546234291,1145.0,1.027858880778589,0.025704480324158042,8245.0,0.05238412910194098,0.002034969775291051,0.03884706704450394,0.44672131147540983,0,0,True,-1025.0,1.0524017467248907,6,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,21,False,5,0.65,0.009,2.0,244,244,244,0,0,0,0,0,0,0,244,65.229546234291,1080.0,1.0272727272727273,0.030583497989863984,8110.0,0.05182274194063708,0.0019197504276469157,0.03704455526197337,0.4344262295081967,0,0,True,-775.0,1.25,6,False,min_profit_factor;min_mar;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,22,False,4,0.65,0.009,1.5,244,244,244,0,0,0,0,0,0,0,244,65.229546234291,1095.0,1.0277250284846182,0.030039548857571253,8450.0,0.05399792315680166,0.0019463427310031367,0.03604477019146194,0.4426229508196721,0,0,True,-775.0,1.052511415525114,6,False,min_profit_factor;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,23,False,6,0.65,0.009,2.5,244,244,244,0,0,0,0,0,0,0,244,65.229546234291,1020.0,1.0254904410845933,0.03752488354234614,9875.0,0.06242098609355246,0.0018133618661957396,0.029050516175409217,0.430327868852459,0,0,True,-775.0,1.1813725490196079,6,False,min_profit_factor;min_mar;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,24,False,9,0.65,0.012,2.5,244,244,244,0,0,0,0,0,0,0,244,65.229546234291,492.5,1.0119829683698296,0.020836561661810016,8245.0,0.05260219787230649,0.0008766935585129421,0.016666481515489974,0.44672131147540983,0,0,True,-1025.0,2.6700507614213196,6,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,25,False,2,0.65,0.006,2.0,244,244,244,0,0,0,0,0,0,0,244,65.229546234291,-1195.0,0.9674209378407852,0.004685701236350142,7645.0,0.05012786046816602,-0.0021360068724356474,-0.042611171761302885,0.4016393442622951,0,0,False,-530.0,0.0,12,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,26,False,3,0.65,0.006,2.5,244,244,244,0,0,0,0,0,0,0,244,65.229546234291,-1222.5,0.9669862273832028,0.0049093741316298635,7417.5,0.048607470511140234,-0.002185309544402436,-0.0449583062319935,0.38934426229508196,0,0,False,-530.0,0.0,12,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,bafa3694cff25925ed3e3d1d0f7cb8da4087abb371ef4a8ee34f5add595c9e0f,25a861d1b9307d4d739e46d0d64aee03a4ae04f2ead7dbf80d9208c9492f9b05,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,27,False,1,0.65,0.006,1.5,244,244,244,0,0,0,0,0,0,0,244,65.23899671604462,-2017.5,0.943981674302374,-0.0012743507951089492,7190.0,0.047304187637751245,-0.003614022928924099,-0.07639964048425847,0.42213114754098363,0,0,False,-530.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
