campaign_id,variant_id,symbol,run_id,stage,equity_curve_type,csv_path,html_path
nq_orderflow_impulse_reversal,early_5m_impulse_reversal_1000,NQ,run1,limited_core_grid_test,fixed_config_core,backtest-campaigns/nq_orderflow_impulse_reversal/early_5m_impulse_reversal_1000/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_orderflow_impulse_reversal/early_5m_impulse_reversal_1000/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.html
nq_orderflow_impulse_reversal,late_morning_15m_impulse_reversal_1130,NQ,run1,limited_core_grid_test,fixed_config_core,backtest-campaigns/nq_orderflow_impulse_reversal/late_morning_15m_impulse_reversal_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_orderflow_impulse_reversal/late_morning_15m_impulse_reversal_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.html
nq_orderflow_impulse_reversal,midday_30m_impulse_reversal_1230,NQ,run1,limited_core_grid_test,fixed_config_core,backtest-campaigns/nq_orderflow_impulse_reversal/midday_30m_impulse_reversal_1230/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_orderflow_impulse_reversal/midday_30m_impulse_reversal_1230/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.html
nq_orderflow_impulse_reversal,afternoon_60m_impulse_reversal_1400,NQ,run1,limited_core_grid_test,fixed_config_core,backtest-campaigns/nq_orderflow_impulse_reversal/afternoon_60m_impulse_reversal_1400/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_orderflow_impulse_reversal/afternoon_60m_impulse_reversal_1400/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.html
nq_orderflow_impulse_reversal,late_day_30m_impulse_reversal_1500,NQ,run1,limited_core_grid_test,fixed_config_core,backtest-campaigns/nq_orderflow_impulse_reversal/late_day_30m_impulse_reversal_1500/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_orderflow_impulse_reversal/late_day_30m_impulse_reversal_1500/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.html
