point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-05 10:30:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-05 10:40:00-05:00,1,295.0,295.0,150295.0,150295.0,0.0,0.0
2,2015-01-06 11:40:00-05:00,2,295.0,590.0,150590.0,150590.0,0.0,0.0
3,2015-01-07 11:45:00-05:00,3,-330.0,260.0,150260.0,150590.0,330.0,0.002191380569758948
4,2015-01-12 10:45:00-05:00,4,-330.0,-70.0,149930.0,150590.0,660.0,0.004382761139517896
5,2015-01-13 15:05:00-05:00,5,295.0,225.0,150225.0,150590.0,365.0,0.0024237997210970184
6,2015-01-15 11:45:00-05:00,6,-317.5,-92.5,149907.5,150590.0,682.5,0.00453217345109237
7,2015-01-20 11:45:00-05:00,7,295.0,202.5,150202.5,150590.0,387.5,0.0025732120326714923
8,2015-01-28 15:15:00-05:00,8,295.0,497.5,150497.5,150590.0,92.5,0.0006142506142506142
9,2015-01-30 12:00:00-05:00,9,-317.5,180.0,150180.0,150590.0,410.0,0.002722624344245966
10,2015-02-02 13:30:00-05:00,10,-317.5,-137.5,149862.5,150590.0,727.5,0.0048309980742413175
11,2015-02-10 12:10:00-05:00,11,-330.0,-467.5,149532.5,150590.0,1057.5,0.007022378644000266
12,2015-02-11 13:10:00-05:00,12,295.0,-172.5,149827.5,150590.0,762.5,0.005063417225579387
13,2015-02-17 15:55:00-05:00,13,-67.5,-240.0,149760.0,150590.0,830.0,0.005511654160302809
14,2015-02-19 15:55:00-05:00,14,-67.5,-307.5,149692.5,150590.0,897.5,0.00595989109502623
15,2015-02-20 13:10:00-05:00,15,307.5,0.0,150000.0,150590.0,590.0,0.0039179228368417555
16,2015-02-23 15:55:00-05:00,16,-155.0,-155.0,149845.0,150590.0,745.0,0.0049472076499103524
17,2015-02-24 15:55:00-05:00,17,70.0,-85.0,149915.0,150590.0,675.0,0.004482369347234212
18,2015-02-25 15:00:00-05:00,18,-342.5,-427.5,149572.5,150590.0,1017.5,0.006756756756756757
19,2015-02-26 14:30:00-05:00,19,-342.5,-770.0,149230.0,150590.0,1360.0,0.0090311441662793
20,2015-02-27 15:00:00-05:00,20,-342.5,-1112.5,148887.5,150590.0,1702.5,0.011305531575801846
21,2015-03-02 15:55:00-05:00,21,145.0,-967.5,149032.5,150590.0,1557.5,0.010342652234544126
22,2015-03-04 11:15:00-05:00,22,-342.5,-1310.0,148690.0,150590.0,1900.0,0.012617039644066672
23,2015-03-05 15:55:00-05:00,23,-130.0,-1440.0,148560.0,150590.0,2030.0,0.013480310777608076
24,2015-03-11 13:45:00-04:00,24,295.0,-1145.0,148855.0,150590.0,1735.0,0.011521349359187198
25,2015-03-17 15:55:00-04:00,25,132.5,-1012.5,148987.5,150590.0,1602.5,0.010641476857693073
26,2015-03-18 14:00:00-04:00,26,-330.0,-1342.5,148657.5,150590.0,1932.5,0.012832857427452021
27,2015-03-19 15:55:00-04:00,27,7.5,-1335.0,148665.0,150590.0,1925.0,0.012783053323593864
28,2015-03-23 15:55:00-04:00,28,-305.0,-1640.0,148360.0,150590.0,2230.0,0.01480842021382562
29,2015-03-24 12:35:00-04:00,29,-342.5,-1982.5,148017.5,150590.0,2572.5,0.017082807623348163
30,2015-03-25 11:30:00-04:00,30,307.5,-1675.0,148325.0,150590.0,2265.0,0.01504083936516369
31,2015-03-31 12:00:00-04:00,31,-330.0,-2005.0,147995.0,150590.0,2595.0,0.01723221993492264
32,2015-04-01 15:55:00-04:00,32,-117.5,-2122.5,147877.5,150590.0,2712.5,0.018012484228700446
33,2015-04-08 15:55:00-04:00,33,-142.5,-2265.0,147735.0,150590.0,2855.0,0.018958762202005444
34,2015-04-09 12:25:00-04:00,34,-330.0,-2595.0,147405.0,150590.0,3185.0,0.021150142771764392
35,2015-04-13 12:25:00-04:00,35,-342.5,-2937.5,147062.5,150590.0,3527.5,0.02342453018128694
36,2015-04-14 15:55:00-04:00,36,-67.5,-3005.0,146995.0,150590.0,3595.0,0.02387276711601036
37,2015-04-16 14:00:00-04:00,37,307.5,-2697.5,147302.5,150590.0,3287.5,0.021830798857825885
38,2015-04-28 10:50:00-04:00,38,-342.5,-3040.0,146960.0,150590.0,3630.0,0.02410518626734843
39,2015-04-29 11:00:00-04:00,39,-342.5,-3382.5,146617.5,150590.0,3972.5,0.026379573676870976
40,2015-04-30 11:05:00-04:00,40,-342.5,-3725.0,146275.0,150590.0,4315.0,0.02865396108639352
41,2015-05-04 13:05:00-04:00,41,-342.5,-4067.5,145932.5,150590.0,4657.5,0.030928348495916063
42,2015-05-06 10:45:00-04:00,42,-330.0,-4397.5,145602.5,150590.0,4987.5,0.033119729065675015
43,2015-05-13 15:55:00-04:00,43,-5.0,-4402.5,145597.5,150590.0,4992.5,0.03315293180158045
44,2015-05-18 15:55:00-04:00,44,157.5,-4245.0,145755.0,150590.0,4835.0,0.03210704562055913
45,2015-05-19 15:10:00-04:00,45,-342.5,-4587.5,145412.5,150590.0,5177.5,0.034381433030081676
46,2015-05-20 15:15:00-04:00,46,-342.5,-4930.0,145070.0,150590.0,5520.0,0.03665582043960423
47,2015-05-28 15:55:00-04:00,47,20.0,-4910.0,145090.0,150590.0,5500.0,0.036523009495982466
48,2015-05-29 15:55:00-04:00,48,-80.0,-4990.0,145010.0,150590.0,5580.0,0.03705425327046949
49,2015-06-03 15:55:00-04:00,49,-205.0,-5195.0,144805.0,150590.0,5785.0,0.03841556544259247
50,2015-06-08 13:35:00-04:00,50,307.5,-4887.5,145112.5,150590.0,5477.5,0.036373597184407996
51,2015-06-09 10:55:00-04:00,51,-330.0,-5217.5,144782.5,150590.0,5807.5,0.038564977754166944
52,2015-06-11 15:55:00-04:00,52,-217.5,-5435.0,144565.0,150590.0,6025.0,0.040009296766053526
53,2015-06-22 15:55:00-04:00,53,-205.0,-5640.0,144360.0,150590.0,6230.0,0.041370608938176505
54,2015-06-24 11:40:00-04:00,54,-342.5,-5982.5,144017.5,150590.0,6572.5,0.04364499634769905
55,2015-06-26 12:40:00-04:00,55,-342.5,-6325.0,143675.0,150590.0,6915.0,0.04591938375722159
56,2015-07-01 12:55:00-04:00,56,295.0,-6030.0,143970.0,150590.0,6620.0,0.043960422338800716
57,2015-07-02 11:10:00-04:00,57,295.0,-5735.0,144265.0,150590.0,6325.0,0.04200146092037984
58,2015-07-07 10:40:00-04:00,58,295.0,-5440.0,144560.0,150590.0,6030.0,0.04004249950195896
59,2015-07-09 10:55:00-04:00,59,-330.0,-5770.0,144230.0,150590.0,6360.0,0.04223388007171791
60,2015-07-10 11:40:00-04:00,60,-330.0,-6100.0,143900.0,150590.0,6690.0,0.04442526064147686
61,2015-07-13 15:55:00-04:00,61,207.5,-5892.5,144107.5,150590.0,6482.5,0.04304734710140116
62,2015-07-14 15:55:00-04:00,62,70.0,-5822.5,144177.5,150590.0,6412.5,0.042582508798725015
63,2015-07-15 14:40:00-04:00,63,-342.5,-6165.0,143835.0,150590.0,6755.0,0.04485689620824756
64,2015-07-20 15:55:00-04:00,64,-130.0,-6295.0,143705.0,150590.0,6885.0,0.045720167341788964
65,2015-07-27 15:45:00-04:00,65,295.0,-6000.0,144000.0,150590.0,6590.0,0.04376120592336809
66,2015-08-03 12:45:00-04:00,66,307.5,-5692.5,144307.5,150590.0,6282.5,0.04171923766518361
67,2015-08-04 15:55:00-04:00,67,95.0,-5597.5,144402.5,150590.0,6187.5,0.041088385682980275
68,2015-08-11 11:05:00-04:00,68,-342.5,-5940.0,144060.0,150590.0,6530.0,0.043362773092502825
69,2015-08-17 11:00:00-04:00,69,307.5,-5632.5,144367.5,150590.0,6222.5,0.041320804834318346
70,2015-08-18 13:50:00-04:00,70,-342.5,-5975.0,144025.0,150590.0,6565.0,0.04359519224384089
71,2015-08-20 13:25:00-04:00,71,-330.0,-6305.0,143695.0,150590.0,6895.0,0.04578657281359984
72,2015-08-21 11:35:00-04:00,72,282.5,-6022.5,143977.5,150590.0,6612.5,0.04391061823494256
73,2015-08-26 11:30:00-04:00,73,270.0,-5752.5,144247.5,150590.0,6342.5,0.04211767049604887
74,2015-08-31 14:50:00-04:00,74,282.5,-5470.0,144530.0,150590.0,6060.0,0.04024171591739159
75,2015-09-01 13:00:00-04:00,75,-305.0,-5775.0,144225.0,150590.0,6365.0,0.04226708280762335
76,2015-09-03 15:30:00-04:00,76,282.5,-5492.5,144507.5,150590.0,6082.5,0.04039112822896607
77,2015-09-04 14:20:00-04:00,77,270.0,-5222.5,144777.5,150590.0,5812.5,0.03859818049007238
78,2015-09-09 10:35:00-04:00,78,282.5,-4940.0,145060.0,150590.0,5530.0,0.0367222259114151
79,2015-09-21 13:15:00-04:00,79,-317.5,-5257.5,144742.5,150590.0,5847.5,0.03883059964141045
80,2015-09-22 12:05:00-04:00,80,-317.5,-5575.0,144425.0,150590.0,6165.0,0.040938973371405805
81,2015-09-23 12:00:00-04:00,81,282.5,-5292.5,144707.5,150590.0,5882.5,0.039063018792748525
82,2015-09-25 14:40:00-04:00,82,282.5,-5010.0,144990.0,150590.0,5600.0,0.037187064214091244
83,2015-09-28 11:25:00-04:00,83,270.0,-4740.0,145260.0,150590.0,5330.0,0.03539411647519756
84,2015-09-29 13:15:00-04:00,84,-305.0,-5045.0,144955.0,150590.0,5635.0,0.03741948336542931
85,2015-09-30 13:15:00-04:00,85,-305.0,-5350.0,144650.0,150590.0,5940.0,0.039444850255661065
86,2015-10-06 11:15:00-04:00,86,-317.5,-5667.5,144332.5,150590.0,6257.5,0.04155322398565642
87,2015-10-07 11:55:00-04:00,87,-317.5,-5985.0,144015.0,150590.0,6575.0,0.04366159771565177
88,2015-10-08 11:30:00-04:00,88,-317.5,-6302.5,143697.5,150590.0,6892.5,0.04576997144564712
89,2015-10-09 15:55:00-04:00,89,-242.5,-6545.0,143455.0,150590.0,7135.0,0.047380304137060895
90,2015-10-13 12:55:00-04:00,90,-330.0,-6875.0,143125.0,150590.0,7465.0,0.049571684706819844
91,2015-10-14 11:15:00-04:00,91,282.5,-6592.5,143407.5,150590.0,7182.5,0.04769573012816256
92,2015-10-16 15:30:00-04:00,92,-330.0,-6922.5,143077.5,150590.0,7512.5,0.04988711069792151
93,2015-10-23 13:30:00-04:00,93,-330.0,-7252.5,142747.5,150590.0,7842.5,0.05207849126768046
94,2015-10-26 15:55:00-04:00,94,-92.5,-7345.0,142655.0,150590.0,7935.0,0.05269274188193107
95,2015-10-28 10:45:00-04:00,95,295.0,-7050.0,142950.0,150590.0,7640.0,0.050733780463510195
96,2015-10-30 14:45:00-04:00,96,-342.5,-7392.5,142607.5,150590.0,7982.5,0.05300816787303274
97,2015-11-03 11:55:00-05:00,97,307.5,-7085.0,142915.0,150590.0,7675.0,0.050966199614848266
98,2015-11-05 12:05:00-05:00,98,-342.5,-7427.5,142572.5,150590.0,8017.5,0.05324058702437081
99,2015-11-06 10:40:00-05:00,99,-330.0,-7757.5,142242.5,150590.0,8347.5,0.05543196759412976
100,2015-11-09 11:15:00-05:00,100,295.0,-7462.5,142537.5,150590.0,8052.5,0.05347300617570888
101,2015-11-11 12:25:00-05:00,101,-330.0,-7792.5,142207.5,150590.0,8382.5,0.05566438674546783
102,2015-11-13 14:10:00-05:00,102,295.0,-7497.5,142502.5,150590.0,8087.5,0.053705425327046946
103,2015-11-23 14:00:00-05:00,103,-342.5,-7840.0,142160.0,150590.0,8430.0,0.0559798127365695
