campaign_id,variant_id,stage,decision,density_entry_rows,density_pass_rows,min_full_signals_per_year,max_full_signals_per_year,min_limited_signals_per_year,max_limited_signals_per_year,min_latest_252_signals,max_latest_252_signals,reason
nq_chartfanatics_london_trident_fvg_continuation,london_long_trident_ema13_0630,pre_pnl_density_screen,FAIL,9,0,1.0389333333333335,1.7532,1.9462699822380105,2.5950266429840143,1,1,insufficient_signal_density_no_pnl_inspected
nq_chartfanatics_london_trident_fvg_continuation,london_short_trident_ema13_0630,pre_pnl_density_screen,FAIL,9,0,0.6493333333333333,0.9740000000000001,0.0,0.6487566607460036,0,0,insufficient_signal_density_no_pnl_inspected
nq_chartfanatics_london_trident_fvg_continuation,london_two_sided_trident_ema13_0630,pre_pnl_density_screen,FAIL,9,0,1.6882666666666668,2.7272000000000003,1.9462699822380105,3.2437833037300177,1,1,insufficient_signal_density_no_pnl_inspected
nq_chartfanatics_london_trident_fvg_continuation,london_long_trident_ema15_0630,pre_pnl_density_screen,FAIL,9,0,1.0389333333333335,1.7532,1.9462699822380105,2.5950266429840143,1,1,insufficient_signal_density_no_pnl_inspected
nq_chartfanatics_london_trident_fvg_continuation,london_two_sided_trident_ema15_strict_confirm_0630,pre_pnl_density_screen,FAIL,9,0,1.5584,2.4674666666666667,1.2975133214920072,2.5950266429840143,1,1,insufficient_signal_density_no_pnl_inspected
nq_chartfanatics_london_trident_fvg_continuation,ALL_OFFICIAL_FIVE,campaign_aggregate,FAIL,45,0,0.6493333333333333,2.7272000000000003,0.0,3.2437833037300177,0,1,all_declared_rows_failed_density_no_pnl_inspected
