campaign_id,variant_id,symbol,timeframe,run_id,terminal_stage,stage_status,decision,total_combinations,profitable_iterations,percentage_profitable_iterations,number_passing_benchmark,top_net_profit,top_profit_factor,top_expectancy_r,top_max_drawdown,top_mar,top_win_rate,top_total_trades,top_trades_per_year,top_failure_reason,apex_rule_violating_iterations,fixed_config_net_profit,fixed_config_profit_factor,fixed_config_trades,source_config,variant_summary,stage_result,trade_log_csv,equity_curve_csv
nq_overnight_drift_european_open,eu_open_down_no_recovery_long_0200,NQ,5m,run1,limited_core_grid_test,failed,FAIL,54,0,0.0,0,-510.0,0.8850056369785795,0.01617298539786285,735.0,-0.4541076034589445,0.5069444444444444,144,94.08944543828265,min_total_net_profit,0,-1142.5,0.6821974965229486,98,backtest-campaigns/nq_overnight_drift_european_open/eu_open_down_no_recovery_long_0200/NQ/run1/source_config.yaml,backtest-campaigns/nq_overnight_drift_european_open/eu_open_down_no_recovery_long_0200/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_overnight_drift_european_open/eu_open_down_no_recovery_long_0200/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_drift_european_open/eu_open_down_no_recovery_long_0200/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_overnight_drift_european_open/eu_open_down_no_recovery_long_0200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_overnight_drift_european_open,eu_open_prior_down_long_0200,NQ,5m,run1,limited_core_grid_test,failed,FAIL,27,0,0.0,0,-1195.0,0.7533539731682146,-0.02880072308643733,1325.0,-0.5904821131296457,0.5028571428571429,175,114.34481216457961,min_total_net_profit,0,-1797.5,0.6764176417641764,149,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0200/NQ/run1/source_config.yaml,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0200/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0200/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0200/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_overnight_drift_european_open,eu_open_prior_down_long_0230,NQ,5m,run1,limited_core_grid_test,failed,FAIL,27,0,0.0,0,-507.5,0.930622009569378,0.022670952971574097,1040.0,-0.3194640404902268,0.4857142857142857,175,114.34481216457961,min_total_net_profit,0,-1961.25,0.7032904689863843,149,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0230/NQ/run1/source_config.yaml,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0230/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0230/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0230/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_overnight_drift_european_open/eu_open_prior_down_long_0230/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_overnight_drift_european_open,eu_open_unconditional_long_0200,NQ,5m,run1,limited_core_grid_test,failed,FAIL,9,0,0.0,0,-2950.0,0.7079207920792079,-0.04140546402451164,2990.0,-0.6447551976373814,0.4603174603174603,378,246.10427807486633,min_total_net_profit,0,-3993.75,0.6614031369224248,378,backtest-campaigns/nq_overnight_drift_european_open/eu_open_unconditional_long_0200/NQ/run1/source_config.yaml,backtest-campaigns/nq_overnight_drift_european_open/eu_open_unconditional_long_0200/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_overnight_drift_european_open/eu_open_unconditional_long_0200/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_drift_european_open/eu_open_unconditional_long_0200/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_overnight_drift_european_open/eu_open_unconditional_long_0200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_overnight_drift_european_open,london_open_prior_down_long_0300,NQ,5m,run1,limited_core_grid_test,failed,FAIL,27,0,0.0,0,-1162.5,0.8716887417218543,-0.008331382581072008,2345.0,-0.3263471077025935,0.42857142857142855,175,114.34765324123538,min_total_net_profit,0,-2677.5,0.6455989410986102,149,backtest-campaigns/nq_overnight_drift_european_open/london_open_prior_down_long_0300/NQ/run1/source_config.yaml,backtest-campaigns/nq_overnight_drift_european_open/london_open_prior_down_long_0300/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_overnight_drift_european_open/london_open_prior_down_long_0300/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_drift_european_open/london_open_prior_down_long_0300/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_overnight_drift_european_open/london_open_prior_down_long_0300/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
