campaign_id,variant_id,run_id,status,path,note
es_prior_value_area_orderflow_rejection,afternoon_large20_two_sided_rejection,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_prior_value_area_orderflow_rejection,late_morning_signed_two_sided_rejection,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_prior_value_area_orderflow_rejection,midday_large10_two_sided_rejection,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_prior_value_area_orderflow_rejection,morning_signed_vah_rejection_short,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_prior_value_area_orderflow_rejection,morning_signed_val_rejection_long,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_prior_value_area_orderflow_rejection,afternoon_large20_two_sided_rejection,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_prior_value_area_orderflow_rejection,late_morning_signed_two_sided_rejection,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_prior_value_area_orderflow_rejection,midday_large10_two_sided_rejection,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_prior_value_area_orderflow_rejection,morning_signed_vah_rejection_short,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_prior_value_area_orderflow_rejection,morning_signed_val_rejection_long,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
