campaign_id,variant_id,run_id,status,reason
nq_realized_jump_variation_premium,high_jump_var_open_long_1000,run1,not_run,limited_core_grid_test_failed
nq_realized_jump_variation_premium,high_3d_jump_var_midmorning_long_1030,run1,not_run,limited_core_grid_test_failed
nq_realized_jump_variation_premium,negative_jump_rebound_long_1130,run1,not_run,limited_core_grid_test_failed
nq_realized_jump_variation_premium,positive_jump_reversal_short_1200,run1,not_run,limited_monkey_test_failed
nq_realized_jump_variation_premium,two_sided_signed_jump_extreme_1330,run1,not_run,limited_core_grid_test_failed
