run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
11,0.45,4,0.0015,1.5,260,260,260,0,0,0,0,0,0,0,260,65.17829353910828,118.75,1.00219005025589,-3.517519183659373e-05,7810.0,0.051056596989556606,0.00019840071098498058,0.003885897664224714,0.4346153846153846,0,0,True,-480.0,5.6947368421052635,7,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
12,0.45,4,0.0015,2.0,260,260,260,0,0,0,0,0,0,0,260,65.17829353910828,1375.0,1.0235233736794833,0.021925583865696673,7692.5,0.05022689432274493,0.002290102586745446,0.045595146138836376,0.3923076923076923,0,0,True,-480.0,0.66,8,False,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;max_best_day_concentration
13,0.45,4,0.0025,1.0,260,260,260,0,0,0,0,0,0,0,260,65.17829353910828,16087.5,1.2660300136425648,0.09452457624927196,5660.0,0.036556222954207844,0.025868662427914524,0.7076404600201422,0.5692307692307692,0,0,True,-792.5,0.047086247086247084,6,True,
14,0.45,4,0.0025,1.5,260,260,260,0,0,0,0,0,0,0,260,65.17748584321802,12575.0,1.1815294669601935,0.07312374111108993,7766.25,0.05014730215101497,0.02038600306789551,0.40652242879396655,0.49230769230769234,0,0,True,-792.5,0.08956262425447316,6,False,min_profit_factor
15,0.45,4,0.0025,2.0,260,260,260,0,0,0,0,0,0,0,260,65.17748584321802,7012.5,1.0949913644214162,0.038267978909256435,10642.5,0.06813489332415691,0.011519566304697637,0.16906999839116837,0.45384615384615384,0,0,True,-792.5,0.21497326203208555,7,False,min_profit_factor;min_mar
16,0.45,4,0.004,1.0,260,260,260,0,0,0,0,0,0,0,260,65.17695774519,15575.0,1.2054342808151421,0.059154759668852606,7980.0,0.050957854406130265,0.025073665721971228,0.49204712431838277,0.5461538461538461,0,0,True,-1217.5,0.07752808988764046,5,True,
17,0.45,4,0.004,1.5,260,260,260,0,0,0,0,0,0,0,260,65.17695774519,15987.5,1.1994262013908379,0.05976668171390296,8578.75,0.054464363656564214,0.025713253318700335,0.47211151645579347,0.5153846153846153,0,0,True,-1217.5,0.11032056293979671,5,False,min_profit_factor
18,0.45,4,0.004,2.0,260,260,260,0,0,0,0,0,0,0,260,65.17695774519,15162.5,1.1885062472804127,0.05748579587017081,9572.5,0.06022618242446168,0.024432883030749197,0.40568540204908377,0.5115384615384615,0,0,True,-1217.5,0.15548227535037099,5,False,min_profit_factor
19,0.45,6,0.0015,1.0,247,247,247,0,0,0,0,0,0,0,247,61.919467399272285,-3447.5,0.9250258250421356,-0.03279676276595243,7630.0,0.05008204791598293,-0.005811890223135552,-0.11604737555631735,0.4979757085020243,0,0,False,-480.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
20,0.45,6,0.0015,1.5,247,247,247,0,0,0,0,0,0,0,247,61.91937886215287,-760.0,0.9854385208602768,-0.0051366339581263255,6923.75,0.045338462797740856,-0.0012725593145856973,-0.02806798545999903,0.4291497975708502,0,0,False,-480.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
21,0.45,6,0.0015,2.0,247,247,247,0,0,0,0,0,0,0,247,61.91937886215287,-385.0,0.99317648101378,0.009058077180557659,7190.0,0.04709735527716368,-0.0006440464035654125,-0.013674789163324727,0.38461538461538464,0,0,False,-480.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades
22,0.45,6,0.0025,1.0,247,247,247,0,0,0,0,0,0,0,247,61.91937886215287,14565.0,1.25,0.09250734982828385,5102.5,0.03304727979274611,0.023503076392348055,0.7111954914215659,0.5668016194331984,0,0,True,-792.5,0.052008238928939236,5,False,preferred_min_total_trades
23,0.45,6,0.0025,1.5,247,247,247,0,0,0,0,0,0,0,247,61.91861155105712,10827.5,1.161459886668655,0.06808951150095315,7776.25,0.05052301595036221,0.01762537034118772,0.3488582383621807,0.48582995951417,0,0,True,-792.5,0.1040175479104133,5,False,min_profit_factor;min_mar;preferred_min_total_trades
24,0.45,6,0.0025,2.0,247,247,247,0,0,0,0,0,0,0,247,61.91861155105712,4915.0,1.068635665409859,0.029422020547512022,10932.5,0.07029190509869479,0.008115080654657048,0.1154482958352445,0.44534412955465585,0,0,True,-792.5,0.30671414038657174,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades
25,0.45,6,0.004,1.0,247,247,247,0,0,0,0,0,0,0,247,61.9181098579305,14927.5,1.2062450347138267,0.06223497985491071,6330.0,0.04073031448564305,0.024067294715599985,0.5908939083709609,0.5425101214574899,0,0,True,-1217.5,0.08089097303634232,5,False,preferred_min_total_trades
26,0.45,6,0.004,1.5,247,247,247,0,0,0,0,0,0,0,247,61.9181098579305,14833.75,1.1933239932229898,0.06114819240482582,7056.25,0.04496825535914859,0.023921339390071017,0.5319605841725039,0.5101214574898786,0,0,True,-1217.5,0.11890115446195332,5,False,min_profit_factor;preferred_min_total_trades
27,0.45,6,0.004,2.0,247,247,247,0,0,0,0,0,0,0,247,61.9181098579305,14040.0,1.1823435825838502,0.05885848474532045,7120.0,0.04511540228428406,0.02268308475043601,0.5027791752249909,0.5060728744939271,0,0,True,-1217.5,0.16791310541310542,5,False,min_profit_factor;preferred_min_total_trades
28,0.55,2,0.0015,1.0,241,241,241,0,0,0,0,0,0,0,241,60.41535078228592,-3530.0,0.9217164716970672,-0.03700595863660533,8695.0,0.05678367346938776,-0.0059522204275175294,-0.10482274329656373,0.4979253112033195,0,0,False,-480.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
29,0.55,2,0.0015,1.5,241,241,241,0,0,0,0,0,0,0,241,60.415264395865755,445.0,1.008830679168527,0.008327343987418837,6940.0,0.044879152857489286,0.0007428758577650019,0.016552804820624708,0.43568464730290457,0,0,True,-480.0,1.5196629213483146,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
30,0.55,2,0.0015,2.0,241,241,241,0,0,0,0,0,0,0,241,60.415264395865755,895.0,1.0163851892535127,0.021646005211313664,7652.5,0.04937096774193549,0.0014924261615696377,0.03022882130588616,0.3900414937759336,0,0,True,-480.0,1.0139664804469273,8,False,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;preferred_min_total_trades;max_best_day_concentration
31,0.55,2,0.0025,1.0,241,241,241,0,0,0,0,0,0,0,241,60.415264395865755,18432.5,1.3410426014154215,0.12259189335299607,4965.0,0.03158145821738093,0.02948062049337996,0.9334787611914396,0.5767634854771784,0,0,True,-792.5,0.0410958904109589,5,False,preferred_min_total_trades
32,0.55,2,0.0025,1.5,241,241,241,0,0,0,0,0,0,0,241,60.414515723905936,14563.75,1.2324249920204278,0.09302232406678701,7198.75,0.04574628644054333,0.023500832854978615,0.5137211057671919,0.49377593360995853,0,0,True,-792.5,0.07733241781821303,5,False,preferred_min_total_trades
33,0.55,2,0.0025,2.0,241,241,241,0,0,0,0,0,0,0,241,60.414515723905936,12420.0,1.1861580544834565,0.08285540960084557,8332.5,0.05235051125386778,0.020142041242902753,0.384753477291296,0.45643153526970953,0,0,True,-792.5,0.1213768115942029,5,False,min_profit_factor;min_mar;preferred_min_total_trades
34,0.55,2,0.004,1.0,241,241,241,0,0,0,0,0,0,0,241,60.41402621765688,14907.5,1.2118144359192953,0.05953686286741621,7165.0,0.04534810126582278,0.024036162797038907,0.5300368069688971,0.5394190871369294,0,0,True,-1217.5,0.0809994968975348,5,False,preferred_min_total_trades
35,0.55,2,0.004,1.5,241,241,241,0,0,0,0,0,0,0,241,60.41402621765688,16970.0,1.2270765731107618,0.0685726558514615,6678.75,0.04189241106781349,0.027231851978321897,0.6500426039990929,0.5062240663900415,0,0,True,-1217.5,0.10393341190335886,5,False,preferred_min_total_trades
36,0.55,2,0.004,2.0,241,241,241,0,0,0,0,0,0,0,241,60.41402621765688,15932.5,1.2124333333333333,0.06510424314512332,7562.5,0.04704583275012053,0.025628043835407732,0.544746310933184,0.5020746887966805,0,0,True,-1217.5,0.14796798995763377,5,False,preferred_min_total_trades
37,0.55,4,0.0015,1.0,228,228,228,0,0,0,0,0,0,0,228,57.15643144548211,-3127.5,0.9268335477833665,-0.03902022160501017,8875.0,0.05812715930116418,-0.0052681385655248825,-0.09063127510205667,0.5,0,0,False,-480.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
38,0.55,4,0.0015,1.5,228,228,228,0,0,0,0,0,0,0,228,57.15634971891034,1310.0,1.0274791546489066,0.015803500723983326,6836.25,0.0443818674630354,0.0021821949553115783,0.0491686150234457,0.44298245614035087,0,0,True,-480.0,0.5162213740458015,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
39,0.55,4,0.0015,2.0,228,228,228,0,0,0,0,0,0,0,228,57.15634971891034,1235.0,1.023794614902943,0.02330261192994229,7652.5,0.04962067176760472,0.0020576429799021856,0.04146745512714996,0.39473684210526316,0,0,True,-480.0,0.7348178137651822,8,False,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;preferred_min_total_trades;max_best_day_concentration
40,0.55,4,0.0025,1.0,228,228,228,0,0,0,0,0,0,0,228,57.15634971891034,18572.5,1.3614557485525227,0.12769302181504394,4965.0,0.03171611996550513,0.029695064915353564,0.9362767245063491,0.5877192982456141,0,0,True,-792.5,0.040786108493740744,5,False,preferred_min_total_trades
41,0.55,4,0.0025,1.5,228,228,228,0,0,0,0,0,0,0,228,57.15564143174503,15072.5,1.25341515699214,0.1007190054914215,7198.75,0.04602744543282103,0.02429311577183424,0.5277963081242701,0.5043859649122807,0,0,True,-792.5,0.07472217614861502,5,False,preferred_min_total_trades
42,0.55,4,0.0025,2.0,228,228,228,0,0,0,0,0,0,0,228,57.15564143174503,12310.0,1.1937514755646494,0.0855864336217203,8332.5,0.052766563761576825,0.019968801189806262,0.3784366418104148,0.4649122807017544,0,0,True,-792.5,0.12246141348497157,5,False,min_profit_factor;min_mar;preferred_min_total_trades
43,0.55,4,0.004,1.0,228,228,228,0,0,0,0,0,0,0,228,57.15517833039738,16760.0,1.254914635537473,0.07047831516670316,6467.5,0.04119885974551304,0.026907829746189105,0.6531207395641485,0.5526315789473685,0,0,True,-1217.5,0.07204653937947494,5,False,preferred_min_total_trades
44,0.55,4,0.004,1.5,228,228,228,0,0,0,0,0,0,0,228,57.15517833039738,18222.5,1.2599500713266762,0.0773171402781728,6016.25,0.038066388794419356,0.029158097073307188,0.765980120435849,0.5175438596491229,0,0,True,-1217.5,0.09678968308409933,5,False,preferred_min_total_trades
45,0.55,4,0.004,2.0,228,228,228,0,0,0,0,0,0,0,228,57.15517833039738,17185.0,1.244217856254663,0.07365096719822761,6382.5,0.040048943479693164,0.027563272820029905,0.6882396993570099,0.5131578947368421,0,0,True,-1217.5,0.13718359034041316,5,False,preferred_min_total_trades
46,0.55,6,0.0015,1.0,216,216,216,0,0,0,0,0,0,0,216,54.14819821150937,-3692.5,0.9100377634303813,-0.04416649798019444,8070.0,0.052826236376133276,-0.006228801719129873,-0.11791113935847274,0.49537037037037035,0,0,False,-480.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
47,0.55,6,0.0015,1.5,216,216,216,0,0,0,0,0,0,0,216,54.148120786336115,101.25,1.0022024036108543,0.0060351626263357196,6188.75,0.04024483425728732,0.0001691701014454594,0.004203523373060656,0.4351851851851852,0,0,True,-480.0,6.679012345679013,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
48,0.55,6,0.0015,2.0,216,216,216,0,0,0,0,0,0,0,216,54.148120786336115,-855.0,0.9829689756486231,0.0037485591599233986,7165.0,0.04660844676456717,-0.001431970424959128,-0.030723410119037595,0.38425925925925924,0,0,False,-480.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades
49,0.55,6,0.0025,1.0,216,216,216,0,0,0,0,0,0,0,216,54.148120786336115,16520.0,1.332394366197183,0.12204881626251379,4992.5,0.031979630400666176,0.026537695046662257,0.8298311992407968,0.5833333333333334,0,0,True,-792.5,0.04585351089588378,4,False,preferred_min_total_trades
50,0.55,6,0.0025,1.5,216,216,216,0,0,0,0,0,0,0,216,54.14744977744266,12795.0,1.2213859330391903,0.09141425768515606,7391.25,0.04749245004176573,0.02073197239664748,0.4365319619942834,0.49537037037037035,0,0,True,-792.5,0.08802266510355608,5,False,preferred_min_total_trades
51,0.55,6,0.0025,2.0,216,216,216,0,0,0,0,0,0,0,216,54.14744977744266,9682.5,1.1565417727658542,0.07318000546610451,8622.5,0.05483481191770804,0.015804332154261802,0.28821713071578975,0.4537037037037037,0,0,True,-792.5,0.15569326103795508,5,False,min_profit_factor;min_mar;preferred_min_total_trades
52,0.55,6,0.004,1.0,216,216,216,0,0,0,0,0,0,0,216,54.14701104985016,15270.0,1.241795653378726,0.06965605024591699,5687.5,0.03650630636413235,0.02459999031662763,0.6738559105721321,0.5462962962962963,0,0,True,-1217.5,0.07907662082514735,5,False,preferred_min_total_trades
53,0.55,6,0.004,1.5,216,216,216,0,0,0,0,0,0,0,216,54.14701104985016,16226.25,1.2403710836234354,0.07489547567893096,5871.25,0.03726446903883534,0.02608289487845128,0.6999400649253548,0.5092592592592593,0,0,True,-1217.5,0.10869732686233727,5,False,preferred_min_total_trades
54,0.55,6,0.004,2.0,216,216,216,0,0,0,0,0,0,0,216,54.14701104985016,15220.0,1.2245748644361651,0.07115281394395423,4982.5,0.03148648435154905,0.024522276132135756,0.778819123098744,0.5046296296296297,0,0,True,-1217.5,0.15489487516425757,5,False,preferred_min_total_trades
55,0.6,2,0.0015,1.0,223,223,223,0,0,0,0,0,0,0,223,55.9030009313268,-6052.5,0.8602758700294338,-0.06807658290259573,10000.0,0.06544395543266635,-0.010271800349660909,-0.1569556772929061,0.4798206278026906,0,0,False,-480.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
56,0.6,2,0.0015,1.5,223,223,223,0,0,0,0,0,0,0,223,55.902920997004415,-2496.25,0.9483044266114419,-0.022248304048377493,7737.5,0.05025696818141223,-0.004198094939793284,-0.08353259441833916,0.4170403587443946,0,0,False,-480.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
57,0.6,2,0.0015,2.0,223,223,223,0,0,0,0,0,0,0,223,55.902920997004415,-3377.5,0.9356881039653449,-0.023549661201029304,8545.0,0.05549962653849901,-0.005692860466631533,-0.1025747526910385,0.36771300448430494,0,0,False,-480.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades
58,0.6,2,0.0025,1.0,223,223,223,0,0,0,0,0,0,0,223,55.902920997004415,14285.0,1.2759586593257992,0.10223365069097355,5420.0,0.03463203463203463,0.023066242445542784,0.6660377506150479,0.5605381165919282,0,0,True,-792.5,0.05215260763038152,5,False,preferred_min_total_trades
59,0.6,2,0.0025,1.5,223,223,223,0,0,0,0,0,0,0,223,55.90222824245238,11985.0,1.2036533559898046,0.08781844059761852,5671.25,0.03621458960257341,0.019456441102684963,0.5372542203626791,0.484304932735426,0,0,True,-792.5,0.09397163120567376,5,False,preferred_min_total_trades
60,0.6,2,0.0025,2.0,223,223,223,0,0,0,0,0,0,0,223,55.90222824245238,11610.0,1.1852117731514717,0.08697928746669188,6365.0,0.040471800089018885,0.018864298338434837,0.46610969358769,0.452914798206278,0,0,True,-792.5,0.1298449612403101,5,False,min_profit_factor;preferred_min_total_trades
61,0.6,2,0.004,1.0,223,223,223,0,0,0,0,0,0,0,223,55.90177529683604,10047.5,1.1499794753144008,0.04363319290729337,6947.5,0.04459743552709707,0.016385763315459156,0.3674149224455583,0.5246636771300448,0,0,True,-1217.5,0.12017914904205027,5,False,min_profit_factor;min_mar;preferred_min_total_trades
62,0.6,2,0.004,1.5,223,223,223,0,0,0,0,0,0,0,223,55.90177529683604,13216.25,1.185823754789272,0.05624967780263926,7562.5,0.048251770560837105,0.021393273413231162,0.4433676353131531,0.4977578475336323,0,0,True,-1217.5,0.13345313534474604,5,False,min_profit_factor;preferred_min_total_trades
63,0.6,2,0.004,2.0,223,223,223,0,0,0,0,0,0,0,223,55.90177529683604,12110.0,1.1696316010645749,0.05187863852633413,7900.0,0.05028484134814296,0.01965343295605715,0.39084209931156433,0.49327354260089684,0,0,True,-1217.5,0.19467382328654004,5,False,min_profit_factor;min_mar;preferred_min_total_trades
64,0.6,4,0.0015,1.0,212,212,212,0,0,0,0,0,0,0,212,53.14545380018512,-5822.5,0.8594871794871795,-0.07182561443196726,9795.0,0.06428852717248622,-0.009875604341254562,-0.15361379044752885,0.4811320754716981,0,0,False,-480.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
65,0.6,4,0.0015,1.5,212,212,212,0,0,0,0,0,0,0,212,53.14537780881137,-1647.5,0.9642120125991094,-0.013834157153140118,6751.25,0.04402402940912759,-0.0027647682610032476,-0.0628013450406705,0.42452830188679247,0,0,False,-480.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
66,0.6,4,0.0015,2.0,212,212,212,0,0,0,0,0,0,0,212,53.14537780881137,-2897.5,0.9423555157664378,-0.01992001868635405,7322.5,0.047801677709958544,-0.004877858173172767,-0.10204366053362517,0.37264150943396224,0,0,False,-480.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades
67,0.6,4,0.0025,1.0,212,212,212,0,0,0,0,0,0,0,212,53.14537780881137,14177.5,1.2843746865911143,0.10531466086553386,5420.0,0.03478037668046331,0.022898381199448092,0.658370707419925,0.5707547169811321,0,0,True,-792.5,0.05254805149003703,5,False,preferred_min_total_trades
68,0.6,4,0.0025,1.5,212,212,212,0,0,0,0,0,0,0,212,53.14471922600854,12258.75,1.2172670477203242,0.09486847288997645,5671.25,0.036438254947314314,0.019888057030116313,0.5458015774595201,0.49528301886792453,0,0,True,-792.5,0.09187315183032528,5,False,preferred_min_total_trades
69,0.6,4,0.0025,2.0,212,212,212,0,0,0,0,0,0,0,212,53.14471922600854,11265.0,1.1869476828610546,0.0892687976626338,6365.0,0.04079735922827933,0.01831861698695314,0.4490147728545945,0.46226415094339623,0,0,True,-792.5,0.13382157123834887,5,False,min_profit_factor;preferred_min_total_trades
70,0.6,4,0.004,1.0,212,212,212,0,0,0,0,0,0,0,212,53.14428862300108,11215.0,1.1764335719342405,0.05220383623179128,6065.0,0.03918844700029076,0.018239311053903418,0.4654257172724423,0.5377358490566038,0,0,True,-1217.5,0.10766830138207757,5,False,min_profit_factor;preferred_min_total_trades
71,0.6,4,0.004,1.5,212,212,212,0,0,0,0,0,0,0,212,53.14428862300108,13783.75,1.2036154812024522,0.06255809164651908,6516.25,0.04194560669456067,0.02228237467991767,0.5312207030923016,0.5094339622641509,0,0,True,-1217.5,0.12795864695746803,5,False,preferred_min_total_trades
72,0.6,4,0.004,2.0,212,212,212,0,0,0,0,0,0,0,212,53.14428862300108,12677.5,1.186536693029244,0.057960253162481136,6375.0,0.040937550168566386,0.020547068760473186,0.5019125149372058,0.5047169811320755,0,0,True,-1217.5,0.18595937684874778,5,False,min_profit_factor;preferred_min_total_trades
73,0.6,6,0.0015,1.0,201,201,201,0,0,0,0,0,0,0,201,50.38790666904344,-6380.0,0.8394463667820069,-0.07880165819580469,10435.0,0.0684520392935041,-0.010836768421660481,-0.15831184188969602,0.47761194029850745,0,0,False,-480.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
74,0.6,6,0.0015,1.5,201,201,201,0,0,0,0,0,0,0,201,50.38783462061833,-2848.75,0.9357448968083907,-0.025876588827091485,7697.5,0.05027800684198924,-0.004795196026752935,-0.09537363010079128,0.417910447761194,0,0,False,-480.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
75,0.6,6,0.0015,2.0,201,201,201,0,0,0,0,0,0,0,201,50.38783462061833,-4980.0,0.8974570163698137,-0.04325920747756442,8875.0,0.058123352489480494,-0.008428341443468934,-0.14500783389936678,0.36318407960199006,0,0,False,-480.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades
76,0.6,6,0.0025,1.0,201,201,201,0,0,0,0,0,0,0,201,50.38783462061833,12132.5,1.2518553116404587,0.09748494632635275,5467.5,0.03505356970496445,0.019689315510238448,0.5616921664742737,0.5671641791044776,0,0,True,-792.5,0.06140531629919637,4,False,preferred_min_total_trades
77,0.6,6,0.0025,1.5,201,201,201,0,0,0,0,0,0,0,201,50.3872102095647,9988.75,1.1824762513701133,0.08414374840724068,5321.25,0.0344805242141243,0.016292356251477846,0.47250894882868366,0.48756218905472637,0,0,True,-792.5,0.11275184582655487,5,False,min_profit_factor;preferred_min_total_trades
78,0.6,6,0.0025,2.0,201,201,201,0,0,0,0,0,0,0,201,50.3872102095647,8645.0,1.1475885616730688,0.07580791138624621,6965.0,0.04483496676805227,0.014145795735941435,0.3155081124320405,0.4527363184079602,0,0,True,-792.5,0.17437825332562173,5,False,min_profit_factor;min_mar;preferred_min_total_trades
79,0.6,6,0.004,1.0,201,201,201,0,0,0,0,0,0,0,201,50.38680194916611,9732.5,1.1596276857470886,0.05002941526875914,5865.0,0.03804550540842969,0.015883927717935897,0.41749813933123664,0.5323383084577115,0,0,True,-1217.5,0.12406884151040329,5,False,min_profit_factor;preferred_min_total_trades
80,0.6,6,0.004,1.5,201,201,201,0,0,0,0,0,0,0,201,50.38680194916611,11795.0,1.1811827956989247,0.05882327554755633,6518.75,0.04205441672177153,0.019156393934914195,0.45551443648954354,0.5024875621890548,0,0,True,-1217.5,0.14953370072064434,5,False,min_profit_factor;preferred_min_total_trades
81,0.6,6,0.004,2.0,201,201,201,0,0,0,0,0,0,0,201,50.38680194916611,10720.0,1.163995869507018,0.05411049330306119,5347.5,0.03449332387279881,0.017454670853942256,0.5060304109371984,0.4975124378109453,0,0,True,-1217.5,0.2199160447761194,5,False,min_profit_factor;preferred_min_total_trades
