trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,trend_lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_pullback_return_ticks,trend_return_ticks,trend_start_timestamp,trend_end_timestamp,share_rank_min,min_abs_return_ticks,min_trend_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
28,trend_filtered_mes_participation_crowding,2025-11-18,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.4007936507936508,0.356340209378678,11.0,-123.0,2025-11-18 09:45:00-05:00,2025-11-18 10:15:00-05:00,0.4,4.0,4.0,2025-11-18 10:30:00-05:00,2025-11-18 10:30:00-05:00,2025-11-18 10:30:00-05:00,2025-11-18 10:30:00-05:00,0.0045,1.5,12:00:00,6626.5,2025-11-18 10:29:00-05:00,6632.5,6625.25,2025-11-18 10:30:00-05:00,2025-11-18 10:30:00-05:00,6626.25,6666.25,6546.25,40.0,1,32.25,33.5,fixed_contracts,2025-11-18 12:00:00-05:00,6647.5,eod_flatten,-1062.5,-1067.5,-0.53125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
29,trend_filtered_mes_participation_crowding,2025-12-01,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.4365079365079365,0.3595850995143587,-39.0,62.0,2025-12-01 09:45:00-05:00,2025-12-01 10:15:00-05:00,0.4,4.0,4.0,2025-12-01 10:30:00-05:00,2025-12-01 10:30:00-05:00,2025-12-01 10:30:00-05:00,2025-12-01 10:30:00-05:00,0.0045,1.5,12:00:00,6823.75,2025-12-01 10:29:00-05:00,6826.5,6822.5,2025-12-01 10:30:00-05:00,2025-12-01 10:30:00-05:00,6824.0,6783.0,6906.0,41.0,1,26.0,10.25,fixed_contracts,2025-12-01 12:00:00-05:00,6844.75,eod_flatten,1037.5,1032.5,0.5060975609756098,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
30,trend_filtered_mes_participation_crowding,2025-12-02,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7420634920634921,0.3975292300904478,-56.0,23.0,2025-12-02 09:45:00-05:00,2025-12-02 10:15:00-05:00,0.4,4.0,4.0,2025-12-02 10:30:00-05:00,2025-12-02 10:30:00-05:00,2025-12-02 10:30:00-05:00,2025-12-02 10:30:00-05:00,0.0045,1.5,12:00:00,6840.75,2025-12-02 10:29:00-05:00,6842.5,6838.75,2025-12-02 10:30:00-05:00,2025-12-02 10:30:00-05:00,6840.75,6799.5,6923.25,41.25,1,22.75,22.75,fixed_contracts,2025-12-02 12:00:00-05:00,6830.25,eod_flatten,-525.0,-530.0,-0.2545454545454545,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
31,trend_filtered_mes_participation_crowding,2025-12-04,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8174603174603174,0.433699063765861,17.0,-28.0,2025-12-04 09:45:00-05:00,2025-12-04 10:15:00-05:00,0.4,4.0,4.0,2025-12-04 10:30:00-05:00,2025-12-04 10:30:00-05:00,2025-12-04 10:30:00-05:00,2025-12-04 10:30:00-05:00,0.0045,1.5,12:00:00,6858.75,2025-12-04 10:29:00-05:00,6859.5,6857.0,2025-12-04 10:30:00-05:00,2025-12-04 10:30:00-05:00,6858.75,6900.0,6776.25,41.25,1,13.75,10.0,fixed_contracts,2025-12-04 12:00:00-05:00,6867.5,eod_flatten,-437.5,-442.5,-0.21212121212121213,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
32,trend_filtered_mes_participation_crowding,2025-12-19,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5555555555555556,0.3748572287345957,-16.0,10.0,2025-12-19 09:45:00-05:00,2025-12-19 10:15:00-05:00,0.4,4.0,4.0,2025-12-19 10:30:00-05:00,2025-12-19 10:30:00-05:00,2025-12-19 10:30:00-05:00,2025-12-19 10:30:00-05:00,0.0045,1.5,12:00:00,6874.5,2025-12-19 10:29:00-05:00,6877.0,6874.0,2025-12-19 10:30:00-05:00,2025-12-19 10:30:00-05:00,6874.75,6833.5,6957.25,41.25,1,13.5,6.75,fixed_contracts,2025-12-19 12:00:00-05:00,6879.5,eod_flatten,237.5,232.5,0.11515151515151516,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
33,trend_filtered_mes_participation_crowding,2025-12-22,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6111111111111112,0.3800797890323889,33.0,-12.0,2025-12-22 09:45:00-05:00,2025-12-22 10:15:00-05:00,0.4,4.0,4.0,2025-12-22 10:30:00-05:00,2025-12-22 10:30:00-05:00,2025-12-22 10:30:00-05:00,2025-12-22 10:30:00-05:00,0.0045,1.5,12:00:00,6920.0,2025-12-22 10:29:00-05:00,6921.0,6919.0,2025-12-22 10:30:00-05:00,2025-12-22 10:30:00-05:00,6919.75,6961.5,6836.25,41.75,1,11.25,12.5,fixed_contracts,2025-12-22 12:00:00-05:00,6932.5,eod_flatten,-637.5,-642.5,-0.30538922155688625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
34,trend_filtered_mes_participation_crowding,2025-12-23,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7261904761904762,0.3989160961909777,21.0,-42.0,2025-12-23 09:45:00-05:00,2025-12-23 10:15:00-05:00,0.4,4.0,4.0,2025-12-23 10:30:00-05:00,2025-12-23 10:30:00-05:00,2025-12-23 10:30:00-05:00,2025-12-23 10:30:00-05:00,0.0045,1.5,12:00:00,6933.25,2025-12-23 10:29:00-05:00,6933.75,6930.5,2025-12-23 10:30:00-05:00,2025-12-23 10:30:00-05:00,6932.75,6974.5,6849.25,41.75,1,0.0,19.0,fixed_contracts,2025-12-23 12:00:00-05:00,6951.0,eod_flatten,-912.5,-917.5,-0.437125748502994,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
35,trend_filtered_mes_participation_crowding,2025-12-26,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8174603174603174,0.43546068182372,33.0,-68.0,2025-12-26 09:45:00-05:00,2025-12-26 10:15:00-05:00,0.4,4.0,4.0,2025-12-26 10:30:00-05:00,2025-12-26 10:30:00-05:00,2025-12-26 10:30:00-05:00,2025-12-26 10:30:00-05:00,0.0045,1.5,12:00:00,6984.0,2025-12-26 10:29:00-05:00,6984.25,6982.0,2025-12-26 10:30:00-05:00,2025-12-26 10:30:00-05:00,6983.75,7025.75,6899.75,42.0,1,9.75,3.0,fixed_contracts,2025-12-26 12:00:00-05:00,6977.0,eod_flatten,337.5,332.5,0.16071428571428573,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
36,trend_filtered_mes_participation_crowding,2025-12-29,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7896825396825397,0.4258186627747879,35.0,-56.0,2025-12-29 09:45:00-05:00,2025-12-29 10:15:00-05:00,0.4,4.0,4.0,2025-12-29 10:30:00-05:00,2025-12-29 10:30:00-05:00,2025-12-29 10:30:00-05:00,2025-12-29 10:30:00-05:00,0.0045,1.5,12:00:00,6955.0,2025-12-29 10:29:00-05:00,6955.75,6953.25,2025-12-29 10:30:00-05:00,2025-12-29 10:30:00-05:00,6954.75,6996.5,6871.25,41.75,1,12.5,5.0,fixed_contracts,2025-12-29 12:00:00-05:00,6946.75,eod_flatten,400.0,395.0,0.19161676646706588,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
37,trend_filtered_mes_participation_crowding,2025-12-31,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.746031746031746,0.4076155462184874,4.0,-18.0,2025-12-31 09:45:00-05:00,2025-12-31 10:15:00-05:00,0.4,4.0,4.0,2025-12-31 10:30:00-05:00,2025-12-31 10:30:00-05:00,2025-12-31 10:30:00-05:00,2025-12-31 10:30:00-05:00,0.0045,1.5,12:00:00,6927.75,2025-12-31 10:29:00-05:00,6928.0,6926.75,2025-12-31 10:30:00-05:00,2025-12-31 10:30:00-05:00,6927.5,6969.25,6844.0,41.75,1,13.75,1.5,fixed_contracts,2025-12-31 12:00:00-05:00,6926.25,eod_flatten,62.5,57.5,0.029940119760479042,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
38,trend_filtered_mes_participation_crowding,2026-01-09,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6865079365079365,0.3937191856630183,77.0,-4.0,2026-01-09 09:45:00-05:00,2026-01-09 10:15:00-05:00,0.4,4.0,4.0,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,0.0045,1.5,12:00:00,6996.25,2026-01-09 10:29:00-05:00,6997.5,6995.75,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,6996.25,7038.25,6912.25,42.0,1,19.0,9.0,fixed_contracts,2026-01-09 12:00:00-05:00,7004.25,eod_flatten,-400.0,-405.0,-0.19047619047619047,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
39,trend_filtered_mes_participation_crowding,2026-01-14,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7182539682539683,0.4023260867315791,-73.0,42.0,2026-01-14 09:45:00-05:00,2026-01-14 10:15:00-05:00,0.4,4.0,4.0,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,0.0045,1.5,12:00:00,6949.75,2026-01-14 10:29:00-05:00,6952.75,6949.25,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,6949.75,6908.0,7033.25,41.75,1,7.25,26.5,fixed_contracts,2026-01-14 12:00:00-05:00,6927.75,eod_flatten,-1100.0,-1105.0,-0.5269461077844312,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
40,trend_filtered_mes_participation_crowding,2026-01-22,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7261904761904762,0.4054932748925307,44.0,-85.0,2026-01-22 09:45:00-05:00,2026-01-22 10:15:00-05:00,0.4,4.0,4.0,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,0.0045,1.5,12:00:00,6941.0,2026-01-22 10:29:00-05:00,6942.75,6940.75,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,6941.0,6982.75,6857.5,41.75,1,4.0,21.0,fixed_contracts,2026-01-22 12:00:00-05:00,6954.5,eod_flatten,-675.0,-680.0,-0.32335329341317365,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
41,trend_filtered_mes_participation_crowding,2026-01-28,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6984126984126984,0.4020552812346263,15.0,-62.0,2026-01-28 09:45:00-05:00,2026-01-28 10:15:00-05:00,0.4,4.0,4.0,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,0.0045,1.5,12:00:00,7017.25,2026-01-28 10:29:00-05:00,7019.25,7017.0,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,7017.0,7059.25,6932.5,42.25,1,20.0,3.25,fixed_contracts,2026-01-28 12:00:00-05:00,6999.5,eod_flatten,875.0,870.0,0.41420118343195267,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
42,trend_filtered_mes_participation_crowding,2026-01-30,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6865079365079365,0.3996338021598675,-84.0,33.0,2026-01-30 09:45:00-05:00,2026-01-30 10:15:00-05:00,0.4,4.0,4.0,2026-01-30 10:30:00-05:00,2026-01-30 10:30:00-05:00,2026-01-30 10:30:00-05:00,2026-01-30 10:30:00-05:00,0.0045,1.5,12:00:00,6962.0,2026-01-30 10:29:00-05:00,6967.75,6960.5,2026-01-30 10:30:00-05:00,2026-01-30 10:30:00-05:00,6962.25,6920.25,7046.25,42.0,1,29.0,11.75,fixed_contracts,2026-01-30 12:00:00-05:00,6954.25,eod_flatten,-400.0,-405.0,-0.19047619047619047,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
43,trend_filtered_mes_participation_crowding,2026-02-03,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5436507936507936,0.3787185161410206,9.0,-132.0,2026-02-03 09:45:00-05:00,2026-02-03 10:15:00-05:00,0.4,4.0,4.0,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,0.0045,1.5,12:00:00,6968.25,2026-02-03 10:29:00-05:00,6971.5,6966.25,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,6968.0,7010.0,6884.0,42.0,1,19.0,13.0,fixed_contracts,2026-02-03 12:00:00-05:00,6953.0,eod_flatten,750.0,745.0,0.35714285714285715,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
44,trend_filtered_mes_participation_crowding,2026-02-06,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5912698412698413,0.3842042417694888,77.0,-72.0,2026-02-06 09:45:00-05:00,2026-02-06 10:15:00-05:00,0.4,4.0,4.0,2026-02-06 10:30:00-05:00,2026-02-06 10:30:00-05:00,2026-02-06 10:30:00-05:00,2026-02-06 10:30:00-05:00,0.0045,1.5,12:00:00,6898.5,2026-02-06 10:29:00-05:00,6898.5,6893.75,2026-02-06 10:30:00-05:00,2026-02-06 10:30:00-05:00,6898.25,6939.75,6815.25,41.5,1,13.0,24.0,fixed_contracts,2026-02-06 12:00:00-05:00,6916.75,eod_flatten,-925.0,-930.0,-0.4457831325301205,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
45,trend_filtered_mes_participation_crowding,2026-02-17,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9166666666666666,0.4775670538542766,17.0,-155.0,2026-02-17 09:45:00-05:00,2026-02-17 10:15:00-05:00,0.4,4.0,4.0,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,0.0045,1.5,12:00:00,6806.75,2026-02-17 10:29:00-05:00,6809.0,6801.5,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,6806.25,6847.25,6724.25,41.0,1,15.25,42.25,fixed_contracts,2026-02-17 11:10:00-05:00,6847.5,stop,-2062.5,-2067.5,-1.0060975609756098,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
46,trend_filtered_mes_participation_crowding,2026-02-24,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.873015873015873,0.4625446015922396,126.0,-45.0,2026-02-24 09:45:00-05:00,2026-02-24 10:15:00-05:00,0.4,4.0,4.0,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,0.0045,1.5,12:00:00,6892.5,2026-02-24 10:29:00-05:00,6893.25,6888.75,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,6892.0,6933.5,6809.0,41.5,1,11.25,6.25,fixed_contracts,2026-02-24 12:00:00-05:00,6894.25,eod_flatten,-112.5,-117.5,-0.05421686746987952,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
47,trend_filtered_mes_participation_crowding,2026-02-25,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9087301587301588,0.4741447368421053,26.0,-17.0,2026-02-25 09:45:00-05:00,2026-02-25 10:15:00-05:00,0.4,4.0,4.0,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,0.0045,1.5,12:00:00,6940.25,2026-02-25 10:29:00-05:00,6941.0,6939.0,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,6939.75,6981.5,6856.25,41.75,1,9.5,13.25,fixed_contracts,2026-02-25 12:00:00-05:00,6949.5,eod_flatten,-487.5,-492.5,-0.23353293413173654,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
48,trend_filtered_mes_participation_crowding,2026-03-02,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7936507936507936,0.4389621271910594,-59.0,112.0,2026-03-02 09:45:00-05:00,2026-03-02 10:15:00-05:00,0.4,4.0,4.0,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,0.0045,1.5,12:00:00,6858.5,2026-03-02 10:29:00-05:00,6860.0,6854.75,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,6858.75,6817.5,6941.25,41.25,1,35.75,10.5,fixed_contracts,2026-03-02 12:00:00-05:00,6886.75,eod_flatten,1400.0,1395.0,0.6787878787878788,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
49,trend_filtered_mes_participation_crowding,2026-03-05,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9563492063492064,0.5180152321040448,-140.0,63.0,2026-03-05 09:45:00-05:00,2026-03-05 10:15:00-05:00,0.4,4.0,4.0,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,0.0045,1.5,12:00:00,6829.5,2026-03-05 10:29:00-05:00,6829.75,6824.5,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,6830.0,6789.0,6912.0,41.0,1,17.5,19.0,fixed_contracts,2026-03-05 12:00:00-05:00,6831.5,eod_flatten,75.0,70.0,0.036585365853658534,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
50,trend_filtered_mes_participation_crowding,2026-03-09,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9761904761904762,0.5442157652904372,37.0,-50.0,2026-03-09 09:45:00-04:00,2026-03-09 10:15:00-04:00,0.4,4.0,4.0,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,0.0045,1.5,12:00:00,6658.0,2026-03-09 10:29:00-04:00,6659.0,6653.75,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,6657.5,6697.5,6577.5,40.0,1,0.0,41.25,fixed_contracts,2026-03-09 10:52:00-04:00,6697.75,stop,-2012.5,-2017.5,-1.00625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
51,trend_filtered_mes_participation_crowding,2026-03-10,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9682539682539684,0.5391537650460909,85.0,-67.0,2026-03-10 09:45:00-04:00,2026-03-10 10:15:00-04:00,0.4,4.0,4.0,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,0.0045,1.5,12:00:00,6794.0,2026-03-10 10:29:00-04:00,6795.0,6790.75,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,6793.75,6834.75,6711.75,41.0,1,0.0,41.25,fixed_contracts,2026-03-10 11:02:00-04:00,6835.0,stop,-2062.5,-2067.5,-1.0060975609756098,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
52,trend_filtered_mes_participation_crowding,2026-03-11,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9325396825396826,0.5034287570175846,-76.0,27.0,2026-03-11 09:45:00-04:00,2026-03-11 10:15:00-04:00,0.4,4.0,4.0,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,0.0045,1.5,12:00:00,6778.25,2026-03-11 10:29:00-04:00,6779.5,6771.5,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,6778.5,6737.75,6860.0,40.75,1,25.0,25.5,fixed_contracts,2026-03-11 12:00:00-04:00,6758.5,eod_flatten,-1000.0,-1005.0,-0.49079754601226994,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
53,trend_filtered_mes_participation_crowding,2026-03-12,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9047619047619048,0.4889437924644843,-117.0,29.0,2026-03-12 09:45:00-04:00,2026-03-12 10:15:00-04:00,0.4,4.0,4.0,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,0.0045,1.5,12:00:00,6696.25,2026-03-12 10:29:00-04:00,6705.0,6696.0,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,6696.25,6656.0,6776.75,40.25,1,25.0,11.75,fixed_contracts,2026-03-12 12:00:00-04:00,6708.5,eod_flatten,612.5,607.5,0.30434782608695654,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
54,trend_filtered_mes_participation_crowding,2026-03-16,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8214285714285714,0.4586858873916222,-15.0,40.0,2026-03-16 09:45:00-04:00,2026-03-16 10:15:00-04:00,0.4,4.0,4.0,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,0.0045,1.5,12:00:00,6716.5,2026-03-16 10:29:00-04:00,6721.0,6716.25,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,6716.5,6676.0,6797.5,40.5,1,3.75,27.25,fixed_contracts,2026-03-16 12:00:00-04:00,6697.75,eod_flatten,-937.5,-942.5,-0.46296296296296297,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
55,trend_filtered_mes_participation_crowding,2026-03-17,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7817460317460317,0.4479518551111363,12.0,-50.0,2026-03-17 09:45:00-04:00,2026-03-17 10:15:00-04:00,0.4,4.0,4.0,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,0.0045,1.5,12:00:00,6789.75,2026-03-17 10:29:00-04:00,6790.75,6787.0,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,6789.5,6830.25,6708.0,40.75,1,22.75,9.5,fixed_contracts,2026-03-17 12:00:00-04:00,6774.0,eod_flatten,775.0,770.0,0.3803680981595092,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
56,trend_filtered_mes_participation_crowding,2026-03-19,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9603174603174603,0.5292515168912454,-73.0,32.0,2026-03-19 09:45:00-04:00,2026-03-19 10:15:00-04:00,0.4,4.0,4.0,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,0.0045,1.5,12:00:00,6623.5,2026-03-19 10:29:00-04:00,6625.75,6620.75,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,6623.75,6584.0,6703.25,39.75,1,34.5,1.75,fixed_contracts,2026-03-19 12:00:00-04:00,6639.75,eod_flatten,800.0,795.0,0.4025157232704403,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
