campaign_id,variant_id,stage,stage_status,passed,profitable_iterations,total_combinations_tested,percentage_profitable_iterations,benchmark_passed_combinations,top_net_profit,top_profit_factor,top_total_trades,top_trades_per_year,top_mar,top_best_day_concentration,top_failure_reason,summary_path
es_overnight_intraday_reversal,first15_confirm_reversal_1000,limited_core_grid_test,failed,False,14,81,0.1728395061728395,0,1982.5,1.1296387117868236,96,65.3933404996568,0.3646686603265131,0.23076923076923078,min_profit_factor;min_mar;preferred_min_total_trades,backtest-campaigns/es_overnight_intraday_reversal/first15_confirm_reversal_1000/ES/run1/campaign_test_summary.json
es_overnight_intraday_reversal,first30_noncontinuation_1000,limited_core_grid_test,failed,False,2,81,0.024691358024691357,0,430.0,1.0389845874886672,79,54.0207107707709,0.12424091766234946,0.7732558139534884,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate,backtest-campaigns/es_overnight_intraday_reversal/first30_noncontinuation_1000/ES/run1/campaign_test_summary.json
es_overnight_intraday_reversal,first5_confirm_reversal_1000,limited_core_grid_test,failed,False,1,81,0.012345679012345678,0,152.5,1.0286519492719586,37,28.382792844693682,0.06347638787225555,2.180327868852459,min_profit_factor;min_expectancy_r;min_mar;min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_overnight_intraday_reversal/first5_confirm_reversal_1000/ES/run1/campaign_test_summary.json
es_overnight_intraday_reversal,high_overnight_first15_short_1000,limited_core_grid_test,failed,False,33,81,0.4074074074074074,0,3842.5,1.4204048140043763,54,36.92146896327592,1.4504362709137382,0.24268054651919324,min_trades_per_year;preferred_min_total_trades,backtest-campaigns/es_overnight_intraday_reversal/high_overnight_first15_short_1000/ES/run1/campaign_test_summary.json
es_overnight_intraday_reversal,low_overnight_first15_long_1000,limited_core_grid_test,failed,False,7,81,0.08641975308641975,0,1147.5,1.152643831060858,58,39.97127844966522,0.4520801176937031,0.289760348583878,min_profit_factor;min_mar;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate,backtest-campaigns/es_overnight_intraday_reversal/low_overnight_first15_long_1000/ES/run1/campaign_test_summary.json
