campaign_id,variant_id,run_id,status,path,note
es_morning_trend_lunch_reversal_orderflow,early_afternoon_large20_two_sided_reversal_1400,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_morning_trend_lunch_reversal_orderflow,late_morning_signed_down_extension_long_1130,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_morning_trend_lunch_reversal_orderflow,late_morning_signed_up_extension_short_1130,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_morning_trend_lunch_reversal_orderflow,lunch_large10_two_sided_reversal_1300,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_morning_trend_lunch_reversal_orderflow,lunch_signed_two_sided_reversal_1230,rescue1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_morning_trend_lunch_reversal_orderflow,early_afternoon_large20_two_sided_reversal_1400,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_morning_trend_lunch_reversal_orderflow,late_morning_signed_down_extension_long_1130,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_morning_trend_lunch_reversal_orderflow,late_morning_signed_up_extension_short_1130,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_morning_trend_lunch_reversal_orderflow,lunch_large10_two_sided_reversal_1300,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
es_morning_trend_lunch_reversal_orderflow,lunch_signed_two_sided_reversal_1230,run1,not_retained,,limited core failed; retain_iteration_reports=false; see core_grid_results.csv and summaries
