point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2026-03-03 10:18:31.988687607-05:00,,0.0,0.0,50000.0,50000.0,0.0,0.0
1,2026-03-03 10:20:10.416698581-05:00,1,360.0,360.0,50360.0,50360.0,0.0,0.0
2,2026-03-05 10:30:17.954456675-05:00,2,322.5,682.5,50682.5,50682.5,0.0,0.0
3,2026-03-11 10:25:05.952251461-04:00,3,322.5,1005.0,51005.0,51005.0,0.0,0.0
4,2026-03-12 11:13:11.345637003-04:00,4,322.5,1327.5,51327.5,51327.5,0.0,0.0
5,2026-03-13 10:12:24.046329225-04:00,5,-427.5,900.0,50900.0,51327.5,427.5,0.008328868540256197
6,2026-03-17 11:10:22.448992539-04:00,6,135.0,1035.0,51035.0,51327.5,292.5,0.005698699527543714
7,2026-03-18 10:13:28.212440611-04:00,7,285.0,1320.0,51320.0,51327.5,7.5,0.00014612050070624908
8,2026-03-20 10:09:19.993506467-04:00,8,-427.5,892.5,50892.5,51327.5,435.0,0.008474989040962447
9,2026-03-23 13:16:30.487003925-04:00,9,285.0,1177.5,51177.5,51327.5,150.0,0.002922410014124982
10,2026-03-26 10:54:08.882333529-04:00,10,135.0,1312.5,51312.5,51327.5,15.0,0.00029224100141249815
11,2026-03-27 10:10:20.831885107-04:00,11,-690.0,622.5,50622.5,51327.5,705.0,0.013735327066387415
12,2026-03-30 13:15:53.434610621-04:00,12,360.0,982.5,50982.5,51327.5,345.0,0.006721543032487458
13,2026-03-31 10:54:12.354170605-04:00,13,-240.0,742.5,50742.5,51327.5,585.0,0.011397399055087428
14,2026-04-07 11:06:11.032267611-04:00,14,-390.0,352.5,50352.5,51327.5,975.0,0.018995665091812382
15,2026-04-08 10:33:51.042541261-04:00,15,-540.0,-187.5,49812.5,51327.5,1515.0,0.029516341142662314
16,2026-04-09 10:27:49.529728195-04:00,16,-352.5,-540.0,49460.0,51327.5,1867.5,0.03638400467585602
17,2026-04-10 11:52:39.476588399-04:00,17,135.0,-405.0,49595.0,51327.5,1732.5,0.033753835663143536
18,2026-04-20 10:42:34.201308879-04:00,18,97.5,-307.5,49692.5,51327.5,1635.0,0.0318542691539623
19,2026-04-21 11:00:35.942653873-04:00,19,360.0,52.5,50052.5,51327.5,1275.0,0.024840485120062344
20,2026-04-23 13:27:24.162220557-04:00,20,172.5,225.0,50225.0,51327.5,1102.5,0.021479713603818614
21,2026-04-24 10:03:54.664002795-04:00,21,-502.5,-277.5,49722.5,51327.5,1605.0,0.031269787151137304
22,2026-04-27 11:25:16.944949787-04:00,22,97.5,-180.0,49820.0,51327.5,1507.5,0.029370220641956067
23,2026-04-28 10:36:53.985659433-04:00,23,-577.5,-757.5,49242.5,51327.5,2085.0,0.040621499196337243
24,2026-04-29 14:09:08.288450203-04:00,24,60.0,-697.5,49302.5,51327.5,2025.0,0.039452535190687255
25,2026-05-04 11:21:18.081161419-04:00,25,172.5,-525.0,49475.0,51327.5,1852.5,0.03609176367444353
26,2026-05-07 13:19:05.637561543-04:00,26,210.0,-315.0,49685.0,51327.5,1642.5,0.03200038965466855
27,2026-05-12 10:36:32.807674785-04:00,27,-540.0,-855.0,49145.0,51327.5,2182.5,0.04252106570551849
28,2026-05-18 10:36:13.587285773-04:00,28,-540.0,-1395.0,48605.0,51327.5,2722.5,0.053041741756368416
29,2026-05-19 10:15:27.805649173-04:00,29,-427.5,-1822.5,48177.5,51327.5,3150.0,0.06137061029662462
30,2026-05-27 11:51:40.618695911-04:00,30,172.5,-1650.0,48350.0,51327.5,2977.5,0.058009838780380886
31,2026-05-29 10:51:24.235635129-04:00,31,-540.0,-2190.0,47810.0,51327.5,3517.5,0.06853051483123082
