run_id,ending_balance,net_pnl,trader_net_pnl,account_ending_balance,final_account_phase,max_drawdown,worst_day,best_day,best_day_concentration,max_consecutive_losses,account_breached,breach_reason,payout_eligible,profit_before_drawdown,drawdown_before_profit,accounts_purchased,accounts_breached,accounts_terminated,challenge_passes,funded_accounts_started,payout_count,gross_payouts,net_payouts,total_challenge_fees
98,53166.84375,3166.84375,3166.84375,49945.0,challenge,3889.0625,-1230.0,1882.5,0.036103852516002205,5,True,trailing_drawdown,True,True,True,7,6,0,5,5,3,4280.9375,3852.84375,686.0
99,53561.59375,3561.59375,3561.59375,52094.0625,funded,2455.0,-1230.0,1882.5,0.035846900885461296,7,True,trailing_drawdown,True,True,False,8,7,0,5,5,4,4828.4375,4345.59375,784.0
100,57701.3125,7701.3125,7701.3125,50480.0,funded,3797.5,-1230.0,1882.5,0.035315636431854425,6,True,trailing_drawdown,True,True,True,8,6,1,4,4,6,9428.125,8485.3125,784.0
101,58416.8125,8416.8125,8416.8125,52548.75,funded,5354.375,-1230.0,1882.5,0.034761333210229894,6,True,trailing_drawdown,True,True,True,8,7,0,3,3,6,10223.125,9200.8125,784.0
102,56127.4375,6127.4375,6127.4375,48827.5,funded,5980.0,-1230.0,1882.5,0.035677058656306264,7,True,trailing_drawdown,True,True,False,8,7,0,5,5,5,7679.375,6911.4375,784.0
103,56776.125,6776.125,6776.125,52843.75,challenge,4475.0,-1167.5,1882.5,0.03809571992310027,6,True,trailing_drawdown,True,True,False,7,5,1,2,2,5,8291.25,7462.125,686.0
104,53827.25,3827.25,3827.25,51710.0,challenge,3350.625,-1230.0,1882.5,0.03754300244303734,4,True,trailing_drawdown,True,True,True,9,8,0,4,4,5,5232.5,4709.25,882.0
105,55081.125,5081.125,5081.125,,,5691.25,-1230.0,1882.5,0.035744802050697806,6,True,trailing_drawdown,True,True,False,4,4,0,4,4,5,6081.25,5473.125,392.0
106,53884.0,3884.0,3884.0,54237.5,funded,3180.0,-1230.0,1882.5,0.035410298612743946,4,True,trailing_drawdown,True,True,True,5,4,0,3,3,4,4860.0,4374.0,490.0
107,52165.0625,2165.0625,2165.0625,51858.75,funded,2807.5,-1230.0,1882.5,0.03527923538230884,7,True,trailing_drawdown,True,True,False,9,8,0,5,5,5,3385.625,3047.0625,882.0
