campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,profitable_combo_rate,profitable_monkey_rate,median_net_profit,trade_path_profitable_rate,trade_path_median_net_profit,one_tick_worse_profitable,apex_rule_violations,best_day_concentration,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,source_config_path,report_path,failure_reason
es_overnight_inventory_sweep_reversion,midpoint_high_sweep_reject_short,rescue1,False,True,limited_core_grid_test,failed,0.4444444444444444,,,,,,0,0.19616336633663367,1010.0,1.7695238095238095,0.8358029885288848,0.23895269208007575,18,12.765933347267078,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/midpoint_high_sweep_reject_short/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/midpoint_high_sweep_reject_short/ES/rescue1/campaign_test_summary.json,profitable_combo_rate=0.4444444444444444 below 0.70; top_net=1010.0; top_trades=18; top_tpy=12.765933347267078; best_day_concentration=0.19616336633663367
es_overnight_inventory_sweep_reversion,midpoint_high_sweep_reject_short,run1,False,True,limited_core_grid_test,failed,0.35802469135802467,,,,,,0,0.192,625.0,2.0080645161290325,2.766565154230435,0.37198653198653203,15,10.298335041150787,campaigns/es_overnight_inventory_sweep_reversion/variants/midpoint_high_sweep_reject_short/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/midpoint_high_sweep_reject_short/ES/run1/campaign_test_summary.json,profitable_combo_rate=0.35802469135802467 below 0.70; top_net=625.0; top_trades=15; top_tpy=10.298335041150787; best_day_concentration=0.192
es_overnight_inventory_sweep_reversion,midpoint_low_sweep_reclaim_long,rescue1,False,True,limited_core_grid_test,failed,0.6296296296296297,,,,,,0,0.16204379562043797,2996.875,2.8907728706624605,6.85119727107286,0.5748858311787375,20,13.70597662510261,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/midpoint_low_sweep_reclaim_long/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/midpoint_low_sweep_reclaim_long/ES/rescue1/campaign_test_summary.json,profitable_combo_rate=0.6296296296296297 below 0.70; top_net=2996.875; top_trades=20; top_tpy=13.70597662510261; best_day_concentration=0.16204379562043797
es_overnight_inventory_sweep_reversion,midpoint_low_sweep_reclaim_long,run1,False,True,limited_monkey_test,failed,0.8271604938271605,0.26,-601.25,1.0,1092.9453066389942,True,0,0.16007604562737643,3287.5,3.0806962025316458,6.251304572303893,0.508634930092951,20,13.705887334770908,campaigns/es_overnight_inventory_sweep_reversion/variants/midpoint_low_sweep_reclaim_long/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/midpoint_low_sweep_reclaim_long/ES/run1/campaign_test_summary.json,monkey_profitable_rate=0.26 below 0.80; median_net_profit=-601.25; trade_path_profitable_rate=1.0; trade_path_median_net_profit=1092.9453066389942; one_tick_worse_profitable=True; core_net_profit=817.5
es_overnight_inventory_sweep_reversion,morning_overnight_high_reject_short,rescue1,False,True,limited_core_grid_test,failed,0.04938271604938271,,,,,,0,0.2216248506571087,2092.5,1.2114170245011366,0.8558104616750312,0.1366388321915136,69,47.987464711443735,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/morning_overnight_high_reject_short/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/morning_overnight_high_reject_short/ES/rescue1/campaign_test_summary.json,profitable_combo_rate=0.04938271604938271 below 0.70; top_net=2092.5; top_trades=69; top_tpy=47.987464711443735; best_day_concentration=0.2216248506571087
es_overnight_inventory_sweep_reversion,morning_overnight_high_reject_short,run1,False,True,limited_core_grid_test,failed,0.19753086419753085,,,,,,0,0.1657214870825457,3967.5,1.529352901934623,2.0473672322133085,0.2622628446186565,49,34.077604046147236,campaigns/es_overnight_inventory_sweep_reversion/variants/morning_overnight_high_reject_short/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/morning_overnight_high_reject_short/ES/run1/campaign_test_summary.json,profitable_combo_rate=0.19753086419753085 below 0.70; top_net=3967.5; top_trades=49; top_tpy=34.077604046147236; best_day_concentration=0.1657214870825457
es_overnight_inventory_sweep_reversion,morning_overnight_low_reclaim_long,rescue1,False,True,limited_core_grid_test,failed,0.04938271604938271,,,,,,0,0.7762237762237763,625.625,1.0348634717191418,0.09966708473713984,0.027940987391073223,128,85.75234528745295,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/morning_overnight_low_reclaim_long/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/morning_overnight_low_reclaim_long/ES/rescue1/campaign_test_summary.json,profitable_combo_rate=0.04938271604938271 below 0.70; top_net=625.625; top_trades=128; top_tpy=85.75234528745295; best_day_concentration=0.7762237762237763
es_overnight_inventory_sweep_reversion,morning_overnight_low_reclaim_long,run1,False,True,limited_core_grid_test,failed,0.1728395061728395,,,,,,0,0.17698561601000626,3997.5,1.1973586768699087,0.9177614169195976,0.10363329075349004,133,89.10204627524408,campaigns/es_overnight_inventory_sweep_reversion/variants/morning_overnight_low_reclaim_long/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/morning_overnight_low_reclaim_long/ES/run1/campaign_test_summary.json,profitable_combo_rate=0.1728395061728395 below 0.70; top_net=3997.5; top_trades=133; top_tpy=89.10204627524408; best_day_concentration=0.17698561601000626
es_overnight_inventory_sweep_reversion,open_outside_range_two_sided_reversion,rescue1,False,True,limited_core_grid_test,failed,0.4444444444444444,,,,,,0,1.0,201.25,,,1.1785714285714286,1,365.25,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/open_outside_range_two_sided_reversion/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/open_outside_range_two_sided_reversion/ES/rescue1/campaign_test_summary.json,profitable_combo_rate=0.4444444444444444 below 0.70; top_net=201.25; top_trades=1; top_tpy=365.25; best_day_concentration=1.0
es_overnight_inventory_sweep_reversion,open_outside_range_two_sided_reversion,run1,False,True,limited_core_grid_test,failed,0.07407407407407407,,,,,,0,1.0,188.75,,,1.4090909090909092,1,365.25,campaigns/es_overnight_inventory_sweep_reversion/variants/open_outside_range_two_sided_reversion/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/open_outside_range_two_sided_reversion/ES/run1/campaign_test_summary.json,profitable_combo_rate=0.07407407407407407 below 0.70; top_net=188.75; top_trades=1; top_tpy=365.25; best_day_concentration=1.0
