session_date,net_pnl,gross_pnl,trades,wins,losses
2024-09-09,-92.5,-87.5,1,0,1
2024-09-23,-67.5,-62.5,1,0,1
2024-09-25,57.5,62.5,1,1,0
2024-09-30,57.5,62.5,1,1,0
2024-10-02,57.5,62.5,1,1,0
2024-10-10,-167.5,-162.5,1,0,1
2024-10-14,-67.5,-62.5,1,0,1
2024-10-21,-80.0,-75.0,1,0,1
2024-11-08,-55.0,-50.0,1,0,1
2024-12-12,-55.0,-50.0,1,0,1
2025-01-17,-155.0,-150.0,1,0,1
2025-01-23,-55.0,-50.0,1,0,1
2025-01-31,-30.0,-25.0,1,0,1
2025-02-11,-55.0,-50.0,1,0,1
2025-03-21,-117.5,-112.5,1,0,1
2025-03-25,-67.5,-62.5,1,0,1
2025-03-31,-242.5,-237.5,1,0,1
2025-04-29,-42.5,-37.5,1,0,1
2025-05-05,-142.5,-137.5,1,0,1
2025-05-15,-92.5,-87.5,1,0,1
2025-05-16,-105.0,-100.0,1,0,1
2025-06-03,270.0,275.0,1,1,0
2025-06-10,-42.5,-37.5,1,0,1
2025-06-17,57.5,62.5,1,1,0
2025-06-26,-17.5,-12.5,1,0,1
2025-07-01,-42.5,-37.5,1,0,1
2025-07-14,-30.0,-25.0,1,0,1
2025-07-25,32.5,37.5,1,1,0
2025-07-28,-55.0,-50.0,1,0,1
2025-08-06,-17.5,-12.5,1,0,1
2025-08-11,57.5,62.5,1,1,0
2025-08-25,57.5,62.5,1,1,0
2025-08-26,-205.0,-200.0,1,0,1
2025-09-03,-92.5,-87.5,1,0,1
2025-09-10,57.5,62.5,1,1,0
2025-09-12,-80.0,-75.0,1,0,1
2025-09-15,-30.0,-25.0,1,0,1
2025-09-29,-80.0,-75.0,1,0,1
2025-09-30,57.5,62.5,1,1,0
2025-10-20,-155.0,-150.0,1,0,1
2025-10-24,57.5,62.5,1,1,0
2025-10-27,-42.5,-37.5,1,0,1
2025-10-30,420.0,425.0,1,1,0
2025-12-03,-92.5,-87.5,1,0,1
2025-12-09,-30.0,-25.0,1,0,1
2025-12-16,720.0,725.0,1,1,0
2026-01-05,-67.5,-62.5,1,0,1
2026-01-08,-205.0,-200.0,1,0,1
2026-02-09,-55.0,-50.0,1,0,1
2026-02-19,7.5,12.5,1,1,0
2026-02-27,-117.5,-112.5,1,0,1
2026-03-24,57.5,62.5,1,1,0
2026-04-06,-80.0,-75.0,1,0,1
2026-05-01,795.0,800.0,1,1,0
2026-05-05,-80.0,-75.0,1,0,1
2026-05-06,-80.0,-75.0,1,0,1
2026-05-07,-67.5,-62.5,1,0,1
2026-05-27,-67.5,-62.5,1,0,1
