campaign_id,variant_id,stage,decision,entry_rows,passing_rows,min_full_signals_per_year,min_limited_signals_per_year,min_latest_252_signals
nq_prior_poc_orderflow_magnet,morning_above_poc_signed_magnet_short,pre_pnl_density_screen,FAIL,9,3,83.99454787234043,104.9122340425532,41
nq_prior_poc_orderflow_magnet,morning_below_poc_signed_magnet_long,pre_pnl_density_screen,FAIL,9,3,62.88257978723404,94.55053191489361,34
nq_prior_poc_orderflow_magnet,late_morning_large10_two_sided_magnet,pre_pnl_density_screen,FAIL,9,9,122.46236702127659,174.20611702127658,57
nq_prior_poc_orderflow_magnet,midday_signed_two_sided_magnet,pre_pnl_density_screen,FAIL,9,6,107.63218085106384,158.66356382978722,45
nq_prior_poc_orderflow_magnet,afternoon_large20_two_sided_magnet,pre_pnl_density_screen,FAIL,9,0,82.95837765957447,138.5877659574468,30
