campaign_id,variant_id,symbol,terminal_stage,stage_status,entry_combos,combos_passing_all_windows,min_full_signals_per_year,min_limited_core_signals_per_year,min_latest_252_signals,density_gate_pass,source_config_path,campaign_test_summary_path
nq_session_open_orderflow_reclaim,afternoon_large20_down_open_reclaim_long,NQ,pre_pnl_density_screen,not_run_campaign_failed,9,9,102.7751329787234,60.22739361702128,133,True,campaigns/nq_session_open_orderflow_reclaim/variants/afternoon_large20_down_open_reclaim_long/config.yaml,backtest-campaigns/nq_session_open_orderflow_reclaim/campaign_test_summary.json
nq_session_open_orderflow_reclaim,afternoon_large20_up_open_reject_short,NQ,pre_pnl_density_screen,failed,9,6,86.77925531914894,45.98005319148936,112,False,campaigns/nq_session_open_orderflow_reclaim/variants/afternoon_large20_up_open_reject_short/config.yaml,backtest-campaigns/nq_session_open_orderflow_reclaim/campaign_test_summary.json
nq_session_open_orderflow_reclaim,midday_large10_two_sided_open_reclaim,NQ,pre_pnl_density_screen,not_run_campaign_failed,9,9,161.18922872340426,96.4933510638298,214,True,campaigns/nq_session_open_orderflow_reclaim/variants/midday_large10_two_sided_open_reclaim/config.yaml,backtest-campaigns/nq_session_open_orderflow_reclaim/campaign_test_summary.json
nq_session_open_orderflow_reclaim,morning_down_open_reclaim_long,NQ,pre_pnl_density_screen,failed,9,6,116.5691489361702,44.68484042553192,175,False,campaigns/nq_session_open_orderflow_reclaim/variants/morning_down_open_reclaim_long/config.yaml,backtest-campaigns/nq_session_open_orderflow_reclaim/campaign_test_summary.json
nq_session_open_orderflow_reclaim,morning_up_open_reject_short,NQ,pre_pnl_density_screen,failed,9,6,110.41688829787236,39.503989361702125,171,False,campaigns/nq_session_open_orderflow_reclaim/variants/morning_up_open_reject_short/config.yaml,backtest-campaigns/nq_session_open_orderflow_reclaim/campaign_test_summary.json
