campaign_id,variant_id,run_id,terminal_stage,stage_status,stage_passed,total_combinations,profitable_combinations,profitable_combo_rate,benchmark_passing_combinations,apex_rule_violating_iterations,combos_meeting_50_tpy,top_net_profit,top_profit_factor,top_mar,top_total_trades,top_trades_per_year,top_best_day_concentration,top_failure_reason,config_path,report_path,core_grid_summary_path,core_grid_results_path
es_ema_pullback_orderflow_continuation,afternoon_large10_two_sided_ema_pullback_1430,rescue1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-1961.875,0.8174150767798977,-0.5085825052226997,133,87.37477282804879,0.0,min_total_net_profit,backtest-campaigns/es_ema_pullback_orderflow_continuation/afternoon_large10_two_sided_ema_pullback_1430/ES/rescue1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/afternoon_large10_two_sided_ema_pullback_1430/ES/rescue1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/afternoon_large10_two_sided_ema_pullback_1430/ES/rescue1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/afternoon_large10_two_sided_ema_pullback_1430/ES/rescue1/limited_core_grid_test/core_grid_results.csv
es_ema_pullback_orderflow_continuation,late_morning_signed_long_ema_pullback_1200,rescue1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-1637.5,0.8090935587292335,-0.2934482559835054,85,56.039811222603156,0.0,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/ES/rescue1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/ES/rescue1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/ES/rescue1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/ES/rescue1/limited_core_grid_test/core_grid_results.csv
es_ema_pullback_orderflow_continuation,late_morning_signed_short_ema_pullback_1200,rescue1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-4691.25,0.5164905952074208,-0.6100465053451283,127,82.8437554260201,0.0,min_total_net_profit,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_short_ema_pullback_1200/ES/rescue1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_short_ema_pullback_1200/ES/rescue1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_short_ema_pullback_1200/ES/rescue1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_short_ema_pullback_1200/ES/rescue1/limited_core_grid_test/core_grid_results.csv
es_ema_pullback_orderflow_continuation,late_morning_signed_two_sided_ema_pullback_1130,rescue1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-5696.875,0.567024510735322,-0.5904284586606123,155,102.01505377689628,0.0,min_total_net_profit,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_two_sided_ema_pullback_1130/ES/rescue1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_two_sided_ema_pullback_1130/ES/rescue1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_two_sided_ema_pullback_1130/ES/rescue1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_two_sided_ema_pullback_1130/ES/rescue1/limited_core_grid_test/core_grid_results.csv
es_ema_pullback_orderflow_continuation,lunch_signed_two_sided_ema_pullback_1300,rescue1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-1498.75,0.891962515768607,-0.23515178764775058,136,89.33056922346829,0.0,min_total_net_profit,backtest-campaigns/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/rescue1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/rescue1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/rescue1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/rescue1/limited_core_grid_test/core_grid_results.csv
es_ema_pullback_orderflow_continuation,afternoon_large10_two_sided_ema_pullback_1430,run1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-6628.75,0.4133849557522124,-0.6468968301303443,187,121.74924645198028,0.0,min_total_net_profit,backtest-campaigns/es_ema_pullback_orderflow_continuation/afternoon_large10_two_sided_ema_pullback_1430/ES/run1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/afternoon_large10_two_sided_ema_pullback_1430/ES/run1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/afternoon_large10_two_sided_ema_pullback_1430/ES/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/afternoon_large10_two_sided_ema_pullback_1430/ES/run1/limited_core_grid_test/core_grid_results.csv
es_ema_pullback_orderflow_continuation,late_morning_signed_long_ema_pullback_1200,run1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-3872.5,0.6659478110847531,-0.5201876142543216,132,85.79355683798178,0.0,min_total_net_profit,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/ES/run1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/ES/run1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/ES/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/ES/run1/limited_core_grid_test/core_grid_results.csv
es_ema_pullback_orderflow_continuation,late_morning_signed_short_ema_pullback_1200,run1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-5448.75,0.45444305381727157,-0.6441290229618473,131,85.45406739510598,0.0,min_total_net_profit,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_short_ema_pullback_1200/ES/run1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_short_ema_pullback_1200/ES/run1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_short_ema_pullback_1200/ES/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_short_ema_pullback_1200/ES/run1/limited_core_grid_test/core_grid_results.csv
es_ema_pullback_orderflow_continuation,late_morning_signed_two_sided_ema_pullback_1130,run1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-8407.5,0.4644904458598726,-0.6439150390307902,224,145.59176485853575,0.0,min_total_net_profit,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_two_sided_ema_pullback_1130/ES/run1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_two_sided_ema_pullback_1130/ES/run1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_two_sided_ema_pullback_1130/ES/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/late_morning_signed_two_sided_ema_pullback_1130/ES/run1/limited_core_grid_test/core_grid_results.csv
es_ema_pullback_orderflow_continuation,lunch_signed_two_sided_ema_pullback_1300,run1,limited_core_grid_test,failed,False,81,0,0.0,0,0,81,-3470.0,0.7699320404442235,-0.5487221223808161,194,126.06482619734493,0.0,min_total_net_profit,backtest-campaigns/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/run1/effective_config.yaml,backtest-campaigns/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/run1/campaign_test_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/run1/limited_core_grid_test/core_grid_results.csv
