run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
28,0.45,2,0.002,2.0,227,227,227,0,0,0,0,0,0,0,227,56.90547411648297,12915.0,1.2409964545624184,0.11853818348910809,4722.5,0.030127591706539076,0.020920726720315086,0.6944042167092408,0.4581497797356828,0,0,True,-630.0,0.09349593495934959,6,False,preferred_min_total_trades
29,0.45,2,0.002,2.5,227,227,227,0,0,0,0,0,0,0,227,56.90547411648297,14096.25,1.2557838867719107,0.13097386759665208,3945.0,0.024628927283794542,0.022771377838886053,0.9245785484887632,0.44052863436123346,0,0,True,-630.0,0.10738671632526381,6,False,preferred_min_total_trades
30,0.45,2,0.002,3.0,227,227,227,0,0,0,0,0,0,0,227,56.90547411648297,14927.5,1.2666458268208816,0.1348747352737146,4205.0,0.02662150612516223,0.024067712603071723,0.9040702839995705,0.43171806167400884,0,0,True,-630.0,0.11941048400602915,6,False,preferred_min_total_trades
31,0.45,2,0.003,2.0,227,227,227,0,0,0,0,0,0,0,227,56.90452484525484,17840.0,1.291265306122449,0.10343706020474755,7247.5,0.045617623918174664,0.028570999509007322,0.6263149426689946,0.4933920704845815,0,0,True,-930.0,0.09851457399103139,5,False,preferred_min_total_trades
32,0.45,2,0.003,2.5,227,227,227,0,0,0,0,0,0,0,227,56.90452484525484,17277.5,1.2808550412484252,0.10292599095822104,7136.25,0.04451114922813036,0.027705775990192194,0.6224457573133737,0.4889867841409692,0,0,True,-930.0,0.12740558529879903,5,False,preferred_min_total_trades
33,0.45,2,0.003,3.0,227,227,227,0,0,0,0,0,0,0,227,56.90452484525484,17652.5,1.2869508676392896,0.10413139077925056,7992.5,0.049639003182982686,0.028282833419517983,0.5697703742208495,0.4889867841409692,0,0,True,-930.0,0.1498371335504886,5,False,preferred_min_total_trades
34,0.45,2,0.004,2.0,227,227,227,0,0,0,0,0,0,0,227,56.90449772368512,20965.0,1.3356279516529257,0.09297766116270341,8090.0,0.049564245125518845,0.03333861093743251,0.6726342921798614,0.5242290748898678,0,0,True,-1230.0,0.11244932029573099,5,False,preferred_min_total_trades
35,0.45,2,0.004,2.5,227,227,227,0,0,0,0,0,0,0,227,56.90449772368512,22233.75,1.3559393260225727,0.09977571815736559,9052.5,0.054657428791377985,0.03525563808054266,0.6450292093890834,0.5242290748898678,0,0,True,-1230.0,0.10181593298476416,5,False,preferred_min_total_trades
36,0.45,2,0.004,3.0,227,227,227,0,0,0,0,0,0,0,227,56.90449772368512,21240.0,1.3400304170335389,0.09406128043803486,9460.0,0.056954499616189286,0.03375502685111487,0.5926665509939801,0.5242290748898678,0,0,True,-1230.0,0.12276365348399247,5,False,preferred_min_total_trades
37,0.45,3,0.002,2.0,222,222,222,0,0,0,0,0,0,0,222,55.652049576472336,13265.0,1.2547899159663864,0.12402118264395122,4267.5,0.02720145329381394,0.021470113133894575,0.7893002223810311,0.4594594594594595,0,0,True,-630.0,0.09102902374670185,6,False,preferred_min_total_trades
38,0.45,3,0.002,2.5,222,222,222,0,0,0,0,0,0,0,222,55.652049576472336,14446.25,1.269607614426352,0.1367369497268903,3945.0,0.024670126946407356,0.02331780136346362,0.9451836796023998,0.44144144144144143,0,0,True,-630.0,0.10478497880072683,6,False,preferred_min_total_trades
39,0.45,3,0.002,3.0,222,222,222,0,0,0,0,0,0,0,222,55.652049576472336,15277.5,1.2805527499770453,0.1407256747840669,4057.5,0.025695016148438984,0.024612073377050292,0.9578539758398057,0.43243243243243246,0,0,True,-630.0,0.11667484863361152,6,False,preferred_min_total_trades
40,0.45,3,0.003,2.0,222,222,222,0,0,0,0,0,0,0,222,55.651121214302094,18902.5,1.3203270632096256,0.11210343778689415,6327.5,0.039862034207956656,0.030199399971764462,0.7575980647203527,0.4954954954954955,0,0,True,-930.0,0.092977119428647,5,False,preferred_min_total_trades
41,0.45,3,0.003,2.5,222,222,222,0,0,0,0,0,0,0,222,55.651121214302094,18340.0,1.3093922651933703,0.11158085797175216,6318.75,0.03936364061112928,0.02933826488070146,0.7453138080019625,0.49099099099099097,0,0,True,-930.0,0.12002453653217011,5,False,preferred_min_total_trades
42,0.45,3,0.003,3.0,222,222,222,0,0,0,0,0,0,0,222,55.651121214302094,18715.0,1.3157184429167896,0.11281340643739948,6987.5,0.043394556661336146,0.029912594033582707,0.6893167331338206,0.49099099099099097,0,0,True,-930.0,0.14133048356932942,5,False,preferred_min_total_trades
43,0.45,3,0.004,2.0,222,222,222,0,0,0,0,0,0,0,222,55.65109469012377,21277.5,1.352393176548526,0.09548237306383558,7400.0,0.04559247108112687,0.033811772006635765,0.7416086736441939,0.5225225225225225,0,0,True,-1230.0,0.11079779109387851,5,False,preferred_min_total_trades
44,0.45,3,0.004,2.5,222,222,222,0,0,0,0,0,0,0,222,55.65109469012377,22546.25,1.373405929115601,0.10243353945026945,8172.5,0.049618262677777275,0.035726187338146254,0.7200209239520005,0.5225225225225225,0,0,True,-1230.0,0.10040472362366247,5,False,preferred_min_total_trades
