wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.attention_rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,33,False,62,0.65,0.0,0.006,1.5,208,208,208,0,0,0,0,0,0,0,208,53.68453130175555,-4171.25,0.8981566257706158,-0.02295763414715416,9886.25,0.0646255168243696,-0.007252551149615427,-0.11222426536758569,0.47596153846153844,0,0,False,-655.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,34,False,61,0.65,0.0,0.006,1.0,208,208,208,0,0,0,0,0,0,0,208,53.68453130175555,-4090.0,0.8948315762406789,-0.02277350973633768,9250.0,0.060541601898061036,-0.007109821208299727,-0.11743695220141562,0.5048076923076923,0,0,False,-655.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,35,False,63,0.65,0.0,0.006,2.0,208,208,208,0,0,0,0,0,0,0,208,53.68453130175555,-4977.5,0.8792381876630072,-0.03344502579756881,11177.5,0.07339133289560079,-0.008672078707493425,-0.11816216391422488,0.46634615384615385,0,0,False,-655.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,36,False,19,0.55,0.01,0.003,1.0,240,240,240,0,0,0,0,0,0,0,240,60.57963920123242,-2625.0,0.9106763079540621,-0.006791115927385098,5665.0,0.03701646628332462,-0.004446458463871483,-0.12012109502398796,0.5,0,0,False,-342.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,37,False,73,0.65,0.01,0.003,1.0,178,178,178,0,0,0,0,0,0,0,178,45.97845977045365,-2227.5,0.9012085597072846,-0.010270787831559759,4867.5,0.03188875786163522,-0.003857151698647532,-0.12095647360689457,0.5112359550561798,0,0,False,-342.5,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,38,False,11,0.55,0.005,0.003,1.5,265,265,265,0,0,0,0,0,0,0,265,66.89001828469412,-2943.75,0.9225125032903395,-0.008248277123362534,6288.75,0.041010466594932994,-0.0049904070432985614,-0.12168618056920977,0.44150943396226416,0,0,False,-342.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,39,False,55,0.65,0.0,0.003,1.0,208,208,208,0,0,0,0,0,0,0,208,53.687956244678425,-2315.0,0.9145756457564576,-0.009671375409330949,4930.0,0.03230350882940733,-0.004006589565536012,-0.12402954696638509,0.5192307692307693,0,0,False,-342.5,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,40,False,70,0.65,0.005,0.006,1.0,197,197,197,0,0,0,0,0,0,0,197,50.87815213735229,-3897.5,0.8945909398242056,-0.02306212324684831,8300.0,0.05436473497191701,-0.006776237502382987,-0.12464399037139356,0.49238578680203043,0,0,False,-655.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,41,False,65,0.65,0.005,0.003,1.5,197,197,197,0,0,0,0,0,0,0,197,50.88627289201892,-2928.75,0.9009721048182586,-0.017269615707294416,6238.75,0.040717927799306546,-0.005080361687036294,-0.12476965213153152,0.4416243654822335,0,0,False,-342.5,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,42,False,17,0.55,0.005,0.006,1.5,265,265,265,0,0,0,0,0,0,0,265,66.87958695511351,-4618.75,0.9041206082308371,-0.01879289489054875,9625.0,0.06281304553537924,-0.007862158041884948,-0.1251675981457803,0.4641509433962264,0,0,False,-655.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,43,False,74,0.65,0.01,0.003,1.5,178,178,178,0,0,0,0,0,0,0,178,45.97845977045365,-2983.75,0.8863549800038087,-0.02163548279348452,6320.0,0.04121660729279606,-0.005176482528642556,-0.12559215492603912,0.43258426966292135,0,0,False,-342.5,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,44,False,10,0.55,0.005,0.003,1.0,265,265,265,0,0,0,0,0,0,0,265,66.89001828469412,-3200.0,0.9046199701937406,-0.01198555985060808,6235.0,0.04078695602400772,-0.005428338524601339,-0.13309006245541222,0.5094339622641509,0,0,False,-342.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,45,False,1,0.55,0.0,0.003,1.0,281,281,281,0,0,0,0,0,0,0,281,70.87746827065794,-3042.5,0.9134916121694626,-0.010621647446463304,5760.0,0.037716699134021966,-0.005155389310396941,-0.13668718177266403,0.505338078291815,0,0,False,-342.5,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,46,False,32,0.6,0.0,0.004,1.5,248,248,248,0,0,0,0,0,0,0,248,62.55197995468223,-4621.25,0.8862391531786572,-0.03305585293180518,8461.25,0.05552957776519906,-0.00786180452117502,-0.14157868360566017,0.4475806451612903,0,0,False,-442.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,47,False,45,0.6,0.005,0.006,2.0,234,234,234,0,0,0,0,0,0,0,234,59.05593716036439,-5820.0,0.8671763564785759,-0.03521335369170421,10350.0,0.06781104632116884,-0.009937504197186753,-0.1465469821851801,0.46153846153846156,0,0,False,-655.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,48,False,71,0.65,0.005,0.006,1.5,197,197,197,0,0,0,0,0,0,0,197,50.87815213735229,-5235.0,0.8659153486585132,-0.033978071942602925,9073.75,0.059358900973096734,-0.00913252452856339,-0.15385265526904768,0.4619289340101523,0,0,False,-655.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,49,False,50,0.6,0.01,0.004,1.5,212,212,212,0,0,0,0,0,0,0,212,53.50366956409081,-4122.5,0.8780776340110906,-0.03203979221820379,6728.75,0.044092230822787404,-0.007008550117895251,-0.15895204182486378,0.4339622641509434,0,0,False,-442.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,50,False,33,0.6,0.0,0.004,2.0,248,248,248,0,0,0,0,0,0,0,248,62.55197995468223,-5615.0,0.8669746505567401,-0.0480244064065486,9080.0,0.05985793628557773,-0.009576751583493803,-0.15999134246466232,0.4274193548387097,0,0,False,-442.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,51,False,54,0.6,0.01,0.006,2.0,212,212,212,0,0,0,0,0,0,0,212,53.50366956409081,-5547.5,0.852528743271084,-0.035500081219656476,8980.0,0.05891228760742636,-0.009465587654524321,-0.16067255302663055,0.4528301886792453,0,0,False,-655.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,52,False,80,0.65,0.01,0.006,1.5,178,178,178,0,0,0,0,0,0,0,178,45.971122235780236,-5765.0,0.8331524491715505,-0.041538236200271056,9440.0,0.06162181568941038,-0.010070698771232789,-0.1634274916856016,0.449438202247191,0,0,False,-655.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,53,False,18,0.55,0.005,0.006,2.0,265,265,265,0,0,0,0,0,0,0,265,66.87958695511351,-7162.5,0.8539010708822029,-0.03923662529098266,11225.0,0.07352459553284862,-0.012272235063001902,-0.16691332980565704,0.4528301886792453,0,0,False,-655.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,54,False,23,0.55,0.01,0.004,1.5,240,240,240,0,0,0,0,0,0,0,240,60.57019195934809,-5293.75,0.8619441908984222,-0.03674932505726125,8165.0,0.053410958568076074,-0.009026740503693786,-0.1690054016197549,0.42083333333333334,0,0,False,-442.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,55,False,5,0.55,0.0,0.004,1.5,281,281,281,0,0,0,0,0,0,0,281,70.87542890026495,-5555.0,0.8774812527569475,-0.03357157534761165,8426.25,0.05511991299868353,-0.009472957663629655,-0.17186089651222608,0.4377224199288256,0,0,False,-442.5,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,56,False,27,0.55,0.01,0.006,2.0,240,240,240,0,0,0,0,0,0,0,240,60.57019195934809,-7162.5,0.8321616871704746,-0.042849714338033404,10862.5,0.07124352331606218,-0.012272235063001902,-0.17225755397522668,0.4375,0,0,False,-655.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,57,False,79,0.65,0.01,0.006,1.0,178,178,178,0,0,0,0,0,0,0,178,45.971122235780236,-5765.0,0.82606728013275,-0.04238839090877143,8900.0,0.058168984166925376,-0.010070698771232789,-0.1731283245781511,0.47191011235955055,0,0,False,-655.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,58,False,59,0.65,0.0,0.004,1.5,208,208,208,0,0,0,0,0,0,0,208,53.68637544749001,-5240.0,0.8542926659714981,-0.04756817463380304,7915.0,0.0519838761319136,-0.00913582616640285,-0.17574345828348575,0.44711538461538464,0,0,False,-442.5,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,59,False,60,0.65,0.0,0.004,2.0,208,208,208,0,0,0,0,0,0,0,208,53.68637544749001,-5715.0,0.8478029294274301,-0.05689021901099448,8565.0,0.056384852125541056,-0.009976038811431387,-0.17692763987781157,0.4230769230769231,0,0,False,-442.5,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,60,False,14,0.55,0.005,0.004,1.5,265,265,265,0,0,0,0,0,0,0,265,66.87958695511351,-6518.75,0.8510595761695322,-0.04428626494659751,9390.0,0.06142423771637898,-0.011150656738771025,-0.18153512608912142,0.43018867924528303,0,0,False,-442.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,61,False,41,0.6,0.005,0.004,1.5,234,234,234,0,0,0,0,0,0,0,234,59.05593716036439,-5620.0,0.8562108225662018,-0.045333407386101844,7993.75,0.05246146399888432,-0.009591078405015052,-0.18282140210991865,0.4358974358974359,0,0,False,-442.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,62,False,77,0.65,0.01,0.004,1.5,178,178,178,0,0,0,0,0,0,0,178,45.971122235780236,-5252.5,0.8278433300557194,-0.05661552884102555,7576.25,0.04973781173323267,-0.009163461273887785,-0.18423531222152972,0.42696629213483145,0,0,False,-442.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,63,False,48,0.6,0.01,0.003,2.0,212,212,212,0,0,0,0,0,0,0,212,53.512014627755306,-5635.0,0.8268152132155205,-0.07074792941210437,7852.5,0.05158736676137764,-0.009618540641412543,-0.18645147533705364,0.3867924528301887,0,0,False,-342.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,64,False,30,0.6,0.0,0.003,2.0,248,248,248,0,0,0,0,0,0,0,248,62.5537798260611,-6465.0,0.8318923486966131,-0.07410568598339713,8955.0,0.05883029218059684,-0.01105095825589264,-0.18784469439601764,0.39919354838709675,0,0,False,-342.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,65,False,68,0.65,0.005,0.004,1.5,197,197,197,0,0,0,0,0,0,0,197,50.87815213735229,-5697.5,0.8353799479919098,-0.05604330714891058,8037.5,0.05282398849866502,-0.009951072371056857,-0.18838169274757324,0.43147208121827413,0,0,False,-442.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,66,False,51,0.6,0.01,0.004,2.0,212,212,212,0,0,0,0,0,0,0,212,53.50366956409081,-4872.5,0.8607658236890985,-0.04655987551557531,6647.5,0.04379838576840718,-0.008299479642639107,-0.18949282027251607,0.41509433962264153,0,0,False,-442.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,67,False,72,0.65,0.005,0.006,2.0,197,197,197,0,0,0,0,0,0,0,197,50.87815213735229,-7822.5,0.8039227973430254,-0.06100348142694025,11005.0,0.07225869993434011,-0.01373717704518429,-0.19011104625002884,0.4467005076142132,0,0,False,-655.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
