wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.attention_rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,11,False,28,0.6,0.0,0.003,1.0,253,253,253,0,0,0,0,0,0,0,253,64.52980556370522,472.5,1.0177966101694915,0.0420532273670028,4330.0,0.0281685559549173,0.0008024934057297983,0.028488979236782973,0.5454545454545454,0,0,True,-330.0,0.6243386243386243,6,False,min_profit_factor;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,12,False,76,0.65,0.01,0.004,1.0,195,195,195,0,0,0,0,0,0,0,195,49.73629080751847,287.5,1.0115857344348176,0.035327293704056795,3475.0,0.02265947214841139,0.0004885123673417091,0.02155885910060609,0.5230769230769231,0,0,True,-430.0,1.373913043478261,5,False,min_profit_factor;min_mar;min_trades_per_year;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,13,False,58,0.65,0.0,0.004,1.0,218,218,218,0,0,0,0,0,0,0,218,55.602622543789884,410.0,1.0145068553737284,0.03340298864847008,5265.0,0.03424000520265986,0.0006964496224748373,0.020340231210617198,0.5412844036697247,0,0,True,-430.0,0.9939024390243902,5,False,min_profit_factor;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,14,False,73,0.65,0.01,0.003,1.0,195,195,195,0,0,0,0,0,0,0,195,49.73641140285581,212.5,1.0102595051297525,0.04540946430500363,3765.0,0.024498560343565467,0.0003611423969018812,0.0147413722209491,0.5384615384615384,0,0,True,-330.0,1.388235294117647,6,False,min_profit_factor;min_mar;min_trades_per_year;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,15,False,11,0.55,0.005,0.003,1.5,279,279,279,0,0,0,0,0,0,0,279,71.16115453998798,248.75,1.0072627737226278,0.03963261895815157,5161.25,0.03345378532538242,0.00042271001060334434,0.012635640675395295,0.46236559139784944,0,0,True,-330.0,1.814070351758794,7,False,min_profit_factor;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,16,False,20,0.55,0.01,0.003,1.5,261,261,261,0,0,0,0,0,0,0,261,66.57011231160165,232.5,1.0074015121368882,0.04141045214324754,5132.5,0.033226247602709244,0.0003951117114513458,0.011891553815397702,0.4444444444444444,0,0,True,-330.0,1.9408602150537635,7,False,min_profit_factor;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,17,False,13,0.55,0.005,0.004,1.0,279,279,279,0,0,0,0,0,0,0,279,71.16115453998798,92.5,1.0026370180315016,0.02212637129198543,3565.0,0.02343043985475099,0.00015724959189578058,0.006711337596331769,0.5232974910394266,0,0,True,-430.0,4.27027027027027,6,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,18,False,65,0.65,0.005,0.003,1.5,208,208,208,0,0,0,0,0,0,0,208,53.0520435280197,97.5,1.0036959818043973,0.04383072448272528,4655.0,0.030190759552164995,0.00016574751298170654,0.005490008050155886,0.46634615384615385,0,0,True,-330.0,4.628205128205129,9,False,min_profit_factor;min_mar;max_consecutive_losses;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,19,False,2,0.55,0.0,0.003,1.5,293,293,293,0,0,0,0,0,0,0,293,74.73196516206622,97.5,1.0027466723008662,0.037891672865489875,6878.75,0.044465093729799614,0.00016574751298170654,0.0037275871718364527,0.4641638225255973,0,0,True,-330.0,4.628205128205129,7,False,min_profit_factor;min_mar;max_best_day_concentration
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,20,False,19,0.55,0.01,0.003,1.0,261,261,261,0,0,0,0,0,0,0,261,66.57027372382238,57.5,1.0021149425287357,0.03824450848321271,4362.5,0.028304947283049473,9.775847579218677e-05,0.0034537593309961687,0.5210727969348659,0,0,True,-330.0,5.130434782608695,5,False,min_profit_factor;min_mar;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,21,False,56,0.65,0.0,0.003,1.5,218,218,218,0,0,0,0,0,0,0,218,55.602622543789884,53.75,1.0019611420231689,0.043050385438355494,6517.5,0.042171159585567664,9.138355212678917e-05,0.002166967971117009,0.47706422018348627,0,0,True,-330.0,8.395348837209303,9,False,min_profit_factor;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,22,False,4,0.55,0.0,0.004,1.0,293,293,293,0,0,0,0,0,0,0,293,74.73196516206622,-127.5,0.996518771331058,0.021763377601624185,5247.5,0.03429458377583531,-0.00021686788901209564,-0.0063236775354860945,0.5221843003412969,0,0,False,-430.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,23,False,22,0.55,0.01,0.004,1.0,261,261,261,0,0,0,0,0,0,0,261,66.57011231160165,-292.5,0.9909231962761831,0.019981225464109964,3022.5,0.01984244214672575,-0.0004977245622558302,-0.025083835879443947,0.5019157088122606,0,0,False,-430.0,0.0,5,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,24,False,7,0.55,0.0,0.006,1.0,293,293,293,0,0,0,0,0,0,0,293,74.73087796717019,-1415.0,0.9687102659074576,0.00764302045662678,9430.0,0.060942902381490936,-0.0024145117978211506,-0.03961924528482033,0.515358361774744,0,0,False,-630.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,25,False,64,0.65,0.005,0.003,1.0,208,208,208,0,0,0,0,0,0,0,208,53.052172163046194,-877.5,0.9619264562316954,0.01809030441685766,4095.0,0.02678396232585519,-0.0014953546496647707,-0.05583022524719091,0.5336538461538461,0,0,False,-330.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,26,False,10,0.55,0.005,0.003,1.0,279,279,279,0,0,0,0,0,0,0,279,71.161327084086,-1070.0,0.9644931143188983,0.018692681080667295,4725.0,0.03081638975395803,-0.0018242717142590292,-0.059198099739270114,0.5268817204301075,0,0,False,-330.0,0.0,5,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,27,False,34,0.6,0.0,0.006,1.0,253,253,253,0,0,0,0,0,0,0,253,64.52871032660089,-2152.5,0.9467927326659251,-0.0005400029980439692,9417.5,0.06122515318478067,-0.0036797553475971245,-0.060102019450918046,0.5217391304347826,0,0,False,-630.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,28,False,35,0.6,0.0,0.006,1.5,253,253,253,0,0,0,0,0,0,0,253,64.52432974993818,-2415.0,0.9436340296417318,-0.0071893603760468435,10460.0,0.06823444991682703,-0.004130950937064171,-0.060540547217710516,0.4901185770750988,0,0,False,-630.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,29,False,55,0.65,0.0,0.003,1.0,218,218,218,0,0,0,0,0,0,0,218,55.602757363192644,-1127.5,0.9532739328636552,0.01275073790085935,4815.0,0.03151332689758987,-0.0019225810948206856,-0.06100850922749524,0.536697247706422,0,0,False,-330.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,30,False,5,0.55,0.0,0.004,1.5,293,293,293,0,0,0,0,0,0,0,293,74.73087796717019,-1996.25,0.9519641460626842,0.0054816593511529356,8205.0,0.05329089979135038,-0.0034113033901290724,-0.06401286905429132,0.45733788395904434,0,0,False,-430.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,31,False,16,0.55,0.005,0.006,1.0,279,279,279,0,0,0,0,0,0,0,279,71.16011929297093,-2095.0,0.9520841671908057,-0.000638607361404828,8375.0,0.054529177179132415,-0.0035809404610470663,-0.06567017230579897,0.5089605734767025,0,0,False,-630.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,32,False,1,0.55,0.0,0.003,1.0,293,293,293,0,0,0,0,0,0,0,293,74.73214636429103,-1540.0,0.951013916500994,0.011761780519784082,5710.0,0.037277623633099395,-0.002628674642835782,-0.0705161538382436,0.5221843003412969,0,0,False,-330.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,33,False,3,0.55,0.0,0.003,2.0,293,293,293,0,0,0,0,0,0,0,293,74.73087796717019,-2577.5,0.9332858806781416,0.00032767025708168267,9247.5,0.059877622377622376,-0.004411015476106339,-0.0736671781703015,0.4129692832764505,0,0,False,-330.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,34,False,32,0.6,0.0,0.004,1.5,253,253,253,0,0,0,0,0,0,0,253,64.52871032660089,-2440.0,0.9334106570239477,-0.0026334097507250877,8461.25,0.05508222867791259,-0.0041742596615163,-0.07578233055755304,0.4624505928853755,0,0,False,-430.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,093b69ee5bde7cec290d79c606023ba0570962a215b19e5773757d214cc2968f,240fe6ec877c5dc95ee7c3feb953a2941150fe52b50d7f61f76cd4a54bc4a1ff,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,35,False,8,0.55,0.0,0.006,1.5,293,293,293,0,0,0,0,0,0,0,293,74.72580480921694,-3121.25,0.9356741717759802,-0.009611889370763755,10610.0,0.06938892295115472,-0.005348529632944299,-0.07708045326931094,0.4812286689419795,0,0,False,-630.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
