campaign_id,variant_id,run_id,terminal_stage,stage_status,stage_passed,total_combinations_tested,profitable_combo_rate,benchmark_pass_combos,top_net_profit,top_profit_factor,top_expectancy_r,top_mar,top_max_drawdown,top_trades,top_trades_per_year,top_win_rate,top_failure_reason,top_parameters,config_path,report_path
es_vwap_deviation_orderflow_reversion,afternoon_signed_counterflow_1530,run1,limited_core_grid_test,failed,False,81,0.0,0,-7712.5,0.3704081632653061,-0.30937979035288166,-0.6559437653495133,7712.5,235,152.7394729525163,0.5531914893617021,min_total_net_profit,"{'entry.params.min_vwap_deviation_ticks': 16, 'entry.params.min_counterflow_imbalance': 0.04, 'sl.params.stop_offset_ticks': 2, 'tp.params.target_r_multiple': 0.5}",campaigns/es_vwap_deviation_orderflow_reversion/variants/afternoon_signed_counterflow_1530/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/afternoon_signed_counterflow_1530/ES/run1/campaign_test_summary.json
es_vwap_deviation_orderflow_reversion,afternoon_signed_counterflow_1530,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-3145.0,0.5864562787639711,-0.28615137438371485,-0.512014686869123,4030.0,139,90.65577104310302,0.4892086330935252,min_total_net_profit;max_consecutive_losses,"{'entry.params.min_vwap_deviation_ticks': 24, 'entry.params.min_counterflow_imbalance': 0.08, 'sl.params.stop_offset_ticks': 1, 'tp.params.target_r_multiple': 0.75}",campaigns/es_vwap_deviation_orderflow_reversion/rescue_attempts/parameter_space_rescue_1/afternoon_signed_counterflow_1530/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/afternoon_signed_counterflow_1530/ES/rescue1/campaign_test_summary.json
es_vwap_deviation_orderflow_reversion,midday_large20_counterflow_1400,run1,limited_core_grid_test,failed,False,81,0.0,0,-5382.5,0.414468316562415,-0.30877035426022775,-0.6416277946456164,5487.5,209,135.84903142089163,0.5645933014354066,min_total_net_profit,"{'entry.params.min_vwap_deviation_ticks': 16, 'entry.params.min_counterflow_imbalance': 0.0, 'sl.params.stop_offset_ticks': 1, 'tp.params.target_r_multiple': 0.5}",campaigns/es_vwap_deviation_orderflow_reversion/variants/midday_large20_counterflow_1400/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/midday_large20_counterflow_1400/ES/run1/campaign_test_summary.json
es_vwap_deviation_orderflow_reversion,midday_large20_counterflow_1400,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-2131.25,0.37545787545787546,-0.1686131206444667,-0.6195240828556626,2242.5,95,61.75413878126101,0.7368421052631579,min_total_net_profit,"{'entry.params.min_vwap_deviation_ticks': 24, 'entry.params.min_counterflow_imbalance': 0.08, 'sl.params.stop_offset_ticks': 3, 'tp.params.target_r_multiple': 0.25}",campaigns/es_vwap_deviation_orderflow_reversion/rescue_attempts/parameter_space_rescue_1/midday_large20_counterflow_1400/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/midday_large20_counterflow_1400/ES/rescue1/campaign_test_summary.json
es_vwap_deviation_orderflow_reversion,midday_signed_counterflow_1400,run1,limited_core_grid_test,failed,False,81,0.0,0,-5351.25,0.4287429943955164,-0.29701666937872334,-0.6438922930474411,5436.25,214,139.09900824914263,0.5747663551401869,min_total_net_profit,"{'entry.params.min_vwap_deviation_ticks': 16, 'entry.params.min_counterflow_imbalance': 0.02, 'sl.params.stop_offset_ticks': 1, 'tp.params.target_r_multiple': 0.5}",campaigns/es_vwap_deviation_orderflow_reversion/variants/midday_signed_counterflow_1400/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/midday_signed_counterflow_1400/ES/run1/campaign_test_summary.json
es_vwap_deviation_orderflow_reversion,midday_signed_counterflow_1400,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-1858.75,0.39882757226601984,-0.1518293578496766,-0.6455600278452386,1875.625,93,60.450316066562436,0.7419354838709677,min_total_net_profit,"{'entry.params.min_vwap_deviation_ticks': 24, 'entry.params.min_counterflow_imbalance': 0.08, 'sl.params.stop_offset_ticks': 3, 'tp.params.target_r_multiple': 0.25}",campaigns/es_vwap_deviation_orderflow_reversion/rescue_attempts/parameter_space_rescue_1/midday_signed_counterflow_1400/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/midday_signed_counterflow_1400/ES/rescue1/campaign_test_summary.json
es_vwap_deviation_orderflow_reversion,morning_large10_counterflow_1200,run1,limited_core_grid_test,failed,False,81,0.0,0,-3438.75,0.4948586118251928,-0.2831624237998223,-0.652654385569185,3438.75,139,90.35270563372448,0.5755395683453237,min_total_net_profit,"{'entry.params.min_vwap_deviation_ticks': 16, 'entry.params.min_counterflow_imbalance': 0.04, 'sl.params.stop_offset_ticks': 1, 'tp.params.target_r_multiple': 0.5}",campaigns/es_vwap_deviation_orderflow_reversion/variants/morning_large10_counterflow_1200/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/morning_large10_counterflow_1200/ES/run1/campaign_test_summary.json
es_vwap_deviation_orderflow_reversion,morning_large10_counterflow_1200,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-2266.25,0.34144569560479476,-0.1406887110757632,-0.6444389218312625,2291.875,87,56.54959681156733,0.7471264367816092,min_total_net_profit,"{'entry.params.min_vwap_deviation_ticks': 18, 'entry.params.min_counterflow_imbalance': 0.08, 'sl.params.stop_offset_ticks': 3, 'tp.params.target_r_multiple': 0.25}",campaigns/es_vwap_deviation_orderflow_reversion/rescue_attempts/parameter_space_rescue_1/morning_large10_counterflow_1200/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/morning_large10_counterflow_1200/ES/rescue1/campaign_test_summary.json
es_vwap_deviation_orderflow_reversion,morning_signed_counterflow_1200,run1,limited_core_grid_test,failed,False,81,0.0,0,-3942.5,0.4530003468609088,-0.2704303046941848,-0.6530450328171615,3942.5,141,91.65274456370614,0.5815602836879432,min_total_net_profit,"{'entry.params.min_vwap_deviation_ticks': 16, 'entry.params.min_counterflow_imbalance': 0.04, 'sl.params.stop_offset_ticks': 1, 'tp.params.target_r_multiple': 0.5}",campaigns/es_vwap_deviation_orderflow_reversion/variants/morning_signed_counterflow_1200/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/morning_signed_counterflow_1200/ES/run1/campaign_test_summary.json
es_vwap_deviation_orderflow_reversion,morning_signed_counterflow_1200,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-2043.125,0.35826462504907736,-0.16957482385730555,-0.6377039121964755,2087.5,83,53.94961534896653,0.7228915662650602,min_total_net_profit,"{'entry.params.min_vwap_deviation_ticks': 18, 'entry.params.min_counterflow_imbalance': 0.08, 'sl.params.stop_offset_ticks': 3, 'tp.params.target_r_multiple': 0.25}",campaigns/es_vwap_deviation_orderflow_reversion/rescue_attempts/parameter_space_rescue_1/morning_signed_counterflow_1200/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/morning_signed_counterflow_1200/ES/rescue1/campaign_test_summary.json
