point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2026-01-05 09:59:45.008000-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2026-01-05 10:03:00-05:00,1,432.5,432.5,150432.5,150432.5,0.0,0.0
2,2026-01-06 13:15:00-05:00,2,995.0,1427.5,151427.5,151427.5,0.0,0.0
3,2026-01-07 10:06:00-05:00,3,188.75,1616.25,151616.25,151616.25,0.0,0.0
4,2026-01-08 10:36:00-05:00,4,301.25,1917.5,151917.5,151917.5,0.0,0.0
5,2026-01-16 15:57:00-05:00,5,295.0,2212.5,152212.5,152212.5,0.0,0.0
6,2026-01-23 09:57:00-05:00,6,-167.5,2045.0,152045.0,152212.5,167.5,0.0011004352467767103
7,2026-02-06 11:33:00-05:00,7,2138.75,4183.75,154183.75,154183.75,0.0,0.0
8,2026-02-09 10:30:00-05:00,8,-592.5,3591.25,153591.25,154183.75,592.5,0.0038428174175294087
9,2026-02-10 13:27:00-05:00,9,-755.0,2836.25,152836.25,154183.75,1347.5,0.008739572101469837
10,2026-02-13 10:11:00-05:00,10,-317.5,2518.75,152518.75,154183.75,1665.0,0.010798803375842136
11,2026-02-17 11:18:00-05:00,11,-1467.5,1051.25,151051.25,154183.75,3132.5,0.0203166676125078
12,2026-02-19 09:53:00-05:00,12,-80.0,971.25,150971.25,154183.75,3212.5,0.02083552903597169
13,2026-02-20 11:15:00-05:00,13,695.0,1666.25,151666.25,154183.75,2517.5,0.016327920419629178
14,2026-02-24 10:24:00-05:00,14,-467.5,1198.75,151198.75,154183.75,2985.0,0.019360016862996262
15,2026-02-26 10:12:00-05:00,15,-405.0,793.75,150793.75,154183.75,3390.0,0.02198675281928219
16,2026-02-27 11:18:00-05:00,16,-292.5,501.25,150501.25,154183.75,3682.5,0.02388383989882202
17,2026-03-02 11:09:00-05:00,17,-555.0,-53.75,149946.25,154183.75,4237.5,0.027483441024102735
18,2026-03-13 10:09:00-04:00,18,-505.0,-558.75,149441.25,154183.75,4742.5,0.030758753759718517
19,2026-03-25 11:15:00-04:00,19,-542.5,-1101.25,148898.75,154183.75,5285.0,0.034277282787583
20,2026-03-31 10:54:00-04:00,20,-867.5,-1968.75,148031.25,154183.75,6152.5,0.03990368634826952
21,2026-04-06 10:18:00-04:00,21,957.5,-1011.25,148988.75,154183.75,5195.0,0.033693563686186125
22,2026-04-10 10:12:00-04:00,22,320.0,-691.25,149308.75,154183.75,4875.0,0.03161811799233058
23,2026-04-13 10:42:00-04:00,23,-242.5,-933.75,149066.25,154183.75,5117.5,0.03319091668220549
24,2026-04-21 10:51:00-04:00,24,-630.0,-1563.75,148436.25,154183.75,5747.5,0.03727695039198359
25,2026-04-30 10:45:00-04:00,25,676.25,-887.5,149112.5,154183.75,5071.25,0.032890949921765424
26,2026-05-07 10:39:00-04:00,26,-280.0,-1167.5,148832.5,154183.75,5351.25,0.034706964903889026
27,2026-05-08 15:57:00-04:00,27,470.0,-697.5,149302.5,154183.75,4881.25,0.031658654041038695
28,2026-05-13 10:54:00-04:00,28,-80.0,-777.5,149222.5,154183.75,4961.25,0.03217751546450258
29,2026-05-18 10:30:00-04:00,29,882.5,105.0,150105.0,154183.75,4078.75,0.026453825386916586
30,2026-05-19 09:54:00-04:00,30,-305.0,-200.0,149800.0,154183.75,4383.75,0.02843198456387265
31,2026-06-01 10:18:00-04:00,31,301.25,101.25,150101.25,154183.75,4082.5,0.026478147016141453
32,2026-06-04 10:18:00-04:00,32,151.25,252.5,150252.5,154183.75,3931.25,0.025497174637405043
33,2026-06-09 10:10:00-04:00,33,-105.0,147.5,150147.5,154183.75,4036.25,0.026178180255701396
