campaign_id,variant_id,symbol,timeframe,stage,result,decision,rows,pass_rows,failed_rows,min_full_signals_per_year,min_latest_1260_signals_per_year,min_latest_252_signals,max_missing_signal_bar_dates,max_missing_entry_bar_dates,pass_variant_density_gate,failure_reason,config_path,report_path
nq_bankruptcy_distress_regime_reversion,business_ch11_growth_prior_down_long_1130,NQ,5m,pre_pnl_density_screen,failed_density,FAIL,3,1,2,12.928303,20.741617,0,0,0,False,density failed: pass_rows=1/3; min_full=12.928303; min_latest1260=20.741617; min_latest252=0; missing_signal_bars=0; missing_entry_bars=0; no staged PnL run,campaigns/nq_bankruptcy_distress_regime_reversion/variants/business_ch11_growth_prior_down_long_1130/config.yaml,backtest-campaigns/nq_bankruptcy_distress_regime_reversion/campaign_test_summary.json
nq_bankruptcy_distress_regime_reversion,business_ch11_share_prior_down_long_1330,NQ,5m,pre_pnl_density_screen,failed_density,FAIL,3,1,2,16.491221,22.51947,35,0,0,False,density failed: pass_rows=1/3; min_full=16.491221; min_latest1260=22.51947; min_latest252=35; missing_signal_bars=0; missing_entry_bars=0; no staged PnL run,campaigns/nq_bankruptcy_distress_regime_reversion/variants/business_ch11_share_prior_down_long_1330/config.yaml,backtest-campaigns/nq_bankruptcy_distress_regime_reversion/campaign_test_summary.json
nq_bankruptcy_distress_regime_reversion,chapter11_share_prior_down_long_1330,NQ,5m,pre_pnl_density_screen,failed_density,FAIL,3,1,2,16.389423,22.321931,35,0,0,False,density failed: pass_rows=1/3; min_full=16.389423; min_latest1260=22.321931; min_latest252=35; missing_signal_bars=0; missing_entry_bars=0; no staged PnL run,campaigns/nq_bankruptcy_distress_regime_reversion/variants/chapter11_share_prior_down_long_1330/config.yaml,backtest-campaigns/nq_bankruptcy_distress_regime_reversion/campaign_test_summary.json
nq_bankruptcy_distress_regime_reversion,total_ch11_growth_prior_down_long_1130,NQ,5m,pre_pnl_density_screen,failed_density,FAIL,3,1,2,15.167851,21.334235,0,0,0,False,density failed: pass_rows=1/3; min_full=15.167851; min_latest1260=21.334235; min_latest252=0; missing_signal_bars=0; missing_entry_bars=0; no staged PnL run,campaigns/nq_bankruptcy_distress_regime_reversion/variants/total_ch11_growth_prior_down_long_1130/config.yaml,backtest-campaigns/nq_bankruptcy_distress_regime_reversion/campaign_test_summary.json
nq_bankruptcy_distress_regime_reversion,total_ch11_z_prior_up_short_1330,NQ,5m,pre_pnl_density_screen,failed_density,FAIL,3,1,2,19.646948,30.816117,45,0,0,False,density failed: pass_rows=1/3; min_full=19.646948; min_latest1260=30.816117; min_latest252=45; missing_signal_bars=0; missing_entry_bars=0; no staged PnL run,campaigns/nq_bankruptcy_distress_regime_reversion/variants/total_ch11_z_prior_up_short_1330/config.yaml,backtest-campaigns/nq_bankruptcy_distress_regime_reversion/campaign_test_summary.json
