campaign_id,variant_id,symbol,test_run_id,run_dir,terminal_stage,terminal_status,core_status,core_total_combinations,core_profitable_iterations,core_profitable_rate,core_benchmark_pass_combos,core_top_net_profit,core_top_profit_factor,core_top_trades,core_top_trades_per_year,core_top_mar,core_top_failure_reason,fixed_config_net_profit,fixed_config_profit_factor,fixed_config_mar,fixed_config_trades,fixed_config_trades_per_year,fixed_config_win_rate,fixed_config_max_consecutive_losses,fixed_config_apex_rule_violations,apex_rule_violating_iterations,monkey_status,monkey_core_beats_net_profit_rate,monkey_core_beats_max_drawdown_rate,monkey_profitable_rate,monkey_median_net_profit,wfa_status,monte_carlo_status,acceptance_oos_status
nq_btc_crypto_risk_sentiment,btc_1d_strength_long_1000,NQ,run1,backtest-campaigns/nq_btc_crypto_risk_sentiment/btc_1d_strength_long_1000/NQ/run1,limited_core_grid_test,failed,failed,27,0,0.0,0,-382.5,0.9878898211176191,126,111.43576351813768,-0.03660443684279073,min_total_net_profit,-6720.0,0.7635051909202886,-0.5157046003372585,111,98.17306786843345,0.43243243243243246,8,0,0,skipped,,,,,skipped,skipped,skipped
nq_btc_crypto_risk_sentiment,btc_1d_weakness_short_1000,NQ,run1,backtest-campaigns/nq_btc_crypto_risk_sentiment/btc_1d_weakness_short_1000/NQ/run1,limited_core_grid_test,failed,failed,27,1,0.037037037037037035,0,130.0,1.007656065959953,83,76.36008710938525,0.027221068532628748,max_consecutive_losses;max_best_day_concentration,-7490.0,0.7146666666666667,-0.7198459465908078,96,88.31407612631048,0.3645833333333333,13,0,0,skipped,,,,,skipped,skipped,skipped
nq_btc_crypto_risk_sentiment,btc_3d_strength_long_1030,NQ,run1,backtest-campaigns/nq_btc_crypto_risk_sentiment/btc_3d_strength_long_1030/NQ/run1,limited_core_grid_test,failed,failed,27,11,0.4074074074074074,5,4620.0,1.1790697674418604,123,109.78232943312658,0.8743634392853581,none_on_top_cell_but_stage_failed_stability,-1850.0,0.9225941422594143,-0.2846070332866376,107,95.55196740099325,0.48598130841121495,9,0,0,skipped,,,,,skipped,skipped,skipped
nq_btc_crypto_risk_sentiment,btc_3d_weakness_short_1130,NQ,run1,backtest-campaigns/nq_btc_crypto_risk_sentiment/btc_3d_weakness_short_1130/NQ/run1,limited_core_grid_test,failed,failed,27,3,0.1111111111111111,0,2075.0,1.107624481327801,99,90.35780413525026,0.5891473621572711,max_best_day_concentration,-1455.0,0.9317542213883677,-0.41426359597907575,99,90.35780413525026,0.40404040404040403,6,0,0,skipped,,,,,skipped,skipped,skipped
nq_btc_crypto_risk_sentiment,btc_volatility_riskoff_short_1330,NQ,run1,backtest-campaigns/nq_btc_crypto_risk_sentiment/btc_volatility_riskoff_short_1330/NQ/run1,limited_monkey_test,failed,passed,27,25,0.9259259259259259,5,4440.0,1.316126735493058,95,84.8306737904725,1.501299357583169,,155.0,1.0100096867936712,0.04430779979560249,85,75.89468662837974,0.43529411764705883,5,0,0,failed,0.73475,0.676875,,,skipped,skipped,skipped
