point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2025-06-24 10:30:00-04:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2025-06-24 12:00:00-04:00,1,-642.5,-642.5,149357.5,150000.0,642.5,0.0042833333333333334
2,2025-06-25 12:00:00-04:00,2,345.0,-297.5,149702.5,150000.0,297.5,0.0019833333333333335
3,2025-06-27 12:00:00-04:00,3,470.0,172.5,150172.5,150172.5,0.0,0.0
4,2025-07-01 12:00:00-04:00,4,-105.0,67.5,150067.5,150172.5,105.0,0.0006991959246866104
5,2025-07-07 12:00:00-04:00,5,632.5,700.0,150700.0,150700.0,0.0,0.0
6,2025-07-14 12:00:00-04:00,6,607.5,1307.5,151307.5,151307.5,0.0,0.0
7,2025-07-16 11:20:00-04:00,7,1245.0,2552.5,152552.5,152552.5,0.0,0.0
8,2025-07-17 12:00:00-04:00,8,882.5,3435.0,153435.0,153435.0,0.0,0.0
9,2025-07-30 12:00:00-04:00,9,57.5,3492.5,153492.5,153492.5,0.0,0.0
10,2025-08-01 12:00:00-04:00,10,-342.5,3150.0,153150.0,153492.5,342.5,0.0022313793833574932
11,2025-08-06 11:18:00-04:00,11,1257.5,4407.5,154407.5,154407.5,0.0,0.0
12,2025-08-18 12:00:00-04:00,12,-155.0,4252.5,154252.5,154407.5,155.0,0.0010038372488383014
13,2025-09-04 12:00:00-04:00,13,-692.5,3560.0,153560.0,154407.5,847.5,0.005488723021873938
14,2025-10-01 12:00:00-04:00,14,-742.5,2817.5,152817.5,154407.5,1590.0,0.010297427262276768
15,2025-10-02 12:00:00-04:00,15,157.5,2975.0,152975.0,154407.5,1432.5,0.009277399090070106
16,2025-10-03 12:00:00-04:00,16,-592.5,2382.5,152382.5,154407.5,2025.0,0.013114647928371356
17,2025-10-13 12:00:00-04:00,17,1032.5,3415.0,153415.0,154407.5,992.5,0.0064277965772388
18,2025-10-16 11:56:00-04:00,18,1332.5,4747.5,154747.5,154747.5,0.0,0.0
19,2025-10-17 10:56:00-04:00,19,-1355.0,3392.5,153392.5,154747.5,1355.0,0.008756199615502674
20,2025-11-06 10:37:00-05:00,20,1345.0,4737.5,154737.5,154747.5,10.0,6.462139937640349e-05
21,2025-11-07 10:59:00-05:00,21,-1367.5,3370.0,153370.0,154747.5,1377.5,0.008901597764099581
22,2025-11-13 10:47:00-05:00,22,-1392.5,1977.5,151977.5,154747.5,2770.0,0.017900127627263767
23,2025-11-17 11:07:00-05:00,23,1345.0,3322.5,153322.5,154747.5,1425.0,0.009208549411137499
24,2025-12-02 12:00:00-05:00,24,-530.0,2792.5,152792.5,154747.5,1955.0,0.012633483578086883
25,2025-12-04 12:00:00-05:00,25,-442.5,2350.0,152350.0,154747.5,2397.5,0.015492980500492737
26,2025-12-19 12:00:00-05:00,26,232.5,2582.5,152582.5,154747.5,2165.0,0.013990532964991358
27,2025-12-22 12:00:00-05:00,27,-642.5,1940.0,151940.0,154747.5,2807.5,0.018142457874925282
28,2025-12-23 12:00:00-05:00,28,-917.5,1022.5,151022.5,154747.5,3725.0,0.024071471267710302
29,2025-12-26 12:00:00-05:00,29,332.5,1355.0,151355.0,154747.5,3392.5,0.021922809738444887
30,2025-12-29 12:00:00-05:00,30,395.0,1750.0,151750.0,154747.5,2997.5,0.019370264463076946
31,2025-12-31 12:00:00-05:00,31,57.5,1807.5,151807.5,154747.5,2940.0,0.018998691416662626
32,2026-01-09 12:00:00-05:00,32,-405.0,1402.5,151402.5,154747.5,3345.0,0.02161585809140697
33,2026-01-14 12:00:00-05:00,33,-1105.0,297.5,150297.5,154747.5,4450.0,0.028756522722499556
34,2026-01-22 12:00:00-05:00,34,-680.0,-382.5,149617.5,154747.5,5130.0,0.033150777880094996
35,2026-01-28 12:00:00-05:00,35,870.0,487.5,150487.5,154747.5,4260.0,0.02752871613434789
36,2026-01-30 10:47:00-05:00,36,1382.5,1870.0,151870.0,154747.5,2877.5,0.018594807670560105
37,2026-02-03 12:00:00-05:00,37,745.0,2615.0,152615.0,154747.5,2132.5,0.013780513417018046
38,2026-02-06 12:00:00-05:00,38,-930.0,1685.0,151685.0,154747.5,3062.5,0.01979030355902357
39,2026-02-17 11:03:00-05:00,39,-1380.0,305.0,150305.0,154747.5,4442.5,0.028708056672967254
40,2026-02-24 12:00:00-05:00,40,-117.5,187.5,150187.5,154747.5,4560.0,0.029467358115639993
41,2026-02-25 12:00:00-05:00,41,-492.5,-305.0,149695.0,154747.5,5052.5,0.032649962034927864
42,2026-03-02 11:41:00-05:00,42,1357.5,1052.5,151052.5,154747.5,3695.0,0.023877607069581093
43,2026-03-05 12:00:00-05:00,43,70.0,1122.5,151122.5,154747.5,3625.0,0.023425257273946266
44,2026-03-09 10:44:00-04:00,44,-1355.0,-232.5,149767.5,154747.5,4980.0,0.03218145688944894
45,2026-03-10 10:45:00-04:00,45,-1380.0,-1612.5,148387.5,154747.5,6360.0,0.041099210003392624
46,2026-03-11 12:00:00-04:00,46,-1005.0,-2617.5,147382.5,154747.5,7365.0,0.047593660640721173
47,2026-03-12 12:00:00-04:00,47,607.5,-2010.0,147990.0,154747.5,6757.5,0.043667910628604666
48,2026-03-16 10:50:00-04:00,48,-1367.5,-3377.5,146622.5,154747.5,8125.0,0.05250488699332784
49,2026-03-17 12:00:00-04:00,49,770.0,-2607.5,147392.5,154747.5,7355.0,0.04752903924134477
50,2026-03-19 10:35:00-04:00,50,1307.5,-1300.0,148700.0,154747.5,6047.5,0.03907979127288001
51,2026-03-20 12:00:00-04:00,51,-617.5,-1917.5,148082.5,154747.5,6665.0,0.04307016268437293
52,2026-03-24 10:52:00-04:00,52,1307.5,-610.0,149390.0,154747.5,5357.5,0.034620914715908176
53,2026-03-25 11:16:00-04:00,53,1320.0,710.0,150710.0,154747.5,4037.5,0.026090889998222913
54,2026-03-26 10:55:00-04:00,54,-1342.5,-632.5,149367.5,154747.5,5380.0,0.03476631286450508
55,2026-04-07 11:02:00-04:00,55,1307.5,675.0,150675.0,154747.5,4072.5,0.026317064896040323
56,2026-04-20 12:00:00-04:00,56,-717.5,-42.5,149957.5,154747.5,4790.0,0.030953650301297275
57,2026-04-21 10:59:00-04:00,57,-1455.0,-1497.5,148502.5,154747.5,6245.0,0.04035606391056398
58,2026-04-23 12:00:00-04:00,58,-317.5,-1815.0,148185.0,154747.5,6562.5,0.0424077933407648
59,2026-04-24 11:44:00-04:00,59,1420.0,-395.0,149605.0,154747.5,5142.5,0.0332315546293155
60,2026-04-30 11:31:00-04:00,60,-1455.0,-1850.0,148150.0,154747.5,6597.5,0.042633968238582204
61,2026-05-11 12:00:00-04:00,61,882.5,-967.5,149032.5,154747.5,5715.0,0.0369311297436146
62,2026-05-18 10:36:00-04:00,62,-1505.0,-2472.5,147527.5,154747.5,7220.0,0.04665665034976332
63,2026-05-20 11:15:00-04:00,63,-1505.0,-3977.5,146022.5,154747.5,8725.0,0.05638217095591205
64,2026-05-21 12:00:00-04:00,64,357.5,-3620.0,146380.0,154747.5,8367.5,0.05407195592820563
65,2026-05-22 12:00:00-04:00,65,-1005.0,-4625.0,145375.0,154747.5,9372.5,0.06056640656553418
66,2026-05-27 12:00:00-04:00,66,-505.0,-5130.0,144870.0,154747.5,9877.5,0.06382978723404255
67,2026-05-28 12:00:00-04:00,67,632.5,-4497.5,145502.5,154747.5,9245.0,0.059742483723485035
68,2026-06-02 12:00:00-04:00,68,957.5,-3540.0,146460.0,154747.5,8287.5,0.053554984733194394
69,2026-06-03 12:00:00-04:00,69,-805.0,-4345.0,145655.0,154747.5,9092.5,0.05875700738299488
70,2026-06-08 12:00:00-04:00,70,-142.5,-4487.5,145512.5,154747.5,9235.0,0.05967786232410863
