trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,trend_lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_pullback_return_ticks,trend_return_ticks,trend_start_timestamp,trend_end_timestamp,share_rank_min,min_abs_return_ticks,min_trend_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
13,trend_filtered_mes_participation_crowding,2025-09-04,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6547619047619048,0.3813304657808679,39.0,-45.0,2025-09-04 09:45:00-04:00,2025-09-04 10:15:00-04:00,0.5,4.0,4.0,2025-09-04 10:30:00-04:00,2025-09-04 10:30:00-04:00,2025-09-04 10:30:00-04:00,2025-09-04 10:30:00-04:00,0.003,1.5,12:00:00,6470.25,2025-09-04 10:29:00-04:00,6470.5,6468.75,2025-09-04 10:30:00-04:00,2025-09-04 10:30:00-04:00,6469.75,6495.75,6443.75,26.0,1,0.0,18.0,fixed_contracts,2025-09-04 12:00:00-04:00,6483.5,eod_flatten,-687.5,-692.5,-0.5288461538461539,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
14,trend_filtered_mes_participation_crowding,2025-10-01,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7261904761904762,0.3891923174304626,36.0,-24.0,2025-10-01 09:45:00-04:00,2025-10-01 10:15:00-04:00,0.5,4.0,4.0,2025-10-01 10:30:00-04:00,2025-10-01 10:30:00-04:00,2025-10-01 10:30:00-04:00,2025-10-01 10:30:00-04:00,0.003,1.5,12:00:00,6730.5,2025-10-01 10:29:00-04:00,6732.25,6729.25,2025-10-01 10:30:00-04:00,2025-10-01 10:30:00-04:00,6730.25,6757.25,6703.25,27.0,1,2.75,17.25,fixed_contracts,2025-10-01 12:00:00-04:00,6745.0,eod_flatten,-737.5,-742.5,-0.5462962962962963,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
15,trend_filtered_mes_participation_crowding,2025-10-02,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5674603174603174,0.3717866823196312,5.0,-18.0,2025-10-02 09:45:00-04:00,2025-10-02 10:15:00-04:00,0.5,4.0,4.0,2025-10-02 10:30:00-04:00,2025-10-02 10:30:00-04:00,2025-10-02 10:30:00-04:00,2025-10-02 10:30:00-04:00,0.003,1.5,12:00:00,6761.5,2025-10-02 10:29:00-04:00,6762.75,6761.0,2025-10-02 10:30:00-04:00,2025-10-02 10:30:00-04:00,6761.0,6788.25,6733.75,27.25,1,19.5,3.75,fixed_contracts,2025-10-02 12:00:00-04:00,6757.75,eod_flatten,162.5,157.5,0.11926605504587157,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
16,trend_filtered_mes_participation_crowding,2025-10-03,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6031746031746031,0.3753776894530854,32.0,-8.0,2025-10-03 09:45:00-04:00,2025-10-03 10:15:00-04:00,0.5,4.0,4.0,2025-10-03 10:30:00-04:00,2025-10-03 10:30:00-04:00,2025-10-03 10:30:00-04:00,2025-10-03 10:30:00-04:00,0.003,1.5,12:00:00,6786.75,2025-10-03 10:29:00-04:00,6786.75,6785.5,2025-10-03 10:30:00-04:00,2025-10-03 10:30:00-04:00,6786.25,6813.5,6759.0,27.25,1,0.5,13.0,fixed_contracts,2025-10-03 12:00:00-04:00,6798.0,eod_flatten,-587.5,-592.5,-0.43119266055045874,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
17,trend_filtered_mes_participation_crowding,2025-10-13,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.75,0.3957966465048618,-55.0,45.0,2025-10-13 09:45:00-04:00,2025-10-13 10:15:00-04:00,0.5,4.0,4.0,2025-10-13 10:30:00-04:00,2025-10-13 10:30:00-04:00,2025-10-13 10:30:00-04:00,2025-10-13 10:30:00-04:00,0.003,1.5,12:00:00,6672.75,2025-10-13 10:29:00-04:00,6674.0,6671.5,2025-10-13 10:30:00-04:00,2025-10-13 10:30:00-04:00,6673.25,6646.5,6700.0,26.75,1,23.5,11.5,fixed_contracts,2025-10-13 12:00:00-04:00,6694.0,eod_flatten,1037.5,1032.5,0.7757009345794392,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
18,trend_filtered_mes_participation_crowding,2025-10-16,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7698412698412699,0.4083317537541332,45.0,-60.0,2025-10-16 09:45:00-04:00,2025-10-16 10:15:00-04:00,0.5,4.0,4.0,2025-10-16 10:30:00-04:00,2025-10-16 10:30:00-04:00,2025-10-16 10:30:00-04:00,2025-10-16 10:30:00-04:00,0.003,1.5,12:00:00,6732.25,2025-10-16 10:29:00-04:00,6732.75,6728.25,2025-10-16 10:30:00-04:00,2025-10-16 10:30:00-04:00,6732.25,6759.25,6705.25,27.0,1,29.25,18.25,fixed_contracts,2025-10-16 11:56:00-04:00,6705.5,target,1337.5,1332.5,0.9907407407407407,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
19,trend_filtered_mes_participation_crowding,2025-10-17,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8571428571428571,0.4543983202834522,-32.0,181.0,2025-10-17 09:45:00-04:00,2025-10-17 10:15:00-04:00,0.5,4.0,4.0,2025-10-17 10:30:00-04:00,2025-10-17 10:30:00-04:00,2025-10-17 10:30:00-04:00,2025-10-17 10:30:00-04:00,0.003,1.5,12:00:00,6683.0,2025-10-17 10:29:00-04:00,6686.25,6681.0,2025-10-17 10:30:00-04:00,2025-10-17 10:30:00-04:00,6683.25,6656.5,6710.0,26.75,1,0.75,28.5,fixed_contracts,2025-10-17 10:56:00-04:00,6656.25,stop,-1350.0,-1355.0,-1.0093457943925233,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
20,trend_filtered_mes_participation_crowding,2025-11-06,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6468253968253969,0.3778953812128512,59.0,-117.0,2025-11-06 09:45:00-05:00,2025-11-06 10:15:00-05:00,0.5,4.0,4.0,2025-11-06 10:30:00-05:00,2025-11-06 10:30:00-05:00,2025-11-06 10:30:00-05:00,2025-11-06 10:30:00-05:00,0.003,1.5,12:00:00,6792.75,2025-11-06 10:29:00-05:00,6796.5,6791.5,2025-11-06 10:30:00-05:00,2025-11-06 10:30:00-05:00,6792.25,6819.5,6765.0,27.25,1,28.0,1.75,fixed_contracts,2025-11-06 10:37:00-05:00,6765.25,target,1350.0,1345.0,0.9908256880733946,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
21,trend_filtered_mes_participation_crowding,2025-11-07,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6984126984126984,0.384800176564463,-25.0,45.0,2025-11-07 09:45:00-05:00,2025-11-07 10:15:00-05:00,0.5,4.0,4.0,2025-11-07 10:30:00-05:00,2025-11-07 10:30:00-05:00,2025-11-07 10:30:00-05:00,2025-11-07 10:30:00-05:00,0.003,1.5,12:00:00,6703.25,2025-11-07 10:29:00-05:00,6707.25,6700.75,2025-11-07 10:30:00-05:00,2025-11-07 10:30:00-05:00,6703.5,6676.5,6730.5,27.0,1,3.5,27.25,fixed_contracts,2025-11-07 10:59:00-05:00,6676.25,stop,-1362.5,-1367.5,-1.0092592592592593,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
22,trend_filtered_mes_participation_crowding,2025-11-13,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5912698412698413,0.373466788802252,-60.0,107.0,2025-11-13 09:45:00-05:00,2025-11-13 10:15:00-05:00,0.5,4.0,4.0,2025-11-13 10:30:00-05:00,2025-11-13 10:30:00-05:00,2025-11-13 10:30:00-05:00,2025-11-13 10:30:00-05:00,0.003,1.5,12:00:00,6831.0,2025-11-13 10:29:00-05:00,6833.0,6829.75,2025-11-13 10:30:00-05:00,2025-11-13 10:30:00-05:00,6831.25,6803.75,6858.75,27.5,1,0.75,29.0,fixed_contracts,2025-11-13 10:47:00-05:00,6803.5,stop,-1387.5,-1392.5,-1.009090909090909,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
23,trend_filtered_mes_participation_crowding,2025-11-17,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7222222222222222,0.3903462100027222,13.0,-9.0,2025-11-17 09:45:00-05:00,2025-11-17 10:15:00-05:00,0.5,4.0,4.0,2025-11-17 10:30:00-05:00,2025-11-17 10:30:00-05:00,2025-11-17 10:30:00-05:00,2025-11-17 10:30:00-05:00,0.003,1.5,12:00:00,6758.25,2025-11-17 10:29:00-05:00,6760.75,6756.75,2025-11-17 10:30:00-05:00,2025-11-17 10:30:00-05:00,6757.75,6785.0,6730.5,27.25,1,28.0,3.75,fixed_contracts,2025-11-17 11:07:00-05:00,6730.75,target,1350.0,1345.0,0.9908256880733946,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
24,trend_filtered_mes_participation_crowding,2025-12-02,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7420634920634921,0.3975292300904478,-56.0,23.0,2025-12-02 09:45:00-05:00,2025-12-02 10:15:00-05:00,0.5,4.0,4.0,2025-12-02 10:30:00-05:00,2025-12-02 10:30:00-05:00,2025-12-02 10:30:00-05:00,2025-12-02 10:30:00-05:00,0.003,1.5,12:00:00,6840.75,2025-12-02 10:29:00-05:00,6842.5,6838.75,2025-12-02 10:30:00-05:00,2025-12-02 10:30:00-05:00,6840.75,6813.25,6868.25,27.5,1,22.75,22.75,fixed_contracts,2025-12-02 12:00:00-05:00,6830.25,eod_flatten,-525.0,-530.0,-0.38181818181818183,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
25,trend_filtered_mes_participation_crowding,2025-12-04,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8174603174603174,0.433699063765861,17.0,-28.0,2025-12-04 09:45:00-05:00,2025-12-04 10:15:00-05:00,0.5,4.0,4.0,2025-12-04 10:30:00-05:00,2025-12-04 10:30:00-05:00,2025-12-04 10:30:00-05:00,2025-12-04 10:30:00-05:00,0.003,1.5,12:00:00,6858.75,2025-12-04 10:29:00-05:00,6859.5,6857.0,2025-12-04 10:30:00-05:00,2025-12-04 10:30:00-05:00,6858.75,6886.25,6831.25,27.5,1,13.75,10.0,fixed_contracts,2025-12-04 12:00:00-05:00,6867.5,eod_flatten,-437.5,-442.5,-0.3181818181818182,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
26,trend_filtered_mes_participation_crowding,2025-12-19,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5555555555555556,0.3748572287345957,-16.0,10.0,2025-12-19 09:45:00-05:00,2025-12-19 10:15:00-05:00,0.5,4.0,4.0,2025-12-19 10:30:00-05:00,2025-12-19 10:30:00-05:00,2025-12-19 10:30:00-05:00,2025-12-19 10:30:00-05:00,0.003,1.5,12:00:00,6874.5,2025-12-19 10:29:00-05:00,6877.0,6874.0,2025-12-19 10:30:00-05:00,2025-12-19 10:30:00-05:00,6874.75,6847.25,6902.25,27.5,1,13.5,6.75,fixed_contracts,2025-12-19 12:00:00-05:00,6879.5,eod_flatten,237.5,232.5,0.17272727272727273,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
27,trend_filtered_mes_participation_crowding,2025-12-22,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6111111111111112,0.3800797890323889,33.0,-12.0,2025-12-22 09:45:00-05:00,2025-12-22 10:15:00-05:00,0.5,4.0,4.0,2025-12-22 10:30:00-05:00,2025-12-22 10:30:00-05:00,2025-12-22 10:30:00-05:00,2025-12-22 10:30:00-05:00,0.003,1.5,12:00:00,6920.0,2025-12-22 10:29:00-05:00,6921.0,6919.0,2025-12-22 10:30:00-05:00,2025-12-22 10:30:00-05:00,6919.75,6947.5,6892.0,27.75,1,11.25,12.5,fixed_contracts,2025-12-22 12:00:00-05:00,6932.5,eod_flatten,-637.5,-642.5,-0.4594594594594595,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
28,trend_filtered_mes_participation_crowding,2025-12-23,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7261904761904762,0.3989160961909777,21.0,-42.0,2025-12-23 09:45:00-05:00,2025-12-23 10:15:00-05:00,0.5,4.0,4.0,2025-12-23 10:30:00-05:00,2025-12-23 10:30:00-05:00,2025-12-23 10:30:00-05:00,2025-12-23 10:30:00-05:00,0.003,1.5,12:00:00,6933.25,2025-12-23 10:29:00-05:00,6933.75,6930.5,2025-12-23 10:30:00-05:00,2025-12-23 10:30:00-05:00,6932.75,6960.5,6905.0,27.75,1,0.0,19.0,fixed_contracts,2025-12-23 12:00:00-05:00,6951.0,eod_flatten,-912.5,-917.5,-0.6576576576576577,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
