variant_id,full,latest1y,limited_core,wfa90,entry_combo_count,pass
exclude_extreme_absret5_trade_morning_1030,54.69587032033964,66.22664835164835,71.64519230769231,52.266934801016085,9,True
exclude_extreme_downside20_trade_morning_1030,53.14521420301042,66.22664835164835,71.64519230769231,50.565939881456394,9,True
exclude_extreme_range10_trade_morning_1030,56.10555769972983,66.22664835164835,71.64519230769231,53.813293818797625,9,True
exclude_extreme_vol20_trade_morning_1030,54.13199536858355,66.22664835164835,71.64519230769231,51.64839119390347,9,True
vol_downshift_trade_morning_1030,53.14521420301042,56.19230769230769,60.40673076923077,51.493755292125314,9,True
