variant_id,rows,pass_rows,min_signals_per_year,max_signals_per_year,variant_pass
capacity_high_short_1330,9,3,0.0,132.7828515694272,False
indpro_3m_strength_long_1200,9,9,78.7629012236212,155.66607142857143,True
ipman_3m_strength_short_1030,9,9,71.63796772477389,169.58035714285714,True
ipman_3m_weakness_long_1000,9,8,35.65535714285714,138.15893775492108,False
ipman_6m_weakness_long_1130,9,6,16.523214285714285,141.91572087249511,False
