campaign_id,variant_id,source_run_id,source_config_path,new_config_path,core_passed,number_passing_benchmark,profitable_combo_rate,top_net_profit,top_profit_factor,top_mar,top_trades_per_year,top_failure_reason,target_key,target_grid_values,target_grid_values_below_1r,target_grid_has_below_1r,top_target_value,top_target_is_grid_max,higher_target_net_slope,higher_target_pf_slope,higher_target_profitable_rate_slope,higher_target_evidence_score,target_grid_note
es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,rescue1,campaigns/es_opening_range_orderflow_breakout/rescue_attempts/parameter_space_rescue_1/or60_signed_flow_breakout_1200/config.yaml,campaigns/es_opening_range_orderflow_breakout/rescue_attempts/tp_min_rr_floor_rescue_1/or60_signed_flow_breakout_1200/config.yaml,False,0,0.0,-3044.375,0.832057647221073,-0.5373801910335921,89.66435837610827,min_total_net_profit,tp.params.target_r_multiple,"[0.25, 0.5, 0.75]","[0.25, 0.5, 0.75]",True,0.75,True,2259.2361111111113,0.25664951309371054,0.0,4.0,target_grid_evaluated
es_opening_range_retest_orderflow,or60_large20_aligned_retest_1230,rescue1,campaigns/es_opening_range_retest_orderflow/rescue_attempts/parameter_space_rescue_1/or60_large20_aligned_retest_1230/config.yaml,campaigns/es_opening_range_retest_orderflow/rescue_attempts/tp_min_rr_floor_rescue_1/or60_large20_aligned_retest_1230/config.yaml,False,0,0.0,-245.0,0.9864434914925992,-0.06191219239796776,106.95877637313923,min_total_net_profit,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,-212.87037037037044,0.0808076346739488,0.0,3.0,target_grid_evaluated
es_opening_range_trend_orderflow_breakout,or60_signed_trend_breakout_1200,stop_widen_rescue1,campaigns/es_opening_range_trend_orderflow_breakout/rescue_attempts/stop_distance_rescue_1/or60_signed_trend_breakout_1200/config.yaml,campaigns/es_opening_range_trend_orderflow_breakout/rescue_attempts/tp_min_rr_floor_rescue_1/or60_signed_trend_breakout_1200/config.yaml,False,0,0.0,-3025.0,0.8567029843675983,-0.5208616723709634,98.17265515632292,min_total_net_profit,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,751.3888888888887,0.050933437922679126,0.0,4.0,target_grid_evaluated
es_orderflow_absorption_exhaustion_reversal,early_5m_absorption_fade_1000,run1,campaigns/es_orderflow_absorption_exhaustion_reversal/variants/early_5m_absorption_fade_1000/config.yaml,campaigns/es_orderflow_absorption_exhaustion_reversal/rescue_attempts/tp_min_rr_floor_rescue_1/early_5m_absorption_fade_1000/config.yaml,False,0,0.6666666666666666,1932.5,9.494505494505495,9.136940548090656,13.528343198500453,min_trades_per_year;preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,223.26388888888886,nan,0.0,3.0,target_grid_evaluated
es_orderflow_impulse_reversal,afternoon_60m_impulse_reversal_1400,run1,campaigns/es_orderflow_impulse_reversal/variants/afternoon_60m_impulse_reversal_1400/config.yaml,campaigns/es_orderflow_impulse_reversal/rescue_attempts/tp_min_rr_floor_rescue_1/afternoon_60m_impulse_reversal_1400/config.yaml,False,0,0.0,-1847.5,0.5050234427327528,-0.635317393658836,63.38339671492447,min_total_net_profit,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,545.6018518518522,0.22552920367088725,0.0,4.0,target_grid_evaluated
es_overnight_inventory_sweep_reversion,morning_overnight_high_reject_short,rescue1,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/morning_overnight_high_reject_short/config.yaml,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/tp_min_rr_floor_rescue_1/morning_overnight_high_reject_short/config.yaml,False,0,0.04938271604938271,2092.5,1.2114170245011366,0.8558104616750312,47.987464711443735,min_profit_factor;preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.25, 1.75]",[0.75],True,1.75,True,1230.2314814814818,0.1813861637780455,0.14814814814814814,4.0,target_grid_evaluated
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,stop_widen_rescue1,campaigns/es_overnight_range_compression_orderflow_breakout/rescue_attempts/stop_distance_rescue_1/midday_signed_two_sided_breakout_1300/config.yaml,campaigns/es_overnight_range_compression_orderflow_breakout/rescue_attempts/tp_min_rr_floor_rescue_1/midday_signed_two_sided_breakout_1300/config.yaml,False,0,0.0,-77.5,0.9865275966970882,-0.0296396971221847,83.49658623704724,min_total_net_profit,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,-221.2962962962963,0.04273619164741482,0.0,3.0,target_grid_evaluated
es_overnight_return_late_day_momentum,penultimate_alignment_1530,stop_widen_rescue1,campaigns/es_overnight_return_late_day_momentum/rescue_attempts/stop_distance_rescue_1/penultimate_alignment_1530/config.yaml,campaigns/es_overnight_return_late_day_momentum/rescue_attempts/tp_min_rr_floor_rescue_1/penultimate_alignment_1530/config.yaml,False,0,0.012345679012345678,37.5,1.009733939000649,0.014268919313521537,26.037439622067737,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,201.99074074074088,0.0889781687531197,0.037037037037037035,4.0,target_grid_evaluated
es_preholiday_effect,preholiday_late_long_1500,rescue1,campaigns/es_preholiday_effect/rescue_attempts/parameter_space_rescue_1/preholiday_late_long_1500/config.yaml,campaigns/es_preholiday_effect/rescue_attempts/tp_min_rr_floor_rescue_1/preholiday_late_long_1500/config.yaml,False,0,0.5,88.125,1.235,0.304671721169327,8.87529124669812,min_mar;preferred_min_total_trades;max_best_day_concentration,tp.params.target_r_multiple,"[0.75, 1.0, 1.25, 1.5]",[0.75],True,1.25,False,22.916666666666668,0.057444069029434885,0.3333333333333333,3.0,target_grid_evaluated
es_prior_day_stop_run_reclaim,midday_two_sided_reclaim,run1,campaigns/es_prior_day_stop_run_reclaim/variants/midday_two_sided_reclaim/config.yaml,campaigns/es_prior_day_stop_run_reclaim/rescue_attempts/tp_min_rr_floor_rescue_1/midday_two_sided_reclaim/config.yaml,False,0,0.2716049382716049,763.75,1.8728571428571428,0.9285141046581149,7.58120671694108,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,338.54166666666663,0.15270951219668727,0.25925925925925924,4.0,target_grid_evaluated
es_prior_level_delta_dislocation,pdl_sell_absorption_long,rescue1,campaigns/es_prior_level_delta_dislocation/rescue_attempts/parameter_space_rescue_1/pdl_sell_absorption_long/config.yaml,campaigns/es_prior_level_delta_dislocation/rescue_attempts/tp_min_rr_floor_rescue_1/pdl_sell_absorption_long/config.yaml,False,0,0.5555555555555556,437.5,1.4861111111111112,0.8197462367940593,12.746651931773567,min_trades_per_year;preferred_min_total_trades,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,209.02777777777777,0.3251203976521455,0.5555555555555556,4.0,target_grid_evaluated
es_prior_session_benchmark_orderflow_reaction,prior_close_midday_large10_reclaim_reversion_1400,run1,campaigns/es_prior_session_benchmark_orderflow_reaction/variants/prior_close_midday_large10_reclaim_reversion_1400/config.yaml,campaigns/es_prior_session_benchmark_orderflow_reaction/rescue_attempts/tp_min_rr_floor_rescue_1/prior_close_midday_large10_reclaim_reversion_1400/config.yaml,False,0,0.0,-476.25,0.9519546027742749,-0.10075376877690467,71.22667693722123,min_total_net_profit;max_consecutive_losses,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,-41.20370370370347,0.06109089059241268,0.0,3.0,target_grid_evaluated
es_prior_session_breakout_orderflow_confirmation,first_half_signed_no_buffer_break_two_sided,run1,campaigns/es_prior_session_breakout_orderflow_confirmation/variants/first_half_signed_no_buffer_break_two_sided/config.yaml,campaigns/es_prior_session_breakout_orderflow_confirmation/rescue_attempts/tp_min_rr_floor_rescue_1/first_half_signed_no_buffer_break_two_sided/config.yaml,False,4,0.2222222222222222,1330.0,1.1748274728885968,0.6803357224014693,54.875965718544286,,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,1094.375,0.18141089332534344,0.6666666666666666,4.0,target_grid_evaluated
es_prior_session_flip_retest_orderflow,late_morning_large10_absorbed_two_sided_flip,rescue1,campaigns/es_prior_session_flip_retest_orderflow/rescue_attempts/parameter_space_rescue_1/late_morning_large10_absorbed_two_sided_flip/config.yaml,campaigns/es_prior_session_flip_retest_orderflow/rescue_attempts/tp_min_rr_floor_rescue_1/late_morning_large10_absorbed_two_sided_flip/config.yaml,False,0,0.0,-1744.375,0.9245920242083648,-0.270795595085516,115.62719064002087,min_total_net_profit,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.25,True,2560.9027777777774,0.15395689791848388,0.0,4.0,target_grid_evaluated
es_prior_session_level_breakout_continuation,morning_prior_low_breakout_short,run1,campaigns/es_prior_session_level_breakout_continuation/variants/morning_prior_low_breakout_short/config.yaml,campaigns/es_prior_session_level_breakout_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/morning_prior_low_breakout_short/config.yaml,False,0,0.38271604938271603,1957.5,1.4264705882352942,1.1312360815160394,25.780246711869943,min_trades_per_year;preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,1145.7175925925926,0.4554656634106463,0.6296296296296295,4.0,target_grid_evaluated
es_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,run1,campaigns/es_prior_value_area_orderflow_acceptance/variants/morning_signed_vah_acceptance_long/config.yaml,campaigns/es_prior_value_area_orderflow_acceptance/rescue_attempts/tp_min_rr_floor_rescue_1/morning_signed_vah_acceptance_long/config.yaml,False,33,0.5679012345679012,3232.5,1.2485104747261195,1.200971790240586,82.48145221011495,,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,2296.990740740741,0.19854904188482236,0.7407407407407407,4.0,target_grid_evaluated
es_prior_value_area_orderflow_rejection,late_morning_signed_two_sided_rejection,run1,campaigns/es_prior_value_area_orderflow_rejection/variants/late_morning_signed_two_sided_rejection/config.yaml,campaigns/es_prior_value_area_orderflow_rejection/rescue_attempts/tp_min_rr_floor_rescue_1/late_morning_signed_two_sided_rejection/config.yaml,False,0,0.0,-1477.5,0.7694108466640656,-0.3515253577867192,60.7721399463274,min_total_net_profit,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,1059.9537037037035,0.23780951247625254,0.0,4.0,target_grid_evaluated
es_quarterly_expiration_pressure,monday_prior_roll_week_long_1000,rescue1,campaigns/es_quarterly_expiration_pressure/rescue_attempts/parameter_space_rescue_1/monday_prior_roll_week_long_1000/config.yaml,campaigns/es_quarterly_expiration_pressure/rescue_attempts/tp_min_rr_floor_rescue_1/monday_prior_roll_week_long_1000/config.yaml,False,0,0.0,-328.125,0.08216783216783216,-1.0034302942843607,5.017170329670329,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.25, 1.5]",[0.75],True,0.75,False,-182.29166666666669,-0.11067501207441233,0.0,1.0,target_grid_evaluated
es_range_compression_orderflow_breakout,nr4_or30_large10_flow_breakout_1400,rescue1,campaigns/es_range_compression_orderflow_breakout/rescue_attempts/parameter_space_rescue_1/nr4_or30_large10_flow_breakout_1400/config.yaml,campaigns/es_range_compression_orderflow_breakout/rescue_attempts/tp_min_rr_floor_rescue_1/nr4_or30_large10_flow_breakout_1400/config.yaml,False,0,0.0,-1507.5,0.8849016987974805,-0.33805745235915496,69.43454473908021,min_total_net_profit,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,246.80555555555566,0.1344152448476068,0.0,4.0,target_grid_evaluated
es_realized_jump_variation_premium,positive_jump_reversal_short_1200,rescue1,campaigns/es_realized_jump_variation_premium/rescue_attempts/parameter_space_rescue_1/positive_jump_reversal_short_1200/config.yaml,campaigns/es_realized_jump_variation_premium/rescue_attempts/tp_min_rr_floor_rescue_1/positive_jump_reversal_short_1200/config.yaml,False,0,0.1111111111111111,2304.375,1.3012254901960785,1.8622085051081547,56.97383494779134,preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.25, 1.75]",[0.75],True,1.75,True,939.3229166666667,0.18783593572821433,0.08333333333333333,4.0,target_grid_evaluated
es_realized_semivariance_asymmetry,high_goodvol_fade_short_1200,rescue1,campaigns/es_realized_semivariance_asymmetry/rescue_attempts/parameter_space_rescue_1/high_goodvol_fade_short_1200/config.yaml,campaigns/es_realized_semivariance_asymmetry/rescue_attempts/tp_min_rr_floor_rescue_1/high_goodvol_fade_short_1200/config.yaml,False,0,0.37037037037037035,2810.0,1.373794479547722,3.373180302887997,133.72474624005008,preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.0,False,76.04166666666663,0.031008349443727212,0.2222222222222222,3.0,target_grid_evaluated
es_realized_skewness_reversal,low_1d_skew_open_long_1000,rescue1,campaigns/es_realized_skewness_reversal/rescue_attempts/parameter_space_rescue_1/low_1d_skew_open_long_1000/config.yaml,campaigns/es_realized_skewness_reversal/rescue_attempts/tp_min_rr_floor_rescue_1/low_1d_skew_open_long_1000/config.yaml,False,0,0.0,-2065.0,0.8285239775794063,-0.45822754286054235,72.21861961572428,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,0.75,False,-193.0555555555552,0.04187143632822432,0.0,2.0,target_grid_evaluated
es_rolling_range_orderflow_sweep_reversal,afternoon_signed_24bar_sweep_reclaim_1500,run1,campaigns/es_rolling_range_orderflow_sweep_reversal/variants/afternoon_signed_24bar_sweep_reclaim_1500/config.yaml,campaigns/es_rolling_range_orderflow_sweep_reversal/rescue_attempts/tp_min_rr_floor_rescue_1/afternoon_signed_24bar_sweep_reclaim_1500/config.yaml,False,0,0.0,-5941.25,0.5851082402234636,-0.6449756845818734,148.0612866222291,min_total_net_profit;max_consecutive_losses,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,187.5,0.12402407214255329,0.0,4.0,target_grid_evaluated
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,run1,campaigns/es_rolling_stat_envelope_orderflow_reversion/variants/all_day_1m_signed_30bar_reversion_1530/config.yaml,campaigns/es_rolling_stat_envelope_orderflow_reversion/rescue_attempts/tp_min_rr_floor_rescue_1/all_day_1m_signed_30bar_reversion_1530/config.yaml,False,0,0.0,-9395.0,0.5360493827160494,-0.6543564402772724,243.08504867038465,min_total_net_profit;max_consecutive_losses,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.0,False,-15.277777777777374,0.09815475275934443,0.0,2.0,target_grid_evaluated
es_semivariance_orderflow_confirmation,badvol_signed_multitime_twosided,rescue1,campaigns/es_semivariance_orderflow_confirmation/rescue_attempts/parameter_space_rescue_1/badvol_signed_multitime_twosided/config.yaml,campaigns/es_semivariance_orderflow_confirmation/rescue_attempts/tp_min_rr_floor_rescue_1/badvol_signed_multitime_twosided/config.yaml,False,21,0.6944444444444444,3612.5,1.2022110271480548,1.2801759948739415,130.18376425728331,,tp.params.target_r_multiple,"[0.75, 1.0]",[0.75],True,1.0,True,206.77083333333337,0.01804445577649827,0.05555555555555558,4.0,target_grid_evaluated
es_session_extreme_delta_divergence,morning_high_delta_divergence_short,rescue1,campaigns/es_session_extreme_delta_divergence/rescue_attempts/parameter_space_rescue_1/morning_high_delta_divergence_short/config.yaml,campaigns/es_session_extreme_delta_divergence/rescue_attempts/tp_min_rr_floor_rescue_1/morning_high_delta_divergence_short/config.yaml,False,0,0.027777777777777776,615.0,1.025030525030525,0.11056282424900302,111.78525002594911,max_best_day_concentration,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,2397.9166666666665,0.1943829624518032,0.08333333333333333,4.0,target_grid_evaluated
es_session_open_orderflow_reclaim,morning_down_open_reclaim_long,run1,campaigns/es_session_open_orderflow_reclaim/variants/morning_down_open_reclaim_long/config.yaml,campaigns/es_session_open_orderflow_reclaim/rescue_attempts/tp_min_rr_floor_rescue_1/morning_down_open_reclaim_long/config.yaml,False,0,0.012345679012345678,50.0,1.0062034739454093,0.02431209494058879,74.87188247352238,max_best_day_concentration,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,802.7777777777774,0.19528008932745744,0.037037037037037035,4.0,target_grid_evaluated
es_signed_orderflow_persistence,midday_30m_signed_flow_continuation_1230,rescue1,campaigns/es_signed_orderflow_persistence/rescue_attempts/parameter_space_rescue_1/midday_30m_signed_flow_continuation_1230/config.yaml,campaigns/es_signed_orderflow_persistence/rescue_attempts/tp_min_rr_floor_rescue_1/midday_30m_signed_flow_continuation_1230/config.yaml,False,0,0.0,-3063.75,0.801281011837198,-0.5314234063094864,121.74527679714473,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.25, 1.75]",[0.75],True,1.25,False,-188.42592592592564,0.008416086767186859,0.0,2.0,target_grid_evaluated
es_spx_0dte_orderflow_continuation,late_morning_large20_flow_continuation_1030,run1,campaigns/es_spx_0dte_orderflow_continuation/variants/late_morning_large20_flow_continuation_1030/config.yaml,campaigns/es_spx_0dte_orderflow_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/late_morning_large20_flow_continuation_1030/config.yaml,False,0,0.04938271604938271,502.5,1.058008658008658,0.24047755136976448,68.92102483864659,max_best_day_concentration,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,575.3472222222222,0.10777146354645173,0.14814814814814814,4.0,target_grid_evaluated
es_spx_0dte_trend_aligned_pressure,all_0dte_trend_continuation_1400,rescue1,campaigns/es_spx_0dte_trend_aligned_pressure/rescue_attempts/parameter_space_rescue_1/all_0dte_trend_continuation_1400/config.yaml,campaigns/es_spx_0dte_trend_aligned_pressure/rescue_attempts/tp_min_rr_floor_rescue_1/all_0dte_trend_continuation_1400/config.yaml,False,0,0.0,-725.0,0.7366030881017257,-0.42269697872207157,36.313316421337525,min_total_net_profit;min_trades_per_year;preferred_min_total_trades,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,268.75,0.20104431758673458,0.0,4.0,target_grid_evaluated
es_term_structure_lead_lag_feedback,afternoon_confirmed_spread_feedback_1400,rescue1,campaigns/es_term_structure_lead_lag_feedback/rescue_attempts/parameter_space_rescue_1/afternoon_confirmed_spread_feedback_1400/config.yaml,campaigns/es_term_structure_lead_lag_feedback/rescue_attempts/tp_min_rr_floor_rescue_1/afternoon_confirmed_spread_feedback_1400/config.yaml,False,0,0.0,-7.5,0.953125,-0.06247936453925712,5.33161681411668,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.25,True,41.66666666666666,0.24556911709689483,0.0,4.0,target_grid_evaluated
es_trade_fragmentation_liquidity_reversion,morning_15m_fragmented_up_fade_short,run1,campaigns/es_trade_fragmentation_liquidity_reversion/variants/morning_15m_fragmented_up_fade_short/config.yaml,campaigns/es_trade_fragmentation_liquidity_reversion/rescue_attempts/tp_min_rr_floor_rescue_1/morning_15m_fragmented_up_fade_short/config.yaml,False,0,0.0,-1984.375,0.7422052614485223,-0.48046446744141663,73.89549742423229,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.25,True,248.95833333333348,0.051220376703904,0.0,4.0,target_grid_evaluated
es_trade_size_stealth_orderflow,large20_loose_short_1030,rescue1,campaigns/es_trade_size_stealth_orderflow/rescue_attempts/parameter_space_rescue_1/large20_loose_short_1030/config.yaml,campaigns/es_trade_size_stealth_orderflow/rescue_attempts/tp_min_rr_floor_rescue_1/large20_loose_short_1030/config.yaml,False,0,0.19753086419753085,1670.0,1.2616529573051312,0.8362503659011338,73.6102752739338,min_profit_factor;preferred_min_total_trades;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.0,False,273.6111111111111,0.04683720175383921,0.07407407407407407,3.0,target_grid_evaluated
es_treasury_auction_pressure,all_coupon_late_reversal_long_1430,rescue1,campaigns/es_treasury_auction_pressure/rescue_attempts/parameter_space_rescue_1/all_coupon_late_reversal_long_1430/config.yaml,campaigns/es_treasury_auction_pressure/rescue_attempts/tp_min_rr_floor_rescue_1/all_coupon_late_reversal_long_1430/config.yaml,False,0,0.0,-1205.0,0.8689505165851006,-0.3415938141443671,82.76565418008354,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar,tp.params.target_r_multiple,"[0.5, 0.75, 1.0]","[0.5, 0.75]",True,1.0,True,193.75,0.15225324422435332,0.0,4.0,target_grid_evaluated
es_treasury_rate_shock_intraday,rate_up_short_1000,rescue1,campaigns/es_treasury_rate_shock_intraday/rescue_attempts/parameter_space_rescue_1/rate_up_short_1000/config.yaml,campaigns/es_treasury_rate_shock_intraday/rescue_attempts/tp_min_rr_floor_rescue_1/rate_up_short_1000/config.yaml,False,0,0.0,-2095.625,0.7674757281553398,-0.6632295296860454,109.65546103835382,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.25,True,400.69444444444434,0.1170039957895811,0.0,4.0,target_grid_evaluated
es_trend_aligned_orderflow_continuation,late_day_30_60_large10_trend_flow_1430,run1,campaigns/es_trend_aligned_orderflow_continuation/variants/late_day_30_60_large10_trend_flow_1430/config.yaml,campaigns/es_trend_aligned_orderflow_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/late_day_30_60_large10_trend_flow_1430/config.yaml,False,0,0.0,-220.0,0.9666919000757003,-0.09363642207897355,48.87459580960513,min_total_net_profit;min_trades_per_year;preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,827.34375,0.16572051541150445,0.0,4.0,target_grid_evaluated
es_trend_filtered_prior_session_breakout_orderflow,all_day_signed_high_volume_trend_hold_two_sided,run1,campaigns/es_trend_filtered_prior_session_breakout_orderflow/variants/all_day_signed_high_volume_trend_hold_two_sided/config.yaml,campaigns/es_trend_filtered_prior_session_breakout_orderflow/rescue_attempts/tp_min_rr_floor_rescue_1/all_day_signed_high_volume_trend_hold_two_sided/config.yaml,False,0,0.0,-5550.0,0.6808969383354895,-0.5705772609646735,156.00467159779768,min_total_net_profit,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,1473.541666666667,0.13735479493400693,0.0,4.0,target_grid_evaluated
es_trend_filtered_prior_value_area_acceptance_orderflow,afternoon_large20_two_sided_trend_acceptance,run1,campaigns/es_trend_filtered_prior_value_area_acceptance_orderflow/variants/afternoon_large20_two_sided_trend_acceptance/config.yaml,campaigns/es_trend_filtered_prior_value_area_acceptance_orderflow/rescue_attempts/tp_min_rr_floor_rescue_1/afternoon_large20_two_sided_trend_acceptance/config.yaml,False,0,0.0,-3787.5,0.8378291586384072,-0.59096990858714,130.4302541847489,min_total_net_profit,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,1068.5185185185192,0.09516895784814416,0.0,4.0,target_grid_evaluated
es_trend_orderflow_prior_day_stop_reclaim,late_morning_signed_two_sided_trend_absorption_1230,stop_widen_rescue1,campaigns/es_trend_orderflow_prior_day_stop_reclaim/rescue_attempts/stop_distance_rescue_1/late_morning_signed_two_sided_trend_absorption_1230/config.yaml,campaigns/es_trend_orderflow_prior_day_stop_reclaim/rescue_attempts/tp_min_rr_floor_rescue_1/late_morning_signed_two_sided_trend_absorption_1230/config.yaml,False,0,0.012345679012345678,123.75,1.0504587155963303,0.05095059029019601,16.60052603892688,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,-258.10185185185185,-0.02135613536331371,0.037037037037037035,2.0,target_grid_evaluated
es_turn_of_month_seasonality,classic_turn_window_1000_long,rescue1,campaigns/es_turn_of_month_seasonality/rescue_attempts/parameter_space_rescue_1/classic_turn_window_1000_long/config.yaml,campaigns/es_turn_of_month_seasonality/rescue_attempts/tp_min_rr_floor_rescue_1/classic_turn_window_1000_long/config.yaml,False,0,0.0,-96.25,0.9914501443482123,-0.02699993751745461,51.35400686145348,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.25, 1.75]",[0.75],True,1.75,True,841.3888888888891,0.16797356327789903,0.0,4.0,target_grid_evaluated
es_turn_of_year_effect,santa_window_midday_long_1200,rescue1,campaigns/es_turn_of_year_effect/rescue_attempts/parameter_space_rescue_1/santa_window_midday_long_1200/config.yaml,campaigns/es_turn_of_year_effect/rescue_attempts/tp_min_rr_floor_rescue_1/santa_window_midday_long_1200/config.yaml,False,0,0.0,-215.0,0.5222222222222223,-0.600349193980137,7.98350052272378,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.25, 1.5]",[0.75],True,1.5,True,-37.5,0.030521863665153137,0.0,3.0,target_grid_evaluated
es_usdjpy_safe_haven_spillover,weak_yen_long_1200,rescue1,campaigns/es_usdjpy_safe_haven_spillover/rescue_attempts/parameter_space_rescue_1/weak_yen_long_1200/config.yaml,campaigns/es_usdjpy_safe_haven_spillover/rescue_attempts/tp_min_rr_floor_rescue_1/weak_yen_long_1200/config.yaml,True,0,1.0,1607.5,1.3466307277628031,0.9388285453611745,44.1085709336424,min_trades_per_year;preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.0,False,100.69444444444446,0.014758371358823963,0.0,3.0,target_grid_evaluated
es_variance_ratio_orderflow_regime,midday_low_vr_large10_reversion_1430,run1,campaigns/es_variance_ratio_orderflow_regime/variants/midday_low_vr_large10_reversion_1430/config.yaml,campaigns/es_variance_ratio_orderflow_regime/rescue_attempts/tp_min_rr_floor_rescue_1/midday_low_vr_large10_reversion_1430/config.yaml,False,0,0.0,-9519.375,0.721655701754386,-0.6572972626515813,202.7572095781748,min_total_net_profit;max_consecutive_losses,tp.params.target_r_multiple,"[0.75, 1.25, 1.75]",[0.75],True,1.75,True,1490.2777777777774,0.10255874811496601,0.0,4.0,target_grid_evaluated
es_variance_risk_premium_intraday,high_vrp_open_long_1000,rescue1,campaigns/es_variance_risk_premium_intraday/rescue_attempts/parameter_space_rescue_1/high_vrp_open_long_1000/config.yaml,campaigns/es_variance_risk_premium_intraday/rescue_attempts/tp_min_rr_floor_rescue_1/high_vrp_open_long_1000/config.yaml,False,0,0.0,-202.5,0.981645139360979,-0.07154598060232809,94.75099256668125,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.25,True,-475.69444444444434,0.033911694242935164,0.0,3.0,target_grid_evaluated
