variant_id,rows,pass_rows,min_signals_per_year,max_signals_per_year,variant_pass
permit_starts_ratio_high_long_1330,9,9,79.27129120879121,132.847623692144,True
permits_3m_strength_long_1000,9,9,81.27815934065934,189.58214285714286,True
permits_3m_weakness_short_1030,9,6,33.04642857142857,129.4429945054945,False
single_family_permits_strength_long_1200,9,7,19.065247252747252,188.7125,False
starts_3m_weakness_short_1130,9,6,20.001785714285717,92.68890760773186,False
