campaign_id,source_campaign_id,variant_id,screen_label,min_aligned_timeframes,entry_combo_count,entry_combos_passing_all_windows,full_min_signals_per_year,full_median_signals_per_year,full_max_signals_per_year,full_min_signals,full_max_signals,limited_core_min_signals_per_year,limited_core_median_signals_per_year,limited_core_max_signals_per_year,limited_core_min_signals,limited_core_max_signals,wfa90_min_signals_per_year,wfa90_median_signals_per_year,wfa90_max_signals_per_year,wfa90_min_signals,wfa90_max_signals,latest1y_min_signals_per_year,latest1y_median_signals_per_year,latest1y_max_signals_per_year,latest1y_min_signals,latest1y_max_signals,density_pass_all_entry_combos
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_signed_flow_breakout_1030,strict,2,9,0,15.097259180415113,21.70635976583289,27.408328898350184,233,423,24.00399644760213,29.842806394316163,36.330373001776195,37,56,16.05573625073921,22.319633353045536,28.007539917208753,223,389,8.005479452054795,19.013013698630136,26.017808219178082,8,26,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,strict,2,9,0,17.81865353911655,22.87267163384779,27.667509313464606,275,427,20.760213143872114,27.896536412078152,32.43783303730017,32,50,18.35969840331165,22.895623891188645,28.079538734476643,255,390,15.01027397260274,23.015753424657532,27.018493150684932,15,27,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,2,9,0,20.280867482703563,22.87267163384779,26.76037786056413,313,413,24.00399644760213,29.842806394316163,35.68161634103019,37,55,20.447664104080427,23.32761679479598,27.431549379065643,284,381,23.015753424657532,24.016438356164382,26.017808219178082,23,26,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,2,9,0,23.002261841405,25.72365620010644,28.315460351250664,355,437,21.408969804618117,27.896536412078152,32.43783303730017,33,50,22.67962743938498,25.7755765819042,28.655529272619752,315,398,28.01917808219178,29.01986301369863,30.02054794520548,28,30,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,2,9,0,21.05840872804683,24.557344332091535,28.445050558807875,325,439,13.623889875666075,13.623889875666075,20.11145648312611,21,31,21.743642814902426,25.271584861028977,28.223536369012418,302,392,15.01027397260274,30.02054794520548,34.02328767123288,15,34,False
