variant_id,rows,pass_rows,min_signals_per_year,max_signals_per_year,variant_pass
core_cpi_accel_short_1200,9,9,64.21978021978022,162.5563186813187,True
core_pce_disinflation_long_1030,9,9,50.43928571428572,168.08365845007978,True
core_pce_high_short_1000,9,9,100.00892857142857,248.85164835164835,True
cpi_high_short_1130,9,9,109.65920375953182,209.71771978021977,True
pce_disinflation_long_1330,9,9,62.21291208791209,169.58035714285714,True
