variant_id,entry_rows,pass_rows,min_full_signals_per_year,median_full_signals_per_year,max_full_signals_per_year,min_limited_signals_per_year,median_limited_signals_per_year,max_limited_signals_per_year,min_latest_252_signals,median_latest_252_signals,max_latest_252_signals,verdict
pdh_buy_absorption_long,9,0,1.619303067919844,3.951099485724419,7.319249866997694,5.190053285968029,8.433836589698046,12.326376554174066,0,0.0,0,FAIL
pdh_buy_exhaustion_short,9,0,1.619303067919844,3.951099485724419,7.319249866997694,5.190053285968029,8.433836589698046,12.326376554174066,0,0.0,0,FAIL
pdl_sell_absorption_long,9,0,1.4897588224862564,3.238606135839688,4.66359283560915,2.5950266429840143,4.541296625222024,7.785079928952042,1,2.0,3,FAIL
pdl_sell_pressure_short,9,0,1.4897588224862564,3.238606135839688,4.66359283560915,2.5950266429840143,4.541296625222024,7.785079928952042,1,2.0,3,FAIL
two_sided_auto_level_fade,9,0,2.7852012768221313,6.412440148962582,10.233995389253414,7.136323268206039,11.677619893428064,16.218916518650087,1,2.0,3,FAIL
