variant_id,entry_combinations,all_combos_pass,combos_passing_all_windows,min_full_signals_per_year,min_limited_core_reference_signals_per_year,min_wfa90_signals_per_year,min_latest1y_signals_per_year
full_week_down_move_pivot_fade_long_1000,3,False,0,10.050503355704699,12.423469387755102,10.070230998509688,9.030906593406593
full_week_up_move_pivot_fade_short_1000,3,False,0,5.1478187919463085,7.454081632653061,4.3546944858420265,10.034340659340659
tue_thu_two_sided_pivot_fade_1030,3,False,0,3.4318791946308727,4.969387755102041,2.9938524590163933,6.020604395604395
mwf_two_sided_pivot_fade_1030,3,False,0,5.1478187919463085,2.4846938775510203,5.1711997019374065,7.024038461538462
full_week_late_move_pivot_continuation_1430,3,False,0,25.739093959731544,29.816326530612244,25.31166169895678,27.092719780219777
