variant_id,setup_mode,direction,threshold_name,threshold,rank_column,window,start_date,end_date,signals,signals_per_year,density_pass
dax_1d_strength_long_1330,dax_1d_strength_long,long,rank_min,0.6,dax_return_1d_rank_252,full,2011-01-03,2026-06-12,1468,95.08547614825324,True
dax_1d_strength_long_1330,dax_1d_strength_long,long,rank_min,0.6,dax_return_1d_rank_252,limited_core_proxy,2011-02-22,2012-09-07,151,97.96225577264653,True
dax_1d_strength_long_1330,dax_1d_strength_long,long,rank_min,0.6,dax_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,84,84.28846153846153,True
dax_1d_strength_long_1330,dax_1d_strength_long,long,rank_min,0.65,dax_return_1d_rank_252,full,2011-01-03,2026-06-12,1299,84.13898740911509,True
dax_1d_strength_long_1330,dax_1d_strength_long,long,rank_min,0.65,dax_return_1d_rank_252,limited_core_proxy,2011-02-22,2012-09-07,139,90.17717584369449,True
dax_1d_strength_long_1330,dax_1d_strength_long,long,rank_min,0.65,dax_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,78,78.26785714285714,True
dax_1d_strength_long_1330,dax_1d_strength_long,long,rank_min,0.7,dax_return_1d_rank_252,full,2011-01-03,2026-06-12,1106,71.63796772477389,True
dax_1d_strength_long_1330,dax_1d_strength_long,long,rank_min,0.7,dax_return_1d_rank_252,limited_core_proxy,2011-02-22,2012-09-07,119,77.20204262877442,True
dax_1d_strength_long_1330,dax_1d_strength_long,long,rank_min,0.7,dax_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,62,62.21291208791209,True
stoxx_1d_strength_long_1400,stoxx_1d_strength_long,long,rank_min,0.6,stoxx50_return_1d_rank_252,full,2011-01-03,2026-06-12,1485,96.18660223443872,True
stoxx_1d_strength_long_1400,stoxx_1d_strength_long,long,rank_min,0.6,stoxx50_return_1d_rank_252,limited_core_proxy,2011-02-22,2012-09-07,151,97.96225577264653,True
stoxx_1d_strength_long_1400,stoxx_1d_strength_long,long,rank_min,0.6,stoxx50_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,87,87.29876373626374,True
stoxx_1d_strength_long_1400,stoxx_1d_strength_long,long,rank_min,0.65,stoxx50_return_1d_rank_252,full,2011-01-03,2026-06-12,1301,84.26853165454868,True
stoxx_1d_strength_long_1400,stoxx_1d_strength_long,long,rank_min,0.65,stoxx50_return_1d_rank_252,limited_core_proxy,2011-02-22,2012-09-07,133,86.28463587921847,True
stoxx_1d_strength_long_1400,stoxx_1d_strength_long,long,rank_min,0.65,stoxx50_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,83,83.28502747252747,True
stoxx_1d_strength_long_1400,stoxx_1d_strength_long,long,rank_min,0.7,stoxx50_return_1d_rank_252,full,2011-01-03,2026-06-12,1127,72.99818230182656,True
stoxx_1d_strength_long_1400,stoxx_1d_strength_long,long,rank_min,0.7,stoxx50_return_1d_rank_252,limited_core_proxy,2011-02-22,2012-09-07,116,75.25577264653641,True
stoxx_1d_strength_long_1400,stoxx_1d_strength_long,long,rank_min,0.7,stoxx50_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,74,74.25412087912088,True
dax_1d_weakness_short_1330,dax_1d_weakness_short,short,rank_max,0.3,dax_return_1d_rank_252,full,2011-01-03,2026-06-12,1104,71.50842347934031,True
dax_1d_weakness_short_1330,dax_1d_weakness_short,short,rank_max,0.3,dax_return_1d_rank_252,limited_core_proxy,2011-02-22,2012-09-07,115,74.60701598579041,True
dax_1d_weakness_short_1330,dax_1d_weakness_short,short,rank_max,0.3,dax_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,76,76.26098901098901,True
dax_1d_weakness_short_1330,dax_1d_weakness_short,short,rank_max,0.35,dax_return_1d_rank_252,full,2011-01-03,2026-06-12,1280,82.90831707749601,True
dax_1d_weakness_short_1330,dax_1d_weakness_short,short,rank_max,0.35,dax_return_1d_rank_252,limited_core_proxy,2011-02-22,2012-09-07,128,83.04085257548846,True
