campaign_id,variant_id,window,start_date,end_date,entry_combinations,max_overnight_range_rank,min_orderflow_imbalance,signals,years_proxy,signals_per_year,density_gate_pass
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,full_configured_period,2011-01-03,2026-05-29,9,0.6,0.01,1521,15.403148528405202,98.74604514752933,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,full_configured_period,2011-01-03,2026-05-29,9,0.6,0.03,1503,15.403148528405202,97.5774528972627,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,full_configured_period,2011-01-03,2026-05-29,9,0.7,0.0,1777,15.403148528405202,115.36602381798791,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,full_configured_period,2011-01-03,2026-05-29,9,0.7,0.01,1770,15.403148528405202,114.91157127621756,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,full_configured_period,2011-01-03,2026-05-29,9,0.7,0.03,1752,15.403148528405202,113.74297902595094,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.5,0.0,114,1.538672142368241,74.08985765124555,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.5,0.01,114,1.538672142368241,74.08985765124555,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.5,0.03,114,1.538672142368241,74.08985765124555,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.6,0.0,128,1.538672142368241,83.18861209964412,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.6,0.01,128,1.538672142368241,83.18861209964412,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.6,0.03,128,1.538672142368241,83.18861209964412,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.7,0.0,152,1.538672142368241,98.7864768683274,True
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.7,0.01,152,1.538672142368241,98.7864768683274,True
