campaign_id,variant_id,entry_combos,combos_passing_all_windows,min_full_signals_per_year,min_limited_core_signals_per_year,min_latest_252_signals,density_gate_pass
nq_key_reversal_orderflow_reversal,afternoon_large20_two_sided_key_reversal_1530,6,3,93.32007978723405,22.018617021276597,163,False
nq_key_reversal_orderflow_reversal,late_morning_large10_down_sweep_reclaim_long_1230,6,3,141.95531914893618,37.56117021276596,236,False
nq_key_reversal_orderflow_reversal,late_morning_large10_up_sweep_reject_short_1230,6,3,139.49441489361703,40.15159574468085,235,False
nq_key_reversal_orderflow_reversal,midday_signed_two_sided_key_reversal_1400,6,3,134.96117021276595,18.78058510638298,248,False
nq_key_reversal_orderflow_reversal,morning_signed_two_sided_key_reversal_1130,6,4,164.880585106383,47.922872340425535,252,False
