variant_id,rows,pass_rows,min_signals_per_year,max_signals_per_year,variant_pass
inventory_sales_falling_long_1330,9,8,31.307142857142857,169.58035714285714,False
inventory_sales_high_short_1200,9,3,0.0,164.58596382337294,False
retail_1m_strength_long_1130,9,9,64.21978021978022,146.96964285714287,True
retail_3m_strength_short_1030,9,9,65.22321428571428,167.84107142857144,True
retail_3m_weakness_long_1000,9,6,0.0,121.41552197802197,False
