campaign_id,variant_id,scope,period_start,period_end,timeframe,rows,years,signals,signals_per_year,passed_density,entry.params.band_z,entry.params.min_orderflow_imbalance,lookback_bars,orderflow_mode,start_time,end_time
es_rolling_stat_envelope_orderflow_reversion,afternoon_5m_large20_24bar_reversion_1500,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3809,246.80455,True,1.5,0.05,24,large20,11:30:00,15:00:00
es_rolling_stat_envelope_orderflow_reversion,afternoon_5m_large20_24bar_reversion_1500,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3807,246.67496,True,1.5,0.1,24,large20,11:30:00,15:00:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,limited_core_grid_test,2011-02-22,2012-09-06,1m,145860,1.54141,374,242.634991,True,1.5,0.0,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,limited_core_grid_test,2011-02-22,2012-09-06,1m,145860,1.54141,374,242.634991,True,1.5,0.05,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,limited_core_grid_test,2011-02-22,2012-09-06,1m,145860,1.54141,374,242.634991,True,1.5,0.1,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,limited_core_grid_test,2011-02-22,2012-09-06,1m,145860,1.54141,374,242.634991,True,1.75,0.0,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,limited_core_grid_test,2011-02-22,2012-09-06,1m,145860,1.54141,374,242.634991,True,1.75,0.05,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,limited_core_grid_test,2011-02-22,2012-09-06,1m,145860,1.54141,374,242.634991,True,1.75,0.1,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,limited_core_grid_test,2011-02-22,2012-09-06,1m,145860,1.54141,374,242.634991,True,2.0,0.0,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,limited_core_grid_test,2011-02-22,2012-09-06,1m,145860,1.54141,374,242.634991,True,2.0,0.05,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,limited_core_grid_test,2011-02-22,2012-09-06,1m,145860,1.54141,374,242.634991,True,2.0,0.1,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,full_configured_data,2011-01-03,2026-06-09,1m,1488630,15.433265,3817,247.322911,True,1.5,0.0,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,full_configured_data,2011-01-03,2026-06-09,1m,1488630,15.433265,3817,247.322911,True,1.5,0.05,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,full_configured_data,2011-01-03,2026-06-09,1m,1488630,15.433265,3817,247.322911,True,1.5,0.1,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,full_configured_data,2011-01-03,2026-06-09,1m,1488630,15.433265,3817,247.322911,True,1.75,0.0,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,full_configured_data,2011-01-03,2026-06-09,1m,1488630,15.433265,3817,247.322911,True,1.75,0.05,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,full_configured_data,2011-01-03,2026-06-09,1m,1488630,15.433265,3817,247.322911,True,1.75,0.1,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,full_configured_data,2011-01-03,2026-06-09,1m,1488630,15.433265,3817,247.322911,True,2.0,0.0,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,full_configured_data,2011-01-03,2026-06-09,1m,1488630,15.433265,3817,247.322911,True,2.0,0.05,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,all_day_1m_signed_30bar_reversion_1530,full_configured_data,2011-01-03,2026-06-09,1m,1488630,15.433265,3817,247.322911,True,2.0,0.1,30,signed,10:00:00,15:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.0,0.0,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.0,0.05,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.0,0.1,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.25,0.0,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.25,0.05,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.25,0.1,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.5,0.0,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.5,0.05,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.5,0.1,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3815,247.193321,True,1.0,0.0,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3814,247.128526,True,1.0,0.05,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3808,246.739755,True,1.0,0.1,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3814,247.128526,True,1.25,0.0,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3813,247.063731,True,1.25,0.05,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3797,246.027009,True,1.25,0.1,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3804,246.480575,True,1.5,0.0,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3797,246.027009,True,1.5,0.05,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,late_morning_5m_large10_12bar_reversion_1230,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3764,243.888771,True,1.5,0.1,12,large10,10:30:00,12:30:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.0,0.0,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.0,0.02,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.0,0.05,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.25,0.0,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.25,0.02,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.25,0.05,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,373,241.986234,True,1.5,0.0,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,373,241.986234,True,1.5,0.02,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,373,241.986234,True,1.5,0.05,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3817,247.322911,True,1.0,0.0,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3817,247.322911,True,1.0,0.02,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3816,247.258116,True,1.0,0.05,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3817,247.322911,True,1.25,0.0,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3817,247.322911,True,1.25,0.02,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3814,247.128526,True,1.25,0.05,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3816,247.258116,True,1.5,0.0,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3816,247.258116,True,1.5,0.02,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,midday_5m_signed_18bar_reversion_1400,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3809,246.80455,True,1.5,0.05,18,signed,11:00:00,14:00:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.0,0.0,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.0,0.02,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.0,0.05,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.25,0.0,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.25,0.02,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.25,0.05,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.5,0.0,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.5,0.02,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,limited_core_grid_test,2011-02-22,2012-09-06,5m,29172,1.54141,374,242.634991,True,1.5,0.05,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3817,247.322911,True,1.0,0.0,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3817,247.322911,True,1.0,0.02,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3808,246.739755,True,1.0,0.05,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3816,247.258116,True,1.25,0.0,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3816,247.258116,True,1.25,0.02,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3803,246.41578,True,1.25,0.05,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3816,247.258116,True,1.5,0.0,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3816,247.258116,True,1.5,0.02,6,signed,10:00:00,11:30:00
es_rolling_stat_envelope_orderflow_reversion,morning_5m_signed_6bar_reversion_1130,full_configured_data,2011-01-03,2026-06-09,5m,297726,15.433265,3795,245.897419,True,1.5,0.05,6,signed,10:00:00,11:30:00
