variant_id,rows,pass_rows,min_signals_per_year,max_signals_per_year,variant_pass
claims_high_short_1030,9,3,0.0,105.36057692307692,False
claims_improving_long_1330,9,9,85.95260684518531,135.4635989010989,True
claims_low_long_1000,9,9,92.31593406593406,239.15178571428572,True
claims_rising_short_1130,9,9,56.19230769230769,115.94209966306082,True
continued_claims_high_short_1200,9,5,0.0,156.53571428571428,False
