campaign_id,variant_id,window,run_id,start_date,end_date,session_days_with_signal_bar,signal_days,signals,signals_per_year,long_signals,short_signals,entry.params.breakout_buffer_ticks,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,70,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.01,0.006,1.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,71,2011-01-03,2026-06-12,3813,3297,3297,213.5158244680851,1893,1404,3,0.01,0.006,1.5
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,71,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.01,0.006,1.5
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,72,2011-01-03,2026-06-12,3813,3297,3297,213.5158244680851,1893,1404,3,0.01,0.006,2.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,72,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.01,0.006,2.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,73,2011-01-03,2026-06-12,3813,3295,3295,213.38630319148936,1891,1404,3,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,73,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,74,2011-01-03,2026-06-12,3813,3295,3295,213.38630319148936,1891,1404,3,0.02,0.003,1.5
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,74,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.02,0.003,1.5
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,75,2011-01-03,2026-06-12,3813,3295,3295,213.38630319148936,1891,1404,3,0.02,0.003,2.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,75,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.02,0.003,2.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,76,2011-01-03,2026-06-12,3813,3295,3295,213.38630319148936,1891,1404,3,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,76,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,77,2011-01-03,2026-06-12,3813,3295,3295,213.38630319148936,1891,1404,3,0.02,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,77,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.02,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,78,2011-01-03,2026-06-12,3813,3295,3295,213.38630319148936,1891,1404,3,0.02,0.0045,2.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,78,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.02,0.0045,2.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,79,2011-01-03,2026-06-12,3813,3295,3295,213.38630319148936,1891,1404,3,0.02,0.006,1.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,79,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.02,0.006,1.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,80,2011-01-03,2026-06-12,3813,3295,3295,213.38630319148936,1891,1404,3,0.02,0.006,1.5
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,80,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.02,0.006,1.5
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,full_available_history,81,2011-01-03,2026-06-12,3813,3295,3295,213.38630319148936,1891,1404,3,0.02,0.006,2.0
nq_prior_value_area_orderflow_acceptance,afternoon_large20_two_sided_acceptance,limited_core_window,81,2011-02-22,2012-09-07,371,320,320,207.2340425531915,177,143,3,0.02,0.006,2.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,1,2011-01-03,2026-06-12,3813,3532,3532,228.7345744680851,2042,1490,1,0.0,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,1,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.0,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,2,2011-01-03,2026-06-12,3813,3532,3532,228.7345744680851,2042,1490,1,0.0,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,2,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.0,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,3,2011-01-03,2026-06-12,3813,3532,3532,228.7345744680851,2042,1490,1,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,3,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,4,2011-01-03,2026-06-12,3813,3532,3532,228.7345744680851,2042,1490,1,0.0,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,4,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.0,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,5,2011-01-03,2026-06-12,3813,3532,3532,228.7345744680851,2042,1490,1,0.0,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,5,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.0,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,6,2011-01-03,2026-06-12,3813,3532,3532,228.7345744680851,2042,1490,1,0.0,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,6,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.0,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,7,2011-01-03,2026-06-12,3813,3530,3530,228.60505319148936,2041,1489,1,0.01,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,7,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.01,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,8,2011-01-03,2026-06-12,3813,3530,3530,228.60505319148936,2041,1489,1,0.01,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,8,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.01,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,9,2011-01-03,2026-06-12,3813,3530,3530,228.60505319148936,2041,1489,1,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,9,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,10,2011-01-03,2026-06-12,3813,3530,3530,228.60505319148936,2041,1489,1,0.01,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,10,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.01,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,11,2011-01-03,2026-06-12,3813,3530,3530,228.60505319148936,2041,1489,1,0.01,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,11,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.01,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,12,2011-01-03,2026-06-12,3813,3530,3530,228.60505319148936,2041,1489,1,0.01,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,12,2011-02-22,2012-09-07,371,338,338,218.8909574468085,178,160,1,0.01,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,13,2011-01-03,2026-06-12,3813,3527,3527,228.41077127659574,2039,1488,1,0.02,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,13,2011-02-22,2012-09-07,371,337,337,218.24335106382978,178,159,1,0.02,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,14,2011-01-03,2026-06-12,3813,3527,3527,228.41077127659574,2039,1488,1,0.02,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,14,2011-02-22,2012-09-07,371,337,337,218.24335106382978,178,159,1,0.02,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,15,2011-01-03,2026-06-12,3813,3527,3527,228.41077127659574,2039,1488,1,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,15,2011-02-22,2012-09-07,371,337,337,218.24335106382978,178,159,1,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,16,2011-01-03,2026-06-12,3813,3527,3527,228.41077127659574,2039,1488,1,0.02,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,16,2011-02-22,2012-09-07,371,337,337,218.24335106382978,178,159,1,0.02,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,17,2011-01-03,2026-06-12,3813,3527,3527,228.41077127659574,2039,1488,1,0.02,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,17,2011-02-22,2012-09-07,371,337,337,218.24335106382978,178,159,1,0.02,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,18,2011-01-03,2026-06-12,3813,3527,3527,228.41077127659574,2039,1488,1,0.02,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,18,2011-02-22,2012-09-07,371,337,337,218.24335106382978,178,159,1,0.02,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,19,2011-01-03,2026-06-12,3813,3525,3525,228.28125,2039,1486,2,0.0,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,19,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.0,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,20,2011-01-03,2026-06-12,3813,3525,3525,228.28125,2039,1486,2,0.0,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,20,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.0,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,21,2011-01-03,2026-06-12,3813,3525,3525,228.28125,2039,1486,2,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,21,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,22,2011-01-03,2026-06-12,3813,3525,3525,228.28125,2039,1486,2,0.0,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,22,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.0,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,23,2011-01-03,2026-06-12,3813,3525,3525,228.28125,2039,1486,2,0.0,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,23,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.0,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,24,2011-01-03,2026-06-12,3813,3525,3525,228.28125,2039,1486,2,0.0,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,24,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.0,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,25,2011-01-03,2026-06-12,3813,3522,3522,228.08696808510638,2037,1485,2,0.01,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,25,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.01,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,26,2011-01-03,2026-06-12,3813,3522,3522,228.08696808510638,2037,1485,2,0.01,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,26,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.01,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,27,2011-01-03,2026-06-12,3813,3522,3522,228.08696808510638,2037,1485,2,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,27,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,28,2011-01-03,2026-06-12,3813,3522,3522,228.08696808510638,2037,1485,2,0.01,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,28,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.01,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,29,2011-01-03,2026-06-12,3813,3522,3522,228.08696808510638,2037,1485,2,0.01,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,29,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.01,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,30,2011-01-03,2026-06-12,3813,3522,3522,228.08696808510638,2037,1485,2,0.01,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,30,2011-02-22,2012-09-07,371,336,336,217.59574468085106,178,158,2,0.01,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,31,2011-01-03,2026-06-12,3813,3519,3519,227.89268617021278,2035,1484,2,0.02,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,31,2011-02-22,2012-09-07,371,335,335,216.94813829787233,178,157,2,0.02,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,32,2011-01-03,2026-06-12,3813,3519,3519,227.89268617021278,2035,1484,2,0.02,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,32,2011-02-22,2012-09-07,371,335,335,216.94813829787233,178,157,2,0.02,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,33,2011-01-03,2026-06-12,3813,3519,3519,227.89268617021278,2035,1484,2,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,33,2011-02-22,2012-09-07,371,335,335,216.94813829787233,178,157,2,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,34,2011-01-03,2026-06-12,3813,3519,3519,227.89268617021278,2035,1484,2,0.02,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,34,2011-02-22,2012-09-07,371,335,335,216.94813829787233,178,157,2,0.02,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,35,2011-01-03,2026-06-12,3813,3519,3519,227.89268617021278,2035,1484,2,0.02,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,35,2011-02-22,2012-09-07,371,335,335,216.94813829787233,178,157,2,0.02,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,36,2011-01-03,2026-06-12,3813,3519,3519,227.89268617021278,2035,1484,2,0.02,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,36,2011-02-22,2012-09-07,371,335,335,216.94813829787233,178,157,2,0.02,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,37,2011-01-03,2026-06-12,3813,3518,3518,227.8279255319149,2035,1483,3,0.0,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,37,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.0,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,38,2011-01-03,2026-06-12,3813,3518,3518,227.8279255319149,2035,1483,3,0.0,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,38,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.0,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,39,2011-01-03,2026-06-12,3813,3518,3518,227.8279255319149,2035,1483,3,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,39,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,40,2011-01-03,2026-06-12,3813,3518,3518,227.8279255319149,2035,1483,3,0.0,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,40,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.0,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,41,2011-01-03,2026-06-12,3813,3518,3518,227.8279255319149,2035,1483,3,0.0,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,41,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.0,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,42,2011-01-03,2026-06-12,3813,3518,3518,227.8279255319149,2035,1483,3,0.0,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,42,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.0,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,43,2011-01-03,2026-06-12,3813,3515,3515,227.63364361702128,2033,1482,3,0.01,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,43,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.01,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,44,2011-01-03,2026-06-12,3813,3515,3515,227.63364361702128,2033,1482,3,0.01,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,44,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.01,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,45,2011-01-03,2026-06-12,3813,3515,3515,227.63364361702128,2033,1482,3,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,45,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,46,2011-01-03,2026-06-12,3813,3515,3515,227.63364361702128,2033,1482,3,0.01,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,46,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.01,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,47,2011-01-03,2026-06-12,3813,3515,3515,227.63364361702128,2033,1482,3,0.01,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,47,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.01,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,48,2011-01-03,2026-06-12,3813,3515,3515,227.63364361702128,2033,1482,3,0.01,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,48,2011-02-22,2012-09-07,371,332,332,215.00531914893617,175,157,3,0.01,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,49,2011-01-03,2026-06-12,3813,3512,3512,227.43936170212766,2031,1481,3,0.02,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,49,2011-02-22,2012-09-07,371,331,331,214.35771276595744,175,156,3,0.02,0.0025,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,50,2011-01-03,2026-06-12,3813,3512,3512,227.43936170212766,2031,1481,3,0.02,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,50,2011-02-22,2012-09-07,371,331,331,214.35771276595744,175,156,3,0.02,0.0025,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,51,2011-01-03,2026-06-12,3813,3512,3512,227.43936170212766,2031,1481,3,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,51,2011-02-22,2012-09-07,371,331,331,214.35771276595744,175,156,3,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,52,2011-01-03,2026-06-12,3813,3512,3512,227.43936170212766,2031,1481,3,0.02,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,52,2011-02-22,2012-09-07,371,331,331,214.35771276595744,175,156,3,0.02,0.003,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,53,2011-01-03,2026-06-12,3813,3512,3512,227.43936170212766,2031,1481,3,0.02,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,53,2011-02-22,2012-09-07,371,331,331,214.35771276595744,175,156,3,0.02,0.004,1.0
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,full_available_history,54,2011-01-03,2026-06-12,3813,3512,3512,227.43936170212766,2031,1481,3,0.02,0.004,1.25
nq_prior_value_area_orderflow_acceptance,late_morning_large10_two_sided_acceptance,limited_core_window,54,2011-02-22,2012-09-07,371,331,331,214.35771276595744,175,156,3,0.02,0.004,1.25
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,1,2011-01-03,2026-06-12,3813,3478,3478,225.2375,2019,1459,1,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,1,2011-02-22,2012-09-07,371,336,336,217.59574468085106,181,155,1,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,2,2011-01-03,2026-06-12,3813,3478,3478,225.2375,2019,1459,1,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,2,2011-02-22,2012-09-07,371,336,336,217.59574468085106,181,155,1,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,3,2011-01-03,2026-06-12,3813,3478,3478,225.2375,2019,1459,1,0.0,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,3,2011-02-22,2012-09-07,371,336,336,217.59574468085106,181,155,1,0.0,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,4,2011-01-03,2026-06-12,3813,3474,3474,224.9784574468085,2018,1456,1,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,4,2011-02-22,2012-09-07,371,336,336,217.59574468085106,181,155,1,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,5,2011-01-03,2026-06-12,3813,3474,3474,224.9784574468085,2018,1456,1,0.01,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,5,2011-02-22,2012-09-07,371,336,336,217.59574468085106,181,155,1,0.01,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,6,2011-01-03,2026-06-12,3813,3474,3474,224.9784574468085,2018,1456,1,0.01,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,6,2011-02-22,2012-09-07,371,336,336,217.59574468085106,181,155,1,0.01,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,7,2011-01-03,2026-06-12,3813,3471,3471,224.7841755319149,2015,1456,1,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,7,2011-02-22,2012-09-07,371,336,336,217.59574468085106,180,156,1,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,8,2011-01-03,2026-06-12,3813,3471,3471,224.7841755319149,2015,1456,1,0.02,0.0045,1.0
