variant_id,entry_rows,pass_rows,min_full_signals_per_year,median_full_signals_per_year,max_full_signals_per_year,min_limited_signals_per_year,median_limited_signals_per_year,max_limited_signals_per_year,min_latest_252_signals,median_latest_252_signals,max_latest_252_signals,verdict
fifteen_min_long_uptrend_pullback_1545,9,8,40.02917183897854,94.95593190281964,129.15561269728676,42.16918294849023,90.17717584369449,118.72246891651865,46,103.0,135,FAIL
fifteen_min_short_downtrend_bounce_1545,9,6,29.34177159070757,68.65845007980138,88.02531477212271,32.43783303730017,71.36323268206039,90.17717584369449,29,56.0,76,FAIL
five_min_long_vwap_extreme_1430,9,9,69.04708281610215,100.13770172016315,115.1000620677425,53.19804618117229,79.79706927175843,98.61101243339253,82,108.0,129,PASS
five_min_short_vwap_extreme_1430,9,9,56.15743039546019,80.83560915055861,93.85480581663415,52.549289520426285,78.49955595026643,99.90852575488455,58,82.0,90,PASS
thirty_min_two_sided_trend_reversion_1530,9,9,52.076786664302176,99.94338535201277,135.63282496896613,52.549289520426285,97.31349911190053,133.64387211367674,51,93.0,129,PASS
