variant_id,period,start_date,end_date,min_sweep_ticks,min_orderflow_imbalance,signals,years,signals_per_year
late_morning_large10_up_sweep_reject_short_1230,full_history,2011-01-03,2026-06-09,1,0.04,3233,15.433264887063656,209.48257051623202
late_morning_large10_up_sweep_reject_short_1230,limited_core_window,2011-02-22,2012-09-06,1,0.04,271,1.541409993155373,175.81305506216697
late_morning_large10_up_sweep_reject_short_1230,full_history,2011-01-03,2026-06-09,2,0.0,2240,15.433264887063656,145.14103246407663
late_morning_large10_up_sweep_reject_short_1230,limited_core_window,2011-02-22,2012-09-06,2,0.0,114,1.541409993155373,73.95825932504441
late_morning_large10_up_sweep_reject_short_1230,full_history,2011-01-03,2026-06-09,2,0.02,2168,15.433264887063656,140.47578499201703
late_morning_large10_up_sweep_reject_short_1230,limited_core_window,2011-02-22,2012-09-06,2,0.02,108,1.541409993155373,70.06571936056838
late_morning_large10_up_sweep_reject_short_1230,full_history,2011-01-03,2026-06-09,2,0.04,2102,15.433264887063656,136.19930814262906
late_morning_large10_up_sweep_reject_short_1230,limited_core_window,2011-02-22,2012-09-06,2,0.04,100,1.541409993155373,64.87566607460035
midday_signed_two_sided_key_reversal_1400,full_history,2011-01-03,2026-06-09,1,0.0,3713,15.433264887063656,240.58422032996273
midday_signed_two_sided_key_reversal_1400,limited_core_window,2011-02-22,2012-09-06,1,0.0,349,1.541409993155373,226.41607460035524
midday_signed_two_sided_key_reversal_1400,full_history,2011-01-03,2026-06-09,1,0.02,3677,15.433264887063656,238.25159659393293
midday_signed_two_sided_key_reversal_1400,limited_core_window,2011-02-22,2012-09-06,1,0.02,340,1.541409993155373,220.5772646536412
midday_signed_two_sided_key_reversal_1400,full_history,2011-01-03,2026-06-09,1,0.04,3634,15.433264887063656,235.46540713145288
midday_signed_two_sided_key_reversal_1400,limited_core_window,2011-02-22,2012-09-06,1,0.04,329,1.541409993155373,213.44094138543517
midday_signed_two_sided_key_reversal_1400,full_history,2011-01-03,2026-06-09,2,0.0,2468,15.433264887063656,159.9143161255987
midday_signed_two_sided_key_reversal_1400,limited_core_window,2011-02-22,2012-09-06,2,0.0,119,1.541409993155373,77.20204262877442
midday_signed_two_sided_key_reversal_1400,full_history,2011-01-03,2026-06-09,2,0.02,2384,15.433264887063656,154.47152740819584
midday_signed_two_sided_key_reversal_1400,limited_core_window,2011-02-22,2012-09-06,2,0.02,111,1.541409993155373,72.01198934280639
midday_signed_two_sided_key_reversal_1400,full_history,2011-01-03,2026-06-09,2,0.04,2256,15.433264887063656,146.17775412453432
midday_signed_two_sided_key_reversal_1400,limited_core_window,2011-02-22,2012-09-06,2,0.04,106,1.541409993155373,68.76820603907638
morning_signed_two_sided_key_reversal_1130,full_history,2011-01-03,2026-06-09,1,0.0,3674,15.433264887063656,238.0572112825971
morning_signed_two_sided_key_reversal_1130,limited_core_window,2011-02-22,2012-09-06,1,0.0,347,1.541409993155373,225.1185612788632
morning_signed_two_sided_key_reversal_1130,full_history,2011-01-03,2026-06-09,1,0.02,3631,15.433264887063656,235.27102182011708
morning_signed_two_sided_key_reversal_1130,limited_core_window,2011-02-22,2012-09-06,1,0.02,343,1.541409993155373,222.5235346358792
morning_signed_two_sided_key_reversal_1130,full_history,2011-01-03,2026-06-09,1,0.04,3550,15.433264887063656,230.02261841405002
morning_signed_two_sided_key_reversal_1130,limited_core_window,2011-02-22,2012-09-06,1,0.04,335,1.541409993155373,217.33348134991118
morning_signed_two_sided_key_reversal_1130,full_history,2011-01-03,2026-06-09,2,0.0,2777,15.433264887063656,179.93600319318784
morning_signed_two_sided_key_reversal_1130,limited_core_window,2011-02-22,2012-09-06,2,0.0,171,1.541409993155373,110.9373889875666
morning_signed_two_sided_key_reversal_1130,full_history,2011-01-03,2026-06-09,2,0.02,2653,15.433264887063656,171.90141032464075
morning_signed_two_sided_key_reversal_1130,limited_core_window,2011-02-22,2012-09-06,2,0.02,162,1.541409993155373,105.09857904085257
morning_signed_two_sided_key_reversal_1130,full_history,2011-01-03,2026-06-09,2,0.04,2478,15.433264887063656,160.56226716338477
morning_signed_two_sided_key_reversal_1130,limited_core_window,2011-02-22,2012-09-06,2,0.04,146,1.541409993155373,94.71847246891652
