campaign_id,source_campaign_id,variant_id,screen_label,pivot_timeframes_minutes,min_aligned_timeframes,pivot_left_bars,pivot_right_bars,min_pivot_move_ticks,carry_pivots_across_sessions,breakout_buffer_ticks,min_orderflow_imbalance,total_signals,long_signals,short_signals,full_signals,full_years,full_signals_per_year,limited_core_signals,limited_core_years,limited_core_signals_per_year,wfa90_signals,wfa90_years,wfa90_signals_per_year,latest1y_signals,latest1y_years,latest1y_signals_per_year,density_pass_all_windows
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,strict,"5,15",2,1,1,0,True,0,0.06,395,265,130,395,15.433264887063656,25.594065992549226,50,1.541409993155373,32.43783303730017,362,13.88911704312115,26.063571850975755,24,0.999315537303217,24.016438356164382,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,strict,"5,15",2,1,1,0,True,0,0.1,339,229,110,339,15.433264887063656,21.96554018094731,48,1.541409993155373,31.140319715808168,318,13.88911704312115,22.895623891188645,16,0.999315537303217,16.01095890410959,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,strict,"5,15",2,1,1,0,True,2,0.02,395,262,133,395,15.433264887063656,25.594065992549226,43,1.541409993155373,27.896536412078152,357,13.88911704312115,25.70357776463631,27,0.999315537303217,27.018493150684932,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,strict,"5,15",2,1,1,0,True,2,0.06,362,242,120,362,15.433264887063656,23.45582756785524,44,1.541409993155373,28.545293072824155,330,13.88911704312115,23.759609698403313,23,0.999315537303217,23.015753424657532,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,strict,"5,15",2,1,1,0,True,2,0.1,304,206,98,304,15.433264887063656,19.697711548696113,43,1.541409993155373,27.896536412078152,284,13.88911704312115,20.447664104080427,15,0.999315537303217,15.01027397260274,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,strict,"5,15",2,1,1,0,True,4,0.02,353,233,120,353,15.433264887063656,22.87267163384779,33,1.541409993155373,21.408969804618117,315,13.88911704312115,22.67962743938498,27,0.999315537303217,27.018493150684932,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,strict,"5,15",2,1,1,0,True,4,0.06,330,219,111,330,15.433264887063656,21.38238424693986,33,1.541409993155373,21.408969804618117,297,13.88911704312115,21.38364872856298,23,0.999315537303217,23.015753424657532,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,strict,"5,15",2,1,1,0,True,4,0.1,275,184,91,275,15.433264887063656,17.81865353911655,32,1.541409993155373,20.760213143872114,255,13.88911704312115,18.35969840331165,15,0.999315537303217,15.01027397260274,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,"5,15",2,1,1,0,True,0,0.02,413,275,138,413,15.433264887063656,26.76037786056413,55,1.541409993155373,35.68161634103019,381,13.88911704312115,27.431549379065643,26,0.999315537303217,26.017808219178082,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,"5,15",2,1,1,0,True,0,0.06,396,266,130,396,15.433264887063656,25.658861096327833,54,1.541409993155373,35.03285968028419,365,13.88911704312115,26.27956830277942,25,0.999315537303217,25.017123287671232,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,"5,15",2,1,1,0,True,0,0.1,380,259,121,380,15.433264887063656,24.622139435870142,52,1.541409993155373,33.735346358792185,350,13.88911704312115,25.199586043761087,24,0.999315537303217,24.016438356164382,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,"5,15",2,1,1,0,True,2,0.02,367,243,124,367,15.433264887063656,23.77980308674827,46,1.541409993155373,29.842806394316163,337,13.88911704312115,24.263601419278533,25,0.999315537303217,25.017123287671232,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,"5,15",2,1,1,0,True,2,0.06,353,235,118,353,15.433264887063656,22.87267163384779,46,1.541409993155373,29.842806394316163,324,13.88911704312115,23.32761679479598,24,0.999315537303217,24.016438356164382,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,"5,15",2,1,1,0,True,2,0.1,337,229,108,337,15.433264887063656,21.8359499733901,42,1.541409993155373,27.24777975133215,309,13.88911704312115,22.247634535777646,23,0.999315537303217,23.015753424657532,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,"5,15",2,1,1,0,True,4,0.02,335,223,112,335,15.433264887063656,21.70635976583289,43,1.541409993155373,27.896536412078152,305,13.88911704312115,21.95963926670609,25,0.999315537303217,25.017123287671232,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,"5,15",2,1,1,0,True,4,0.06,322,215,107,322,15.433264887063656,20.864023416711017,42,1.541409993155373,27.24777975133215,293,13.88911704312115,21.095653459491427,24,0.999315537303217,24.016438356164382,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,strict,"5,15",2,1,1,0,True,4,0.1,313,211,102,313,15.433264887063656,20.280867482703563,37,1.541409993155373,24.00399644760213,284,13.88911704312115,20.447664104080427,24,0.999315537303217,24.016438356164382,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,"5,15",2,1,1,0,True,0,0.02,437,294,143,437,15.433264887063656,28.315460351250664,49,1.541409993155373,31.789076376554174,398,13.88911704312115,28.655529272619752,29,0.999315537303217,29.01986301369863,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,"5,15",2,1,1,0,True,0,0.06,435,292,143,435,15.433264887063656,28.185870143693453,50,1.541409993155373,32.43783303730017,395,13.88911704312115,28.439532820816083,30,0.999315537303217,30.02054794520548,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,"5,15",2,1,1,0,True,0,0.1,433,291,142,433,15.433264887063656,28.056279936136242,49,1.541409993155373,31.789076376554174,393,13.88911704312115,28.295535186280308,30,0.999315537303217,30.02054794520548,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,"5,15",2,1,1,0,True,2,0.02,399,265,134,399,15.433264887063656,25.85324640766365,42,1.541409993155373,27.24777975133215,361,13.88911704312115,25.991573033707866,28,0.999315537303217,28.01917808219178,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,"5,15",2,1,1,0,True,2,0.06,397,264,133,397,15.433264887063656,25.72365620010644,43,1.541409993155373,27.896536412078152,358,13.88911704312115,25.7755765819042,29,0.999315537303217,29.01986301369863,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,"5,15",2,1,1,0,True,2,0.1,397,264,133,397,15.433264887063656,25.72365620010644,43,1.541409993155373,27.896536412078152,358,13.88911704312115,25.7755765819042,29,0.999315537303217,29.01986301369863,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,"5,15",2,1,1,0,True,4,0.02,359,235,124,359,15.433264887063656,23.261442256519423,33,1.541409993155373,21.408969804618117,320,13.88911704312115,23.039621525724424,29,0.999315537303217,29.01986301369863,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,"5,15",2,1,1,0,True,4,0.06,358,235,123,358,15.433264887063656,23.19664715274082,33,1.541409993155373,21.408969804618117,318,13.88911704312115,22.895623891188645,30,0.999315537303217,30.02054794520548,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,strict,"5,15",2,1,1,0,True,4,0.1,355,231,124,355,15.433264887063656,23.002261841405,33,1.541409993155373,21.408969804618117,315,13.88911704312115,22.67962743938498,30,0.999315537303217,30.02054794520548,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,"5,15",2,1,1,0,True,0,0.02,439,308,131,439,15.433264887063656,28.445050558807875,31,1.541409993155373,20.11145648312611,392,13.88911704312115,28.223536369012418,33,0.999315537303217,33.022602739726025,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,"5,15",2,1,1,0,True,0,0.06,423,297,126,423,15.433264887063656,27.408328898350184,30,1.541409993155373,19.462699822380106,381,13.88911704312115,27.431549379065643,30,0.999315537303217,30.02054794520548,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,"5,15",2,1,1,0,True,0,0.1,379,269,110,379,15.433264887063656,24.557344332091535,30,1.541409993155373,19.462699822380106,355,13.88911704312115,25.55958013010053,16,0.999315537303217,16.01095890410959,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,"5,15",2,1,1,0,True,2,0.02,401,278,123,401,15.433264887063656,25.98283661522086,21,1.541409993155373,13.623889875666075,355,13.88911704312115,25.55958013010053,33,0.999315537303217,33.022602739726025,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,"5,15",2,1,1,0,True,2,0.06,392,272,120,392,15.433264887063656,25.39968068121341,21,1.541409993155373,13.623889875666075,351,13.88911704312115,25.271584861028977,30,0.999315537303217,30.02054794520548,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,"5,15",2,1,1,0,True,2,0.1,348,246,102,348,15.433264887063656,22.548696114954762,21,1.541409993155373,13.623889875666075,325,13.88911704312115,23.39961561206387,15,0.999315537303217,15.01027397260274,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,"5,15",2,1,1,0,True,4,0.02,376,254,122,376,15.433264887063656,24.36295902075572,21,1.541409993155373,13.623889875666075,329,13.88911704312115,23.687610881135424,34,0.999315537303217,34.02328767123288,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,"5,15",2,1,1,0,True,4,0.06,372,249,123,372,15.433264887063656,24.1037786056413,21,1.541409993155373,13.623889875666075,331,13.88911704312115,23.8316085156712,30,0.999315537303217,30.02054794520548,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,strict,"5,15",2,1,1,0,True,4,0.1,325,220,105,325,15.433264887063656,21.05840872804683,21,1.541409993155373,13.623889875666075,302,13.88911704312115,21.743642814902426,16,0.999315537303217,16.01095890410959,False
