variant_id,setup_mode,direction,threshold_name,threshold,rank_column,window,start_date,end_date,signals,signals_per_year,density_pass
starts_3m_weakness_short_1130,starts_3m_weakness_short,short,rank_max,0.4,total_starts_change_3m_rank_120m,full,2011-01-03,2026-06-12,1251,81.02992551870899,True
starts_3m_weakness_short_1130,starts_3m_weakness_short,short,rank_max,0.4,total_starts_change_3m_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,42,36.525,False
starts_3m_weakness_short_1130,starts_3m_weakness_short,short,rank_max,0.4,total_starts_change_3m_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,60,60.206043956043956,True
starts_3m_weakness_short_1130,starts_3m_weakness_short,short,rank_max,0.45,total_starts_change_3m_rank_120m,full,2011-01-03,2026-06-12,1431,92.68890760773186,True
starts_3m_weakness_short_1130,starts_3m_weakness_short,short,rank_max,0.45,total_starts_change_3m_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,42,36.525,False
starts_3m_weakness_short_1130,starts_3m_weakness_short,short,rank_max,0.45,total_starts_change_3m_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,60,60.206043956043956,True
single_family_permits_strength_long_1200,single_family_permits_strength_long,long,rank_min,0.55,single_family_permits_change_3m_rank_120m,full,2011-01-03,2026-06-12,1991,128.96129632913636,True
single_family_permits_strength_long_1200,single_family_permits_strength_long,long,rank_min,0.55,single_family_permits_change_3m_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,217,188.7125,True
single_family_permits_strength_long_1200,single_family_permits_strength_long,long,rank_min,0.55,single_family_permits_change_3m_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,60,60.206043956043956,True
single_family_permits_strength_long_1200,single_family_permits_strength_long,long,rank_min,0.6,single_family_permits_change_3m_rank_120m,full,2011-01-03,2026-06-12,1670,108.16944493704557,True
single_family_permits_strength_long_1200,single_family_permits_strength_long,long,rank_min,0.6,single_family_permits_change_3m_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,217,188.7125,True
single_family_permits_strength_long_1200,single_family_permits_strength_long,long,rank_min,0.6,single_family_permits_change_3m_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,38,38.130494505494504,False
single_family_permits_strength_long_1200,single_family_permits_strength_long,long,rank_min,0.65,single_family_permits_change_3m_rank_120m,full,2011-01-03,2026-06-12,1439,93.20708458946622,True
single_family_permits_strength_long_1200,single_family_permits_strength_long,long,rank_min,0.65,single_family_permits_change_3m_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,217,188.7125,True
single_family_permits_strength_long_1200,single_family_permits_strength_long,long,rank_min,0.65,single_family_permits_change_3m_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,19,19.065247252747252,False
permit_starts_ratio_high_long_1330,permit_starts_ratio_high_long,long,rank_min,0.55,permit_starts_ratio_rank_120m,full,2011-01-03,2026-06-12,2051,132.847623692144,True
permit_starts_ratio_high_long_1330,permit_starts_ratio_high_long,long,rank_min,0.55,permit_starts_ratio_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,138,120.01071428571429,True
permit_starts_ratio_high_long_1330,permit_starts_ratio_high_long,long,rank_min,0.55,permit_starts_ratio_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,79,79.27129120879121,True
permit_starts_ratio_high_long_1330,permit_starts_ratio_high_long,long,rank_min,0.6,permit_starts_ratio_rank_120m,full,2011-01-03,2026-06-12,1921,124.4272477389608,True
permit_starts_ratio_high_long_1330,permit_starts_ratio_high_long,long,rank_min,0.6,permit_starts_ratio_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,138,120.01071428571429,True
permit_starts_ratio_high_long_1330,permit_starts_ratio_high_long,long,rank_min,0.6,permit_starts_ratio_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,79,79.27129120879121,True
permit_starts_ratio_high_long_1330,permit_starts_ratio_high_long,long,rank_min,0.65,permit_starts_ratio_rank_120m,full,2011-01-03,2026-06-12,1713,110.9546462138677,True
permit_starts_ratio_high_long_1330,permit_starts_ratio_high_long,long,rank_min,0.65,permit_starts_ratio_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,105,91.3125,True
permit_starts_ratio_high_long_1330,permit_starts_ratio_high_long,long,rank_min,0.65,permit_starts_ratio_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,79,79.27129120879121,True
