trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,trend_lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_pullback_return_ticks,trend_return_ticks,trend_start_timestamp,trend_end_timestamp,share_rank_min,min_abs_return_ticks,min_trend_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
36,trend_filtered_mes_participation_crowding,2026-01-09,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.5595238095238095,0.0832697997132596,77.0,-4.0,2026-01-09 09:45:00-05:00,2026-01-09 10:15:00-05:00,0.55,4.0,4.0,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,0.0025,1.5,12:00:00,6996.25,2026-01-09 10:29:00-05:00,6997.5,6995.75,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,6996.25,7013.75,6978.75,17.5,1,19.0,3.5,fixed_contracts,2026-01-09 10:45:00-05:00,6979.0,target,862.5,857.5,0.9857142857142858,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
37,trend_filtered_mes_participation_crowding,2026-01-14,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6706349206349206,0.0872166882657117,-73.0,42.0,2026-01-14 09:45:00-05:00,2026-01-14 10:15:00-05:00,0.55,4.0,4.0,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,0.0025,1.5,12:00:00,6949.75,2026-01-14 10:29:00-05:00,6952.75,6949.25,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,6949.75,6932.25,6967.25,17.5,1,2.75,20.5,fixed_contracts,2026-01-14 10:48:00-05:00,6932.0,stop,-887.5,-892.5,-1.0142857142857142,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
38,trend_filtered_mes_participation_crowding,2026-01-22,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.5992063492063492,0.0851562834445348,44.0,-85.0,2026-01-22 09:45:00-05:00,2026-01-22 10:15:00-05:00,0.55,4.0,4.0,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,0.0025,1.5,12:00:00,6941.0,2026-01-22 10:29:00-05:00,6942.75,6940.75,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,6941.0,6958.5,6923.5,17.5,1,4.0,18.25,fixed_contracts,2026-01-22 11:41:00-05:00,6958.75,stop,-887.5,-892.5,-1.0142857142857142,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
39,trend_filtered_mes_participation_crowding,2026-01-28,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.5912698412698413,0.0851694454974517,15.0,-62.0,2026-01-28 09:45:00-05:00,2026-01-28 10:15:00-05:00,0.55,4.0,4.0,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,0.0025,1.5,12:00:00,7017.25,2026-01-28 10:29:00-05:00,7019.25,7017.0,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,7017.0,7034.75,6999.25,17.75,1,19.25,3.25,fixed_contracts,2026-01-28 11:51:00-05:00,6999.5,target,875.0,870.0,0.9859154929577465,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
40,trend_filtered_mes_participation_crowding,2026-02-17,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.9285714285714286,0.1086952333707394,17.0,-155.0,2026-02-17 09:45:00-05:00,2026-02-17 10:15:00-05:00,0.55,4.0,4.0,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,0.0025,1.5,12:00:00,6806.75,2026-02-17 10:29:00-05:00,6809.0,6801.5,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,6806.25,6823.5,6789.0,17.25,1,15.25,24.5,fixed_contracts,2026-02-17 11:01:00-05:00,6823.75,stop,-875.0,-880.0,-1.0144927536231885,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
41,trend_filtered_mes_participation_crowding,2026-02-24,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.8928571428571429,0.1041130383111207,126.0,-45.0,2026-02-24 09:45:00-05:00,2026-02-24 10:15:00-05:00,0.55,4.0,4.0,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,0.0025,1.5,12:00:00,6892.5,2026-02-24 10:29:00-05:00,6893.25,6888.75,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,6892.0,6909.25,6874.75,17.25,1,11.25,6.25,fixed_contracts,2026-02-24 12:00:00-05:00,6894.25,eod_flatten,-112.5,-117.5,-0.13043478260869565,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
42,trend_filtered_mes_participation_crowding,2026-02-25,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.9761904761904762,0.121219353298975,26.0,-17.0,2026-02-25 09:45:00-05:00,2026-02-25 10:15:00-05:00,0.55,4.0,4.0,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,0.0025,1.5,12:00:00,6940.25,2026-02-25 10:29:00-05:00,6941.0,6939.0,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,6939.75,6957.25,6922.25,17.5,1,9.5,13.25,fixed_contracts,2026-02-25 12:00:00-05:00,6949.5,eod_flatten,-487.5,-492.5,-0.5571428571428572,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
43,trend_filtered_mes_participation_crowding,2026-03-02,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.8293650793650794,0.0984306373390369,-59.0,112.0,2026-03-02 09:45:00-05:00,2026-03-02 10:15:00-05:00,0.55,4.0,4.0,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,0.0025,1.5,12:00:00,6858.5,2026-03-02 10:29:00-05:00,6860.0,6854.75,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,6858.75,6841.5,6876.0,17.25,1,17.75,10.5,fixed_contracts,2026-03-02 11:08:00-05:00,6875.75,target,850.0,845.0,0.9855072463768116,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
44,trend_filtered_mes_participation_crowding,2026-03-05,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.988095238095238,0.1319274029279903,-140.0,63.0,2026-03-05 09:45:00-05:00,2026-03-05 10:15:00-05:00,0.55,4.0,4.0,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,0.0025,1.5,12:00:00,6829.5,2026-03-05 10:29:00-05:00,6829.75,6824.5,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,6830.0,6812.75,6847.25,17.25,1,17.25,15.75,fixed_contracts,2026-03-05 10:53:00-05:00,6847.0,target,850.0,845.0,0.9855072463768116,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
45,trend_filtered_mes_participation_crowding,2026-03-09,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.8650793650793651,0.1034870080279653,37.0,-50.0,2026-03-09 09:45:00-04:00,2026-03-09 10:15:00-04:00,0.55,4.0,4.0,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,0.0025,1.5,12:00:00,6658.0,2026-03-09 10:29:00-04:00,6659.0,6653.75,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,6657.5,6674.25,6640.75,16.75,1,0.0,21.25,fixed_contracts,2026-03-09 10:36:00-04:00,6674.5,stop,-850.0,-855.0,-1.0149253731343284,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
46,trend_filtered_mes_participation_crowding,2026-03-10,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.992063492063492,0.1362241006339639,85.0,-67.0,2026-03-10 09:45:00-04:00,2026-03-10 10:15:00-04:00,0.55,4.0,4.0,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,0.0025,1.5,12:00:00,6794.0,2026-03-10 10:29:00-04:00,6795.0,6790.75,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,6793.75,6810.75,6776.75,17.0,1,0.0,18.0,fixed_contracts,2026-03-10 10:37:00-04:00,6811.0,stop,-862.5,-867.5,-1.0147058823529411,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
47,trend_filtered_mes_participation_crowding,2026-03-11,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.9246031746031746,0.1135547759259309,-76.0,27.0,2026-03-11 09:45:00-04:00,2026-03-11 10:15:00-04:00,0.55,4.0,4.0,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,0.0025,1.5,12:00:00,6778.25,2026-03-11 10:29:00-04:00,6779.5,6771.5,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,6778.5,6761.5,6795.5,17.0,1,17.25,10.0,fixed_contracts,2026-03-11 10:50:00-04:00,6795.25,target,837.5,832.5,0.9852941176470589,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
48,trend_filtered_mes_participation_crowding,2026-03-12,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.9047619047619048,0.1101179096471897,-117.0,29.0,2026-03-12 09:45:00-04:00,2026-03-12 10:15:00-04:00,0.55,4.0,4.0,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,0.0025,1.5,12:00:00,6696.25,2026-03-12 10:29:00-04:00,6705.0,6696.0,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,6696.25,6679.5,6713.0,16.75,1,25.0,8.0,fixed_contracts,2026-03-12 10:46:00-04:00,6712.75,target,825.0,820.0,0.9850746268656716,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
49,trend_filtered_mes_participation_crowding,2026-03-16,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6666666666666666,0.0917744829540088,-15.0,40.0,2026-03-16 09:45:00-04:00,2026-03-16 10:15:00-04:00,0.55,4.0,4.0,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,0.0025,1.5,12:00:00,6716.5,2026-03-16 10:29:00-04:00,6721.0,6716.25,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,6716.5,6699.5,6733.5,17.0,1,0.75,19.25,fixed_contracts,2026-03-16 10:38:00-04:00,6699.25,stop,-862.5,-867.5,-1.0147058823529411,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
50,trend_filtered_mes_participation_crowding,2026-03-17,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.8690476190476191,0.1055334906621331,12.0,-50.0,2026-03-17 09:45:00-04:00,2026-03-17 10:15:00-04:00,0.55,4.0,4.0,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,0.0025,1.5,12:00:00,6789.75,2026-03-17 10:29:00-04:00,6790.75,6787.0,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,6789.5,6806.5,6772.5,17.0,1,22.0,9.5,fixed_contracts,2026-03-17 11:36:00-04:00,6772.75,target,837.5,832.5,0.9852941176470589,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
51,trend_filtered_mes_participation_crowding,2026-03-19,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.98015873015873,0.1312689362160177,-73.0,32.0,2026-03-19 09:45:00-04:00,2026-03-19 10:15:00-04:00,0.55,4.0,4.0,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,0.0025,1.5,12:00:00,6623.5,2026-03-19 10:29:00-04:00,6625.75,6620.75,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,6623.75,6607.0,6640.5,16.75,1,17.25,1.0,fixed_contracts,2026-03-19 10:33:00-04:00,6640.25,target,825.0,820.0,0.9850746268656716,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
52,trend_filtered_mes_participation_crowding,2026-03-20,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.7738095238095238,0.0979866783726945,5.0,-184.0,2026-03-20 09:45:00-04:00,2026-03-20 10:15:00-04:00,0.55,4.0,4.0,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,0.0025,1.5,12:00:00,6594.0,2026-03-20 10:29:00-04:00,6596.25,6592.25,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,6593.75,6610.25,6577.25,16.5,1,0.0,16.5,fixed_contracts,2026-03-20 10:35:00-04:00,6610.5,stop,-837.5,-842.5,-1.0151515151515151,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
53,trend_filtered_mes_participation_crowding,2026-03-24,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6865079365079365,0.0932146400451131,-5.0,72.0,2026-03-24 09:45:00-04:00,2026-03-24 10:15:00-04:00,0.55,4.0,4.0,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,0.0025,1.5,12:00:00,6600.0,2026-03-24 10:29:00-04:00,6607.5,6598.25,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,6600.5,6583.75,6617.25,16.75,1,22.75,3.5,fixed_contracts,2026-03-24 10:51:00-04:00,6617.0,target,825.0,820.0,0.9850746268656716,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
54,trend_filtered_mes_participation_crowding,2026-04-07,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.7182539682539683,0.0945776437159762,69.0,-92.0,2026-04-07 09:45:00-04:00,2026-04-07 10:15:00-04:00,0.55,4.0,4.0,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,0.0025,1.5,12:00:00,6606.75,2026-04-07 10:29:00-04:00,6608.25,6600.5,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,6606.5,6623.25,6589.75,16.75,1,18.75,10.0,fixed_contracts,2026-04-07 10:59:00-04:00,6590.0,target,825.0,820.0,0.9850746268656716,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
55,trend_filtered_mes_participation_crowding,2026-04-23,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.7103174603174603,0.093205954796453,17.0,-20.0,2026-04-23 09:45:00-04:00,2026-04-23 10:15:00-04:00,0.55,4.0,4.0,2026-04-23 10:30:00-04:00,2026-04-23 10:30:00-04:00,2026-04-23 10:30:00-04:00,2026-04-23 10:30:00-04:00,0.0025,1.5,12:00:00,7163.0,2026-04-23 10:29:00-04:00,7163.0,7161.0,2026-04-23 10:30:00-04:00,2026-04-23 10:30:00-04:00,7162.75,7180.75,7144.75,18.0,1,1.0,18.75,fixed_contracts,2026-04-23 11:32:00-04:00,7181.0,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
56,trend_filtered_mes_participation_crowding,2026-04-24,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.7301587301587301,0.0939220774719585,-7.0,4.0,2026-04-24 09:45:00-04:00,2026-04-24 10:15:00-04:00,0.55,4.0,4.0,2026-04-24 10:30:00-04:00,2026-04-24 10:30:00-04:00,2026-04-24 10:30:00-04:00,2026-04-24 10:30:00-04:00,0.0025,1.5,12:00:00,7154.0,2026-04-24 10:29:00-04:00,7155.5,7152.0,2026-04-24 10:30:00-04:00,2026-04-24 10:30:00-04:00,7154.25,7136.25,7172.25,18.0,1,18.0,4.75,fixed_contracts,2026-04-24 11:09:00-04:00,7172.0,target,887.5,882.5,0.9861111111111112,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
57,trend_filtered_mes_participation_crowding,2026-04-30,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.7142857142857143,0.0931056157233179,16.0,-49.0,2026-04-30 09:45:00-04:00,2026-04-30 10:15:00-04:00,0.55,4.0,4.0,2026-04-30 10:30:00-04:00,2026-04-30 10:30:00-04:00,2026-04-30 10:30:00-04:00,2026-04-30 10:30:00-04:00,0.0025,1.5,12:00:00,7173.25,2026-04-30 10:29:00-04:00,7174.0,7169.0,2026-04-30 10:30:00-04:00,2026-04-30 10:30:00-04:00,7173.0,7191.0,7155.0,18.0,1,8.25,19.25,fixed_contracts,2026-04-30 10:54:00-04:00,7191.25,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
58,trend_filtered_mes_participation_crowding,2026-05-11,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.5595238095238095,0.0845681208473158,-25.0,28.0,2026-05-11 09:45:00-04:00,2026-05-11 10:15:00-04:00,0.55,4.0,4.0,2026-05-11 10:30:00-04:00,2026-05-11 10:30:00-04:00,2026-05-11 10:30:00-04:00,2026-05-11 10:30:00-04:00,0.0025,1.5,12:00:00,7430.25,2026-05-11 10:29:00-04:00,7433.75,7430.25,2026-05-11 10:30:00-04:00,2026-05-11 10:30:00-04:00,7430.5,7411.75,7449.25,18.75,1,19.25,9.0,fixed_contracts,2026-05-11 11:55:00-04:00,7449.0,target,925.0,920.0,0.9866666666666667,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
59,trend_filtered_mes_participation_crowding,2026-05-18,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6865079365079365,0.0896558004864422,-16.0,77.0,2026-05-18 09:45:00-04:00,2026-05-18 10:15:00-04:00,0.55,4.0,4.0,2026-05-18 10:30:00-04:00,2026-05-18 10:30:00-04:00,2026-05-18 10:30:00-04:00,2026-05-18 10:30:00-04:00,0.0025,1.5,12:00:00,7435.25,2026-05-18 10:29:00-04:00,7439.25,7432.25,2026-05-18 10:30:00-04:00,2026-05-18 10:30:00-04:00,7435.25,7416.5,7454.0,18.75,1,3.25,23.75,fixed_contracts,2026-05-18 10:34:00-04:00,7416.25,stop,-950.0,-955.0,-1.0133333333333334,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
60,trend_filtered_mes_participation_crowding,2026-05-20,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.7976190476190477,0.0947919104285864,106.0,-28.0,2026-05-20 09:45:00-04:00,2026-05-20 10:15:00-04:00,0.55,4.0,4.0,2026-05-20 10:30:00-04:00,2026-05-20 10:30:00-04:00,2026-05-20 10:30:00-04:00,2026-05-20 10:30:00-04:00,0.0025,1.5,12:00:00,7417.75,2026-05-20 10:29:00-04:00,7417.75,7413.5,2026-05-20 10:30:00-04:00,2026-05-20 10:30:00-04:00,7417.25,7436.0,7398.5,18.75,1,4.5,35.25,fixed_contracts,2026-05-20 11:15:00-04:00,7436.25,stop,-950.0,-955.0,-1.0133333333333334,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,trend_filtered_mes_participation_crowding,2026-05-21,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.8174603174603174,0.0955952166744185,-37.0,73.0,2026-05-21 09:45:00-04:00,2026-05-21 10:15:00-04:00,0.55,4.0,4.0,2026-05-21 10:30:00-04:00,2026-05-21 10:30:00-04:00,2026-05-21 10:30:00-04:00,2026-05-21 10:30:00-04:00,0.0025,1.5,12:00:00,7422.25,2026-05-21 10:29:00-04:00,7423.75,7419.5,2026-05-21 10:30:00-04:00,2026-05-21 10:30:00-04:00,7422.5,7403.75,7441.25,18.75,1,13.25,14.0,fixed_contracts,2026-05-21 12:00:00-04:00,7429.75,eod_flatten,362.5,357.5,0.38666666666666666,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,trend_filtered_mes_participation_crowding,2026-05-22,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.8928571428571429,0.101277202784733,6.0,-75.0,2026-05-22 09:45:00-04:00,2026-05-22 10:15:00-04:00,0.55,4.0,4.0,2026-05-22 10:30:00-04:00,2026-05-22 10:30:00-04:00,2026-05-22 10:30:00-04:00,2026-05-22 10:30:00-04:00,0.0025,1.5,12:00:00,7491.25,2026-05-22 10:29:00-04:00,7491.5,7488.25,2026-05-22 10:30:00-04:00,2026-05-22 10:30:00-04:00,7491.0,7509.75,7472.25,18.75,1,2.5,19.5,fixed_contracts,2026-05-22 11:26:00-04:00,7510.0,stop,-950.0,-955.0,-1.0133333333333334,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,trend_filtered_mes_participation_crowding,2026-05-27,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.8174603174603174,0.095693382355123,-31.0,53.0,2026-05-27 09:45:00-04:00,2026-05-27 10:15:00-04:00,0.55,4.0,4.0,2026-05-27 10:30:00-04:00,2026-05-27 10:30:00-04:00,2026-05-27 10:30:00-04:00,2026-05-27 10:30:00-04:00,0.0025,1.5,12:00:00,7533.75,2026-05-27 10:29:00-04:00,7534.5,7531.0,2026-05-27 10:30:00-04:00,2026-05-27 10:30:00-04:00,7534.0,7515.0,7553.0,19.0,1,9.5,17.5,fixed_contracts,2026-05-27 12:00:00-04:00,7524.0,eod_flatten,-500.0,-505.0,-0.5263157894736842,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,trend_filtered_mes_participation_crowding,2026-06-02,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6666666666666666,0.0886818218330789,-20.0,35.0,2026-06-02 09:45:00-04:00,2026-06-02 10:15:00-04:00,0.55,4.0,4.0,2026-06-02 10:30:00-04:00,2026-06-02 10:30:00-04:00,2026-06-02 10:30:00-04:00,2026-06-02 10:30:00-04:00,0.0025,1.5,12:00:00,7604.75,2026-06-02 10:29:00-04:00,7606.5,7603.75,2026-06-02 10:30:00-04:00,2026-06-02 10:30:00-04:00,7605.25,7586.0,7624.5,19.25,1,19.25,0.5,fixed_contracts,2026-06-02 10:57:00-04:00,7624.25,target,950.0,945.0,0.987012987012987,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
