selection_objective,train_start,train_end,test_start,test_end,train_rows,test_rows,selected_params,train_run_id,train_total_trades,train_trades_per_year,train_net_profit,train_profit_factor,train_expectancy_r,train_max_drawdown,train_max_drawdown_pct,train_cagr,train_mar,train_win_rate,train_apex_rule_violations,test_total_trades,test_trades_per_year,test_net_profit,test_profit_factor,test_expectancy_r,test_max_drawdown,test_max_drawdown_pct,test_cagr,test_mar,test_worst_day,test_best_day,test_best_day_concentration,test_max_consecutive_losses,test_positive_month_rate,test_win_rate,test_average_trade,test_apex_rule_violations,test_apex_forced_flatten_trades,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple
MAR,2021-06-09,2025-06-08,2025-06-09,2026-06-09,388050,97110,"{'entry.params.share_rank_min': np.float64(0.55), 'entry.params.min_abs_return_ticks': np.int64(4), 'sl.params.stop_pct': np.float64(0.0025), 'tp.params.target_r_multiple': np.float64(1.0)}",40,228,57.15634971891034,18572.5,1.3614557485525227,0.12769302181504394,4965.0,0.03171611996550513,0.029695064915353564,0.9362767245063491,0.5877192982456141,0,66,67.71198177356621,-592.5,0.9758803175249339,0.004820949575351901,4022.5,0.02621716743791957,-0.004052251641939009,-0.154564815269783,-967.5,945.0,0.0,3,0.3076923076923077,0.5,-8.977272727272727,0,0,0.55,4,0.0025,1.0
