campaign_id,variant_id,terminal_stage,decision,total_combos,profitable_combos,profitable_rate,benchmark_pass_combos,apex_violations,top_net_profit,top_profit_factor,top_expectancy_r,top_total_trades,top_trades_per_year,top_win_rate,top_max_drawdown_pct,top_mar,top_failure_reason,top_min_range_ticks,top_min_orderflow_imbalance,top_stop_pct,top_target_r_multiple,core_grid_results_csv,core_grid_summary_json,stage_result_json,variant_summary_json,config_path,report_path,fixed_config_trade_log,fixed_config_equity_curve
nq_wide_range_orderflow_continuation,morning_signed_range_expansion_long,limited_core_grid_test,FAIL,54,29,0.5370370370370371,23,0,5825.0,1.188541835248422,0.12384742738077692,308,199.7419068462748,0.487012987012987,0.011902426263815316,2.1016703360907405,,12,0.02,0.004,1.5,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_long/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_long/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_long/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_long/NQ/run1/variant_test_summary.json,campaigns/nq_wide_range_orderflow_continuation/variants/morning_signed_range_expansion_long/config.yaml,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_long/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_long/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_long/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_wide_range_orderflow_continuation,morning_signed_range_expansion_short,limited_core_grid_test,FAIL,54,0,0.0,0,0,-4875.0,0.647887323943662,-0.15036747022041136,297,192.69380076850487,0.45791245791245794,0.03408107568395127,-0.6222853928065563,min_total_net_profit,12,0.02,0.0015,1.0,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_short/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_short/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_short/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_short/NQ/run1/variant_test_summary.json,campaigns/nq_wide_range_orderflow_continuation/variants/morning_signed_range_expansion_short/config.yaml,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_short/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_short/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/morning_signed_range_expansion_short/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_wide_range_orderflow_continuation,midday_large10_range_expansion_twosided,limited_core_grid_test,FAIL,54,9,0.16666666666666666,2,0,925.0,1.036992601479704,0.04208751665388319,301,195.6244292731148,0.5149501661129569,0.016480223731522175,0.24292724071120245,,12,0.0,0.004,1.0,backtest-campaigns/nq_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/NQ/run1/variant_test_summary.json,campaigns/nq_wide_range_orderflow_continuation/variants/midday_large10_range_expansion_twosided/config.yaml,backtest-campaigns/nq_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_wide_range_orderflow_continuation,afternoon_large20_range_expansion_long,limited_core_grid_test,FAIL,54,0,0.0,0,0,-2620.0,0.7438905180840665,-0.10609935910447416,207,135.24685714285712,0.391304347826087,0.020403068781307727,-0.5610408673311806,min_total_net_profit;max_consecutive_losses,12,0.04,0.0015,1.5,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_long/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_long/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_long/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_long/NQ/run1/variant_test_summary.json,campaigns/nq_wide_range_orderflow_continuation/variants/afternoon_large20_range_expansion_long/config.yaml,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_long/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_long/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_long/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_wide_range_orderflow_continuation,afternoon_large20_range_expansion_short,limited_core_grid_test,FAIL,54,0,0.0,0,0,-2390.0,0.8556327393536696,-0.026529028422279336,213,139.92753161592506,0.4694835680751174,0.028559165346011623,-0.3675179558040851,min_total_net_profit;max_consecutive_losses,12,0.0,0.004,1.0,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_short/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_short/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_short/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_short/NQ/run1/variant_test_summary.json,campaigns/nq_wide_range_orderflow_continuation/variants/afternoon_large20_range_expansion_short/config.yaml,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_short/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_short/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_short/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
