campaign_id,variant_id,run_id,stage,equity_curve_csv,exists
nq_variance_ratio_orderflow_regime,morning_high_vr_signed_continuation_1130,run1,limited_core_grid_test,backtest-campaigns/nq_variance_ratio_orderflow_regime/morning_high_vr_signed_continuation_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
nq_variance_ratio_orderflow_regime,midday_high_vr_large10_continuation_1400,run1,limited_core_grid_test,backtest-campaigns/nq_variance_ratio_orderflow_regime/midday_high_vr_large10_continuation_1400/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
nq_variance_ratio_orderflow_regime,afternoon_high_vr_signed_continuation_1530,run1,limited_core_grid_test,backtest-campaigns/nq_variance_ratio_orderflow_regime/afternoon_high_vr_signed_continuation_1530/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
nq_variance_ratio_orderflow_regime,morning_low_vr_signed_reversion_1130,run1,limited_core_grid_test,backtest-campaigns/nq_variance_ratio_orderflow_regime/morning_low_vr_signed_reversion_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
nq_variance_ratio_orderflow_regime,midday_low_vr_large10_reversion_1430,run1,limited_core_grid_test,backtest-campaigns/nq_variance_ratio_orderflow_regime/midday_low_vr_large10_reversion_1430/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
