campaign_id,variant_id,symbol,timeframe,dataset_id,summary_passed,summary_halted,stage_count,passed_stage_count,passed_stages,first_failed_stage,reversion_like,config_path,output_dir,summary_path
liquidity_risk_capacity_priority,cftc_rrp_vx_priority_long_core_selected_fomc_nfp_window_fixed_wfa,ES,5m,1m_full_history,False,True,1,0,,walk_forward_analysis,True,/private/tmp/event_filter_configs/liquidity_risk_capacity_priority__5m__cftc_rrp_vx_priority_long_core_selected_fomc_nfp_window_fixed_wfa.yaml,data/reports/campaigns/liquidity_risk_capacity_priority/ES/1m_full_history/5m/cftc_rrp_vx_priority_long_core_selected_fomc_nfp_window_fixed_wfa/campaign_tests,data/reports/campaigns/liquidity_risk_capacity_priority/ES/1m_full_history/5m/cftc_rrp_vx_priority_long_core_selected_fomc_nfp_window_fixed_wfa/campaign_tests/campaign_test_summary.json
market_plumbing_priority_ensemble,vx_then_primary_dealer_priority_long,ES,5m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/market_plumbing_priority_ensemble/variants/ES/5m/vx_then_primary_dealer_priority_long.yaml,data/reports/campaigns/market_plumbing_priority_ensemble/ES/1m_full_history/5m/vx_then_primary_dealer_priority_long/campaign_tests,data/reports/campaigns/market_plumbing_priority_ensemble/ES/1m_full_history/5m/vx_then_primary_dealer_priority_long/campaign_tests/campaign_test_summary.json
market_plumbing_priority_ensemble,vx_then_primary_dealer_priority_long_fomc_nfp_window_fixed_wfa,ES,5m,1m_full_history,False,True,1,0,,walk_forward_analysis,False,/private/tmp/event_filter_configs/market_plumbing_priority_ensemble__5m__vx_then_primary_dealer_priority_long_fomc_nfp_window_fixed_wfa.yaml,data/reports/campaigns/market_plumbing_priority_ensemble/ES/1m_full_history/5m/vx_then_primary_dealer_priority_long_fomc_nfp_window_fixed_wfa/campaign_tests,data/reports/campaigns/market_plumbing_priority_ensemble/ES/1m_full_history/5m/vx_then_primary_dealer_priority_long_fomc_nfp_window_fixed_wfa/campaign_tests/campaign_test_summary.json
mes_es_flow_divergence_reversion,midday_es_mes_price_dislocation_fade,ES,1m,es_mes_price_flow_divergence_1m_20250610_20260608,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/mes_es_flow_divergence_reversion/variants/ES/1m/midday_es_mes_price_dislocation_fade.yaml,data/reports/campaigns/mes_es_flow_divergence_reversion/ES/es_mes_price_flow_divergence_1m_20250610_20260608/1m/midday_es_mes_price_dislocation_fade/campaign_tests,data/reports/campaigns/mes_es_flow_divergence_reversion/ES/es_mes_price_flow_divergence_1m_20250610_20260608/1m/midday_es_mes_price_dislocation_fade/campaign_tests/campaign_test_summary.json
mes_es_flow_divergence_reversion,afternoon_mes_large20_buy_pressure_short,ES,1m,es_mes_trade_orderflow_1m_20250610_20260608,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,True,configs/campaigns/mes_es_flow_divergence_reversion/variants/ES/1m/afternoon_mes_large20_buy_pressure_short.yaml,data/reports/campaigns/mes_es_flow_divergence_reversion/ES/es_mes_trade_orderflow_1m_20250610_20260608/1m/afternoon_mes_large20_buy_pressure_short/campaign_tests,data/reports/campaigns/mes_es_flow_divergence_reversion/ES/es_mes_trade_orderflow_1m_20250610_20260608/1m/afternoon_mes_large20_buy_pressure_short/campaign_tests/campaign_test_summary.json
mes_es_flow_divergence_reversion,morning_mes_sell_pressure_divergence_long,ES,1m,es_mes_trade_orderflow_1m_20250610_20260608,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/mes_es_flow_divergence_reversion/variants/ES/1m/morning_mes_sell_pressure_divergence_long.yaml,data/reports/campaigns/mes_es_flow_divergence_reversion/ES/es_mes_trade_orderflow_1m_20250610_20260608/1m/morning_mes_sell_pressure_divergence_long/campaign_tests,data/reports/campaigns/mes_es_flow_divergence_reversion/ES/es_mes_trade_orderflow_1m_20250610_20260608/1m/morning_mes_sell_pressure_divergence_long/campaign_tests/campaign_test_summary.json
morning_intraday_momentum_continuation,high_volume_morning_strength,ES,5m,1m_full_history,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,configs/campaigns/morning_intraday_momentum_continuation/variants/ES/5m/high_volume_morning_strength.yaml,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/high_volume_morning_strength/campaign_tests,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/high_volume_morning_strength/campaign_tests/campaign_test_summary.json
morning_intraday_momentum_continuation,high_volume_morning_strength_fomc_nfp_window,ES,5m,1m_full_history,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,/private/tmp/event_filter_configs/morning_intraday_momentum_continuation__5m__high_volume_morning_strength_fomc_nfp_window.yaml,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/high_volume_morning_strength_fomc_nfp_window/campaign_tests,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/high_volume_morning_strength_fomc_nfp_window/campaign_tests/campaign_test_summary.json
morning_intraday_momentum_continuation,long_only_pf_selector,ES,5m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/morning_intraday_momentum_continuation/variants/ES/5m/long_only_pf_selector.yaml,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_pf_selector/campaign_tests,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_pf_selector/campaign_tests/campaign_test_summary.json
morning_intraday_momentum_continuation,long_only_strength,ES,5m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/morning_intraday_momentum_continuation/variants/ES/5m/long_only_strength.yaml,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strength/campaign_tests,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strength/campaign_tests/campaign_test_summary.json
morning_intraday_momentum_continuation,long_only_strength_1655_flatten,ES,5m,1m_full_history,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,configs/campaigns/morning_intraday_momentum_continuation/variants/ES/5m/long_only_strength_1655_flatten.yaml,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strength_1655_flatten/campaign_tests,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strength_1655_flatten/campaign_tests/campaign_test_summary.json
morning_intraday_momentum_continuation,long_only_strength_1655_flatten_fomc_nfp_window,ES,5m,1m_full_history,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,/private/tmp/event_filter_configs/morning_intraday_momentum_continuation__5m__long_only_strength_1655_flatten_fomc_nfp_window.yaml,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strength_1655_flatten_fomc_nfp_window/campaign_tests,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strength_1655_flatten_fomc_nfp_window/campaign_tests/campaign_test_summary.json
morning_intraday_momentum_continuation,long_only_strength_fomc_nfp_window,ES,5m,1m_full_history,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,/private/tmp/event_filter_configs/morning_intraday_momentum_continuation__5m__long_only_strength_fomc_nfp_window.yaml,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strength_fomc_nfp_window/campaign_tests,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strength_fomc_nfp_window/campaign_tests/campaign_test_summary.json
morning_intraday_momentum_continuation,long_only_strong_signal,ES,5m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/morning_intraday_momentum_continuation/variants/ES/5m/long_only_strong_signal.yaml,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strong_signal/campaign_tests,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/long_only_strong_signal/campaign_tests/campaign_test_summary.json
morning_intraday_momentum_continuation,two_sided_open15_noon,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/morning_intraday_momentum_continuation/variants/ES/5m/two_sided_open15_noon.yaml,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/two_sided_open15_noon/campaign_tests,data/reports/campaigns/morning_intraday_momentum_continuation/ES/1m_full_history/5m/two_sided_open15_noon/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_broad_large_alignment,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_broad_large_alignment.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_broad_large_alignment/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_broad_large_alignment/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_extended_morning_signed_flow_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_extended_morning_signed_flow_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_extended_morning_signed_flow_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_extended_morning_signed_flow_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_first_half_hour_large20_fixed_stop_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_first_half_hour_large20_fixed_stop_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_first_half_hour_large20_fixed_stop_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_first_half_hour_large20_fixed_stop_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_first_half_hour_large20_flow_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_first_half_hour_large20_flow_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_first_half_hour_large20_flow_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_first_half_hour_large20_flow_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_first_half_hour_signed_flow_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_first_half_hour_signed_flow_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_first_half_hour_signed_flow_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_first_half_hour_signed_flow_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_large20_flow_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_large20_flow_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_large20_flow_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_large20_flow_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_signed_flow_1430_flatten_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_signed_flow_1430_flatten_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_1430_flatten_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_1430_flatten_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_signed_flow_1500_flatten_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_signed_flow_1500_flatten_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_1500_flatten_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_1500_flatten_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_signed_flow_1500_pf_select_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_signed_flow_1500_pf_select_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_1500_pf_select_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_1500_pf_select_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_signed_flow_1515_flatten_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,8,7,limited_core_grid_test|limited_monkey_test|walk_forward_analysis|wfa_oos_monkey_test|wfa_oos_monte_carlo|simulated_incubation_core|simulated_incubation_monkey,acceptance_oos_test,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_signed_flow_1515_flatten_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_1515_flatten_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_1515_flatten_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_signed_flow_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,8,5,limited_core_grid_test|limited_monkey_test|walk_forward_analysis|wfa_oos_monkey_test|wfa_oos_monte_carlo,simulated_incubation_core,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_signed_flow_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_signed_flow_midday_flatten_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/morning_orderflow_momentum/variants/ES/1m/two_sided_signed_flow_midday_flatten_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_midday_flatten_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/two_sided_signed_flow_midday_flatten_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_signed_flow_continuation,ES,2m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,configs/campaigns/morning_orderflow_momentum/variants/ES/2m/two_sided_signed_flow_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/two_sided_signed_flow_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/two_sided_signed_flow_continuation/campaign_tests/campaign_test_summary.json
morning_orderflow_momentum,two_sided_signed_flow_continuation,ES,5m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,configs/campaigns/morning_orderflow_momentum/variants/ES/5m/two_sided_signed_flow_continuation.yaml,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/two_sided_signed_flow_continuation/campaign_tests,data/reports/campaigns/morning_orderflow_momentum/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/two_sided_signed_flow_continuation/campaign_tests/campaign_test_summary.json
opening_range_filtered_breakout,failed_break_fade,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/opening_range_filtered_breakout/variants/ES/1m/failed_break_fade.yaml,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/1m/failed_break_fade/campaign_tests,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/1m/failed_break_fade/campaign_tests/campaign_test_summary.json
opening_range_filtered_breakout,volume_confirmed_extension,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/opening_range_filtered_breakout/variants/ES/1m/volume_confirmed_extension.yaml,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/1m/volume_confirmed_extension/campaign_tests,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/1m/volume_confirmed_extension/campaign_tests/campaign_test_summary.json
opening_range_filtered_breakout,vwap_aligned_fixed_r,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/opening_range_filtered_breakout/variants/ES/1m/vwap_aligned_fixed_r.yaml,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/1m/vwap_aligned_fixed_r/campaign_tests,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/1m/vwap_aligned_fixed_r/campaign_tests/campaign_test_summary.json
opening_range_filtered_breakout,failed_break_fade,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/opening_range_filtered_breakout/variants/ES/2m/failed_break_fade.yaml,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/2m/failed_break_fade/campaign_tests,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/2m/failed_break_fade/campaign_tests/campaign_test_summary.json
opening_range_filtered_breakout,volume_confirmed_extension,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/opening_range_filtered_breakout/variants/ES/2m/volume_confirmed_extension.yaml,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/2m/volume_confirmed_extension/campaign_tests,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/2m/volume_confirmed_extension/campaign_tests/campaign_test_summary.json
opening_range_filtered_breakout,vwap_aligned_fixed_r,ES,2m,1m_full_history,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,configs/campaigns/opening_range_filtered_breakout/variants/ES/2m/vwap_aligned_fixed_r.yaml,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/2m/vwap_aligned_fixed_r/campaign_tests,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/2m/vwap_aligned_fixed_r/campaign_tests/campaign_test_summary.json
opening_range_filtered_breakout,failed_break_fade,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/opening_range_filtered_breakout/variants/ES/5m/failed_break_fade.yaml,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/5m/failed_break_fade/campaign_tests,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/5m/failed_break_fade/campaign_tests/campaign_test_summary.json
opening_range_filtered_breakout,volume_confirmed_extension,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/opening_range_filtered_breakout/variants/ES/5m/volume_confirmed_extension.yaml,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/5m/volume_confirmed_extension/campaign_tests,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/5m/volume_confirmed_extension/campaign_tests/campaign_test_summary.json
opening_range_filtered_breakout,vwap_aligned_fixed_r,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/opening_range_filtered_breakout/variants/ES/5m/vwap_aligned_fixed_r.yaml,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/5m/vwap_aligned_fixed_r/campaign_tests,data/reports/campaigns/opening_range_filtered_breakout/ES/1m_full_history/5m/vwap_aligned_fixed_r/campaign_tests/campaign_test_summary.json
orderflow_opening_drive,opening_absorption_fade,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_opening_drive/variants/ES/1m/opening_absorption_fade.yaml,data/reports/campaigns/orderflow_opening_drive/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/opening_absorption_fade/campaign_tests,data/reports/campaigns/orderflow_opening_drive/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/opening_absorption_fade/campaign_tests/campaign_test_summary.json
orderflow_opening_drive,opening_drive_flow_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,5,0,,walk_forward_analysis,False,/private/tmp/opening_drive_flow_continuation_wfa_resume.yaml,data/reports/campaigns/orderflow_opening_drive/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/opening_drive_flow_continuation/campaign_tests,data/reports/campaigns/orderflow_opening_drive/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/opening_drive_flow_continuation/campaign_tests/campaign_test_summary.json
orderflow_opening_drive,opening_price_flow_divergence_fade,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_opening_drive/variants/ES/1m/opening_price_flow_divergence_fade.yaml,data/reports/campaigns/orderflow_opening_drive/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/opening_price_flow_divergence_fade/campaign_tests,data/reports/campaigns/orderflow_opening_drive/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/opening_price_flow_divergence_fade/campaign_tests/campaign_test_summary.json
orderflow_regime,absorption_exhaustion_reversal,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_regime/variants/ES/1m/absorption_exhaustion_reversal.yaml,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/absorption_exhaustion_reversal/campaign_tests,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/absorption_exhaustion_reversal/campaign_tests/campaign_test_summary.json
orderflow_regime,flow_impulse_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/orderflow_regime/variants/ES/1m/flow_impulse_continuation.yaml,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/flow_impulse_continuation/campaign_tests,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/flow_impulse_continuation/campaign_tests/campaign_test_summary.json
orderflow_regime,toxicity_regime_continuation,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/orderflow_regime/variants/ES/1m/toxicity_regime_continuation.yaml,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/toxicity_regime_continuation/campaign_tests,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/toxicity_regime_continuation/campaign_tests/campaign_test_summary.json
orderflow_regime,absorption_exhaustion_reversal,ES,2m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_regime/variants/ES/2m/absorption_exhaustion_reversal.yaml,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/absorption_exhaustion_reversal/campaign_tests,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/absorption_exhaustion_reversal/campaign_tests/campaign_test_summary.json
orderflow_regime,flow_impulse_continuation,ES,2m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/orderflow_regime/variants/ES/2m/flow_impulse_continuation.yaml,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/flow_impulse_continuation/campaign_tests,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/flow_impulse_continuation/campaign_tests/campaign_test_summary.json
orderflow_regime,toxicity_regime_continuation,ES,2m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/orderflow_regime/variants/ES/2m/toxicity_regime_continuation.yaml,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/toxicity_regime_continuation/campaign_tests,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/toxicity_regime_continuation/campaign_tests/campaign_test_summary.json
orderflow_regime,absorption_exhaustion_reversal,ES,5m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_regime/variants/ES/5m/absorption_exhaustion_reversal.yaml,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/absorption_exhaustion_reversal/campaign_tests,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/absorption_exhaustion_reversal/campaign_tests/campaign_test_summary.json
