point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-16 13:30:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-16 15:52:00-05:00,1,-767.5,-767.5,149232.5,150000.0,767.5,0.005116666666666667
2,2015-01-20 15:55:00-05:00,2,-317.5,-1085.0,148915.0,150000.0,1085.0,0.007233333333333333
3,2015-01-29 15:25:00-05:00,3,-780.0,-1865.0,148135.0,150000.0,1865.0,0.012433333333333333
4,2015-02-02 15:39:00-05:00,4,-767.5,-2632.5,147367.5,150000.0,2632.5,0.01755
5,2015-02-03 15:55:00-05:00,5,-505.0,-3137.5,146862.5,150000.0,3137.5,0.020916666666666667
6,2015-02-05 15:55:00-05:00,6,-242.5,-3380.0,146620.0,150000.0,3380.0,0.022533333333333332
7,2015-02-09 15:55:00-05:00,7,182.5,-3197.5,146802.5,150000.0,3197.5,0.021316666666666668
8,2015-02-10 15:55:00-05:00,8,-580.0,-3777.5,146222.5,150000.0,3777.5,0.025183333333333332
9,2015-02-11 15:55:00-05:00,9,-330.0,-4107.5,145892.5,150000.0,4107.5,0.027383333333333332
10,2015-02-12 15:55:00-05:00,10,-155.0,-4262.5,145737.5,150000.0,4262.5,0.028416666666666666
11,2015-02-18 15:55:00-05:00,11,-242.5,-4505.0,145495.0,150000.0,4505.0,0.030033333333333332
12,2015-02-24 15:55:00-05:00,12,-167.5,-4672.5,145327.5,150000.0,4672.5,0.03115
13,2015-03-04 15:55:00-05:00,13,20.0,-4652.5,145347.5,150000.0,4652.5,0.031016666666666668
14,2015-03-05 15:55:00-05:00,14,-217.5,-4870.0,145130.0,150000.0,4870.0,0.032466666666666665
15,2015-03-06 15:55:00-05:00,15,282.5,-4587.5,145412.5,150000.0,4587.5,0.030583333333333334
16,2015-03-09 15:55:00-04:00,16,-67.5,-4655.0,145345.0,150000.0,4655.0,0.031033333333333333
17,2015-03-10 15:55:00-04:00,17,195.0,-4460.0,145540.0,150000.0,4460.0,0.029733333333333334
18,2015-03-11 15:55:00-04:00,18,270.0,-4190.0,145810.0,150000.0,4190.0,0.027933333333333334
19,2015-03-12 15:55:00-04:00,19,-342.5,-4532.5,145467.5,150000.0,4532.5,0.030216666666666666
20,2015-03-13 15:55:00-04:00,20,-655.0,-5187.5,144812.5,150000.0,5187.5,0.034583333333333334
21,2015-03-16 15:55:00-04:00,21,-305.0,-5492.5,144507.5,150000.0,5492.5,0.036616666666666665
22,2015-03-17 15:55:00-04:00,22,-167.5,-5660.0,144340.0,150000.0,5660.0,0.037733333333333334
23,2015-03-18 14:00:00-04:00,23,-792.5,-6452.5,143547.5,150000.0,6452.5,0.04301666666666667
24,2015-05-07 15:55:00-04:00,24,-30.0,-6482.5,143517.5,150000.0,6482.5,0.04321666666666667
25,2015-05-08 15:55:00-04:00,25,-105.0,-6587.5,143412.5,150000.0,6587.5,0.043916666666666666
26,2015-05-14 15:55:00-04:00,26,-55.0,-6642.5,143357.5,150000.0,6642.5,0.044283333333333334
27,2015-05-19 15:55:00-04:00,27,145.0,-6497.5,143502.5,150000.0,6497.5,0.04331666666666667
28,2015-05-20 15:55:00-04:00,28,-80.0,-6577.5,143422.5,150000.0,6577.5,0.04385
29,2015-05-21 15:55:00-04:00,29,-55.0,-6632.5,143367.5,150000.0,6632.5,0.04421666666666667
30,2015-05-22 15:55:00-04:00,30,107.5,-6525.0,143475.0,150000.0,6525.0,0.0435
31,2015-05-26 15:55:00-04:00,31,-42.5,-6567.5,143432.5,150000.0,6567.5,0.043783333333333334
32,2015-05-27 15:55:00-04:00,32,-205.0,-6772.5,143227.5,150000.0,6772.5,0.04515
33,2015-05-28 15:55:00-04:00,33,-317.5,-7090.0,142910.0,150000.0,7090.0,0.047266666666666665
34,2015-05-29 15:55:00-04:00,34,307.5,-6782.5,143217.5,150000.0,6782.5,0.04521666666666667
35,2015-06-01 15:55:00-04:00,35,207.5,-6575.0,143425.0,150000.0,6575.0,0.043833333333333335
36,2015-06-02 15:55:00-04:00,36,257.5,-6317.5,143682.5,150000.0,6317.5,0.04211666666666666
37,2015-06-03 15:55:00-04:00,37,-42.5,-6360.0,143640.0,150000.0,6360.0,0.0424
38,2015-06-04 15:55:00-04:00,38,20.0,-6340.0,143660.0,150000.0,6340.0,0.04226666666666667
39,2015-06-05 15:55:00-04:00,39,82.5,-6257.5,143742.5,150000.0,6257.5,0.041716666666666666
40,2015-06-08 15:55:00-04:00,40,7.5,-6250.0,143750.0,150000.0,6250.0,0.041666666666666664
41,2015-06-09 15:55:00-04:00,41,195.0,-6055.0,143945.0,150000.0,6055.0,0.04036666666666667
42,2015-06-10 15:55:00-04:00,42,-80.0,-6135.0,143865.0,150000.0,6135.0,0.0409
43,2015-06-11 15:55:00-04:00,43,107.5,-6027.5,143972.5,150000.0,6027.5,0.040183333333333335
44,2015-06-12 15:55:00-04:00,44,-5.0,-6032.5,143967.5,150000.0,6032.5,0.040216666666666664
45,2015-06-15 15:55:00-04:00,45,-42.5,-6075.0,143925.0,150000.0,6075.0,0.0405
46,2015-06-16 15:55:00-04:00,46,-67.5,-6142.5,143857.5,150000.0,6142.5,0.04095
47,2015-06-17 14:42:00-04:00,47,-805.0,-6947.5,143052.5,150000.0,6947.5,0.046316666666666666
48,2015-06-18 15:55:00-04:00,48,-80.0,-7027.5,142972.5,150000.0,7027.5,0.04685
49,2015-06-22 15:55:00-04:00,49,-80.0,-7107.5,142892.5,150000.0,7107.5,0.04738333333333333
50,2015-08-18 15:55:00-04:00,50,-30.0,-7137.5,142862.5,150000.0,7137.5,0.04758333333333333
51,2015-08-19 14:12:00-04:00,51,-805.0,-7942.5,142057.5,150000.0,7942.5,0.05295
52,2015-08-20 15:55:00-04:00,52,632.5,-7310.0,142690.0,150000.0,7310.0,0.04873333333333333
53,2015-08-21 15:55:00-04:00,53,1107.5,-6202.5,143797.5,150000.0,6202.5,0.04135
